name,monologue
John Oliver,"Last Week Tonight with John Oliver Season 8 Episode 5 Aired on March 14, 2021"
John Oliver,"Hi there! Welcome to the show. Still, unfortunately, taking place in this blank void. Tomorrow is actually the void’s birthday. So, happy one year, void! I’ve never said this to a one-year-old before, but I sincerely hope you stop existing soon! It’s been a very busy week. We marked the anniversary of Chet Hanks telling us his parents were “not trippin” over their coronavirus diagnoses, a bidder spent nearly $70 million on a jpeg created by an artist called Beeple — a string of words that apparently make sense — and last Sunday, Meghan Markle and her unemployed husband opened up about racism in the royal family. It was an interview so shocking, it merited not one, not two, but three dramatic Oprah “what?”s, and of all the idiotic responses — from Megyn Kelly calling Markle defenders “paternalistic wokesters” to Piers Morgan walking off set — this was perhaps the boldest."
John Oliver,"nobody in the world, in history, has done more for people of color than the British royal family."
John Oliver,"Wow. The word “for” there is the absolute worst preposition. Almost any other would be better. “Nobody in the world has done more to people of color than the British royal family?” Sure. “Nobody in the world has done more through people of color than the British royal family?” Absolutely. Even “nobody in the world has done more above people of color than the British royal family” would make more sense, and to illustrate that, I’m simply going to present this picture with no further commentary and you can tell me whether that sentence stands up or not. I would say that was the most ridiculous claim made this week, but here in New York, Governor Cuomo responded to the growing number of women accusing him of harassment — including a new incident that’s been referred to police — by calling a press conference to deny those claims, and speculating about why many in his party have called for his resignation."
John Oliver,Part of this is that I am not part of the political club. And you know what? I’m proud of it.
John Oliver,"Yeah. That’s the former HUD secretary, former New York attorney general, current chair of the national governor’s association, and son of a three-term governor, claiming he’s not part of “the political club.” It’s like hearing David Miscavige say he’s not a part of the scientology club. Yes, you are. That’s obviously false, we know where his heart is, which is a lot more than we can say about his wife. Where’s Shelly, David? Where’s Shelly? I’m sure she’s fine. But the biggest news this week was the passage of the $1.9 trillion American rescue plan. The passing of it is a very big deal, as it involves — among other things — direct payments of $1400 to many Americans. Which is why it is so strange that the communications chair of the DNC decided to celebrate it by tweeting this."
John Oliver,"No. There is simply no thematic or conceptual reason to use that scene. Start with the fact that the video was posted on march 10th, and depending on which direction you’re going, that’s either 290 days before, or 75 days after Christmas. Also, why would either of these people care about the stimulus bill? They live in London! And who are they even meant to represent in regards to it? Are we supposed to be Kiera Knightly? Is this guy Nancy Pelosi? And if so, who is the husband in the other room we’re supposed to be hiding this interaction from? I mean, yeah, I’m pretty confident the elected official hounding a staffer is Andrew Cuomo, but other than that, nothing makes sense here. And the thing is, the content of this bill is really worth knowing about. Because while it doesn’t contain a $15 minimum wage and the stimulus payments are only $1400 instead of $2,000, there is still some good stuff in here. There’s money for schools and cities to handle the pandemic, extended unemployment benefits, and for most parents, there’s this."
John Oliver,Maybe most critical in here is the child tax credit. It’s a guaranteed income for the year for low-income families. Regular direct deposits from the government instead of a lump sum at tax time.
John Oliver,"Yeah, it’s up to $3600 per child, which is huge. It’s currently just for the year, but it really should be permanent — experts say if that happens, it could actually cut child poverty by more than half. It’s potentially one of the most significant gains in the bill and it’s going to be a huge boost for parents, who frankly deserve it after spending the past year stuck in the same place with their kids 24 hours a day. I’m just saying, you try being body shamed by a five-year-old who keeps asking you why your arm hair grows all funky. It just does! I don’t know! It grows that way! You’re making me self-conscious about it! And while the passing of this bill might now seem inevitable, because it passed, and had 70% support from the American people, it only happened because the democrats won Georgia and now control the senate. And even then, they had to get parts of it past diet republicans Joe Manchin and Kyrsten Sinema. Because republicans themselves were heavily against this."
John Oliver,This isn’t a rescue bill. It isn’t a relief bill. It’s a laundry list of left-wing priorities.
John Oliver,"It is a trojan horse for socialism. It is everything democrats have wanted, wrapped and branded in coronavirus so that people are scared into voting for it."
John Oliver,This is a waste of money and a complete waste of time.
