name,monologue
John Oliver,"Last Week Tonight with John Oliver Season 11 Episode 17 Aired on July 21, 2024"
John Oliver,"Welcome, welcome, welcome to “Last Week Tonight.” I’m John Oliver. Thanks so much for joining us. We’re back! We’ve been away for nearly a month, but luckily, we didn’t miss much. The UK kicked the Tories out after 14 years, France narrowly managed to keep the far right out of power, and Kendrick Lamar released the video for the spectacularly hostile “Not Like Us” on the Fourth of July, and that’s the end of the good things that happened. Because there was also a catastrophic debate where Biden gave a performance that, in any other context, would have prompted a family group chat about grandpa’s mental state so tense it’d rival 2010’s meltdown over the question, “Why don’t we have a vegan Thanksgiving this year?"
John Oliver,"Also, notably, Trump got shot in the ear, then Biden said he’d consider dropping out if he had a medical condition just before it was announced that he’d got COVID. The news is moving so fast, we’re taping on Saturday, and who knows where things will be by the time you actually watch this? We don’t even have time to get into the possible attempt at a military coup in Bolivia after soldiers rammed the doors of the presidential palace—an incident that led one local sandwich shop to produce this bold promotion:"
John Oliver,"This is the moment to make the most of the promo for your list of staple foods. Make the most of this promo. If you place your order mentioning you want to stock up for the next coup, as a gift will add an extra crunchy pork rind!"
John Oliver,"That is real! They launched a coup-themed promotion to sell more sandwiches, a level of “turning national instability into a fast-food opportunity” that should frankly put America to shame. Where the fuck is Pizza Hut’s post-assassination-attempt stuffed crust special? This country is coasting. We used to be good at this!"
John Oliver,"But we’re going to jump right into our main story tonight, which concerns the Republican National Convention —the worst thing to happen to Milwaukee since Jeffrey Dahmer. This week saw the usual pageant of prominent politicians onstage and abject weirdos in the audience, from attendees wearing bandages on their ears to match Trump’s, to this guy crashing a reporter’s shot in a “Where is the Epstein client list?” T-shirt, to this woman in a “Bride to be” sash, having the most cursed bachelorette party in existence. It feels like she told her bridesmaids she wanted to see a bunch of dicks on stage, and they tragically misunderstood the assignment. Although to be fair, if anything screams “last night of freedom,” it is the Republican National Convention."
John Oliver,"There was also Hulk Hogan tearing his shirt off, Kid Rock scream-singing to a crowd that was either not into it or way too into it, and a speech from Perry Johnson, a failed presidential candidate from Michigan, who put his all into rallying the crowd, only to be played off by the band with the best possible song choice."
John Oliver,"President Trump is ready to save our country! To make America great again again! I am ready to do whatever is necessary to get Trump back in the White House. Are you with me? Yes, yes, yes, yes! Trump, Trump, Trump! Let’s do it! ♪ Somebody once told me ♪ ♪ The world is going to roll me ♪ ♪ I ain’t the sharpest tool in the shed ♪"
John Oliver,"Yeah, he got Smash Mouthed! And while there’s never a good time to play that song, the funniest time for the lyric “not the sharpest tool in the shed” is immediately following a pro-Trump speech by a man who apparently showed both his plastic surgeon and hair stylist a photo of Holland Taylor and said, “This, please."
John Oliver,"Now, going into the week, we were repeatedly told that—in the wake of the assassination attempt on Trump—we should expect something very different from this convention."
John Oliver,Trump claims the moment has now changed him. He says he’ll adopt a different tone going forward in this campaign.
John Oliver,Speak of the attack on Trump has changed the story line and the tone of the convention with the former president calling for unity.
John Oliver,"Yeah, but that was never going to happen. Because you expect to see certain things at the RNC—elephant logos, cowboy hats, a massive spike in Grindr usage—but “a message of unity” is not something traditionally associated with that event or indeed, this man. And unsurprisingly, the R-N-C was in no way toned down."
John Oliver,"The Democrats’ disastrous record on crime, trade, and regulation has ruined the lives of countless Minnesotans."
John Oliver,Democrats come for your kids! They are indoctrinating them with poisonous attitudes of race and gender.
John Oliver,We’ve become totally unhinged if Donald Trump is not elected in November.
John Oliver,"Okay. That was all awful, but that last camera cut is just spectacular. If you’d asked me, “What’s next to this guy, just out of the frame?” and gave me a thousand guesses, there is no way I’m saying, “a lumpy bulldog lounging in an armchair like it’s being interviewed at the 92nd Street Y.” And don’t drag a bulldog to the RNC. Life’s hard enough for them. To have the soul of a wolf trapped inside the body of a wrinkly bowling ball? To be inbred over centuries into the perfect genetic car crash? That dog doesn’t deserve to be made into a prop at the RNC. It deserves a rawhide bone and an apology from humanity."
