name,monologue
John Oliver,"Last Week Tonight with John Oliver Season 8 Episode 25 Aired on October 3, 2021"
John Oliver,"Welcome, welcome, welcome to “Last Week Tonight”! I’m John Oliver. Thanks so much for joining us. Just time for a quick recap of the week, in which the U.S. surpassed 700,000 Covid deaths, R. Kelly was found guilty, and there was a gas crisis in the U.K., thanks to a Covid-induced shortage of truck drivers exacerbated by Brexit. It caused massive panic buying, but also, this incredible moment:"
John Oliver,♪ Queueing for petrol ♪ ♪ queueing for petrol ♪ ♪ queueing for petrol ♪ ♪ but I’m on a horse ♪ ♪ I’m on a horse ♪ ♪ I’m on a horse ♪ ♪ I don’t need petrol ♪ ♪ ’cause he runs on carrots ♪
John Oliver,"I mean, that is just excellent. Taunting people waiting for petrol in their stupid cars by singing your horse runs on carrots is objectively hilarious. Although I will say, while, yes, horse owners don’t need petrol, it’s also true that car owners don’t have to clean up their vehicle’s enormous shits. So the grass is always greener. But let’s focus on the events in congress this week. For a start, the senate held a hearing on Facebook and Instagram’s impact on teenagers’ mental health, a very important issue. But one that prompted this remarkable question posed by senator Richard Blumenthal :"
John Oliver,"Senator, again, let me explain, we don’t actually do finsta. What “finsta” refers to is young people setting up accounts where they may want to have more privacy."
John Oliver,"Finsta is one of your products or services. We’re not talking about Google or Apple. It’s Facebook, correct?"
John Oliver,Finsta is slang for a type of account. It’s not a product.
John Oliver,"Okay, will you end that type of account?"
John Oliver,We — I’m not sure I understand exactly what you’re asking.
John Oliver,"Yeah, of course you don’t. ‘Cause what he just asked you made no sense. And even Blumenthal’s aide seems aware of that, as he visibly winced in pain immediately after hearing it. That is the expression of someone who knows they’re going to have to stay late tonight explaining to their boss, yet again, what “finsta” is, but also what Twitter is and why he’s currently getting roasted on it. But the real drama this week concerned the fate of the Build Back Better Act — a key part of Biden’s agenda, projected to cost $3.5 trillion over ten years, with democrats intending to pay for it through increased taxes on the wealthy. It contains, among other things, funding for at-home care, universal pre-k, free community college, steps to address climate change, expanded Medicare, and an extension of the child tax credit — which alone is estimated to mean 4.3 million fewer children in poverty. It is a big deal and would make this country a better place. But there’s a problem. Because to pass the bill, democrats are using something called “reconciliation” to evade a filibuster, which requires the support of every single democratic senator. And unfortunately, moderates like Kyrsten Sinema and JoeManchin argue it costs too much. Now, to counter that, progressives have said they’ll oppose the bipartisan infrastructure bill — which Manchin and Sinema want — unless the larger bill is guaranteed to pass alongside it. And if all of this seemed chaotic, Jen Psaki attempted to reassure reporters it was all part of the process:"
John Oliver,"This is why we all came to Washington. It’s like an episode of a tv show. Uh, we’re — we — I — I’m not in a position to look in a crystal ball here."
John Oliver,"Maybe “the west wing” if something good happens, maybe “veep” if not, I’m not sure."
