name,monologue
John Oliver,"Last Week Tonight with John Oliver Season 12 Episode 8 Aired on April 13, 2025"
John Oliver,"John Oliver discusses the ongoing chaos surrounding Donald Trump and tariffs, why the past week could have lasting repercussions, and why your grandma might be looking to start an OnlyFans."
John Oliver,"We’re going to dive straight in with our main story this week, which concerns the ongoing chaos of Trump’s tariffs. It’s been an emotional roller coaster since Trump rolled them out last week with the help of the single dumbest chart in human history. That prompted the Dow to drop by nearly 4,000 points in two days. So, by Monday, everyone was understandably freaking out, only for Trump to dismiss anyone concerned as “panicans,” which he said was a, quote, “new party based on weak and stupid people.” Though I’d argue the weak and stupid demo is, if anything, way overrepresented in government right now. Then on Tuesday, Trump gave a speech to Republican donors where he floated major new tariffs on pharmaceuticals, told the audience, “I know what the hell I’m doing,” and claimed this. I’m telling you, these countries are calling us up, kissing my ass. They are– They are dying to make a deal. “Please, please, sir, make a deal. I’ll do anything.” Yeah, I’m sure some have been pretty nice to him, the same way that you’d try to be nice if you suddenly found yourself in the same room as a monkey with a gun."
John Oliver,"Hi, monkey. Good monkey. Strong monkey. Please, I’ll do anything.” By Wednesday morning, though, Trump’s reassurances were getting more desperate as he, at one point, posted, “Be cool! Everything is going to work out well.” A sentence that’s never been true in human history. That is the phrase you hear before someone skateboards off a roof, shows you their homemade water slide, or asks you to hold the camera while they climb into the alligator exhibit to “do something hilarious.” Just a few hours later, Trump announced a 90-day pause on most of his biggest tariffs, and he did it so abruptly, it caught some key members of his own administration by surprise."
John Oliver,ED O’KEEFE: A sudden change in policy came as Democrats grilled his top trade representative on Capitol Hill.
John Oliver,"This week was total chaos. At one point, the daily trading range of the S&P 500 was more than five percent for six straight days. The previous times that happened were in March 2020, during COVID, late 2008, during the housing crisis, and October 1987, which, if you are too young to remember, was a stock market crash so massive, Nightline felt like it needed to do this to explain it to people. Here once again to help us, my good friend, Kermit. Thank you, Ted. Can you tell us what is a bear market? Yes, Ted. Well, thank you. Being a bear myself, that is one of the first things we bears are taught in the caves. If I recall, a bear market is where prices are going down for a long period of time. So one would wish, I suppose, for a bull market to drive the bears out. No, no, we don’t want that. We never want that. (COMMOTION) (MOOS) Yeah, they explained a complicated financial crash with Muppets, a sentence so “this show” coded, I’m genuinely surprised that we didn’t think of it. Honestly, if Ted Koppel had a British accent, glasses, way less gravitas, and occasionally referred to Kermit as “a bona fide swamp snack,” I couldn’t tell the difference there. And the thing is, the turmoil isn’t over, because what Trump’s left in place, including a baseline ten percent tariff on all imports and a 145 percent tariff on China, is still a monumental shift in US trade policy. And despite what some in the White House claim, that the 90-day pause was part of the strategy all along, Trump himself seemed to admit that he did it in reaction to the market’s panicking. I thought that people were jumping a little bit out of line. They were getting yippy, you know? They were getting a little bit yippy, a little bit afraid. Hold on. “A little bit afraid” is a massive understatement. People were freaking out about their 401(k)s. There were grandmas looking at their retirement plan and getting ready to open an OnlyFans to get through the next five years. And it wasn’t just ordinary investors. One financial analyst wrote, after talking to fund managers, “A few have quietly wondered if the president might be insane.” Which is fair, everyone knows the right time to ask if someone might be insane is five months after you elect them president. Look, this week was incredibly stupid, but it’s important to understand exactly how stupid it was because we’re not out of the woods yet. And the damage the president’s already done to confidence in our economic system could have lasting repercussions. So tonight, let’s talk about Trump and his tariffs. Let’s start with the fact that none of this should have been a surprise. Not only did Trump bring up the idea of ten percent universal tariffs repeatedly on the campaign trail, he’s been obsessed with the idea of punishing other countries with tariffs for years now. In fact, when he touched off a trade war with China in his first term, we spent 21 minutes unpacking it, and the arguments hold up pretty well, although I clearly do not, as evidenced by a YouTube comment from this week, which said, “I thought this was a new episode until I noticed John’s hair was darker and face looked younger,” which is both hurtful and fair."
John Oliver,"But that piece featured this clip of Trump back in 2011, laying out his whole fantasy of how tariffs could work. Somebody said, “Well, what would you do? What can you do?” So easy. I drop a 25 percent tax on China. And, you know, I said to somebody that it’s really the messenger. The messenger is important. I could have one man say, “We’re going to tax you 25 percent.” And I could say another, “Listen, you motherfuckers, we’re going to tax you 25 percent.” Okay, putting aside how striking it is to hear the word “motherfucker” on C-SPAN…"
John Oliver,"…I kind of wish he’d just kept doing the voices there. You can have one guy say, “Listen, motherfuckers, we’re going to tax you 25 percent.” And you can have an Australian guy say, “Oi, you bloody dingo, we’re going to tax you 25 percent, mate.” Or you can have Björk say, “I will tax you 25 butterfly rainbow sneezes in happiness soup.” There’s all sorts of ways that you can do it, but the tariff is the important part. The point is, Trump has long believed that tariffs can fix our trade problems, and that’s coupled with his insistence that trade is zero-sum, that if we buy more from another country than we are selling to them, we’re somehow getting ripped off. But that is just not how it works, because we are getting things in return. As one Nobel-winning economist jokingly said, “I run a chronic trade deficit with my barber. He never buys a damn thing from me.” Which is just a classic economist zinger."
John Oliver,"Nevertheless, Trump applied both those beliefs to his initial tariff plan, imposing massive penalties on countries, indexed to the size of our trade imbalance, which led to some of the incredibly stupid calculations on Trump’s chart, perhaps the dumbest of which was actually explained pretty well by Jim Cramer. Let’s go to the Southern African nation of Lesotho, which had the misfortune of being one of the two most highly tariffed nations on Trump’s list. They’re being hit with a 50 percent duty on their exports to America. That happened because Lesotho only imported 2.8 million dollars’ worth of US goods last year, whereas we imported roughly 240 million worth of stuff from them. Now, the thing is, Lesotho’s a really tiny country. Virtually everything we buy from them is either apparel or diamonds. But because it’s a very poor country, they can’t afford to buy much from us. So, what happens now? To start, we’re going to have to pay a lot more for any apparel or diamonds from Lesotho. Maybe we can replace the apparel, but diamonds? I mean, that’s a lot harder. And the only way for Lesotho to get out of this jam is by importing more stuff from America, which it can’t do because it doesn’t have any money. So the president has likely just made things more expensive for Americans and not really changed the behavior of our trading partners. He’s right. Shit."
John Oliver,"I think I’m going insane. And quick side note there, if you’re thinking, “Hold on, did he say Lesotho’s sitting on top of a load of diamonds, but they still don’t have any money?” I know, but we don’t have time. That’s a different story that I’m sure we’ll do one day. I’ll put a Post-it note on my computer and everything."
