name,monologue
John Oliver,"Last Week Tonight with John Oliver Season 8 Episode 13 Aired on May 23, 2021"
John Oliver,"Hi there. Welcome to the show, still coming to you from this blank void. Which has started to feel a bit like home. And to be honest, it is pretty similar to England in that it’s frustratingly white, immediately depressing, and I want to get out of it as quickly as possible. Look, it’s been another busy week. Cher turned 75, the house voted to create an independent no commission to investigate the capitol assault, and the Supreme Court did this:"
John Oliver,The supreme court says it will take up the most direct challenge to Roe vs. Wade in a generation this fall. No
John Oliver,"At issue, a Mississippi law that would ban almost all no abortions after 15 weeks of pregnancy. It’s similar to bans recently passed in other conservative leaning states, all designed to get the newly conservative supreme court to confront no roe vs. Wade head on."
John Oliver,"Yup! The thing conservatives have been trying to do for decades now is finally happening. Rolling back abortion rights is pretty much the reason the country had to watch a human beer bong scream and cry during a job interview, the reason everyone freaked out when an 87-year-old woman died, and the reason why the president and half his inner circle all got Covid in the rose garden — wasn’t that a fun couple of days? All of that was building up to this depressingly significant moment. And states have been pushing the envelope hard when it comes to limiting abortion. With the latest attempt coming just this week in Texas."
John Oliver,"Texas has just adopted one of the most restrictive anti-abortion laws in the nation. Republican governor Greg Abbott signed the bill yesterday. It bans the procedure as early as six weeks into a pregnancy, before many women even know they’re pregnant."
John Oliver,"Well, that’s infuriating. And made somehow even worse by the fact they seemed to cram the few women in the room right behind Abbott and then let what can only be described as a Jos. A. Bank of men fill in everywhere else. You usually don’t see that many men in suits lined up to disappoint women unless it’s the first night of “the bachelorette.” And for many behind that bill, including one of its sponsors, state senator Charles Schwertner , restricting access to abortion has long been a priority. In 2017, he silenced a witness testifying against an earlier anti-abortion bill so hard, his gavel broke the glass tabletop of his desk. Take a look."
John Oliver,Sb415 inserts itself into the exam room by putting physicians in the unconscionable position of having to deny a woman the evidence-based compassionate care that results in the fewest complications. I want to remind you all —
John Oliver,"Especially the doctors on this committee, that a vote for this bill puts women’s lives —"
John Oliver,I urge you to stop playing with reproductive healthcare as if it’s your own political puppet. [Gavel smashes] Thank you.
