name,monologue
John Oliver,"Last Week Tonight with John Oliver Season 8 Episode 18 Aired on July 25, 2021"
John Oliver,"Hi there, welcome to the show, we’re back, still from this blank void. On that point, I have a bit of an update. Looks like, all being well, we are set to be back in our studio in September, meaning that the next five shows are actually going to be the last that we do there in the void."
John Oliver,"Of course I can talk, John. I can also cry, which, you know, I’m not afraid to cry. I can sing pretty well, actually."
John Oliver,"I’m sorry, you can laugh? Really? I’ve been stuck here for nearly a year and a half telling jokes and I haven’t heard you laugh once. Not one time."
John Oliver,"Well, that’s because you haven’t really given me a reason to, and I didn’t consider any of those jokes."
John Oliver,That is a mean thing to say.
John Oliver,I’m going to get this off my chest. I don’t mean to be rude. But you know what?
John Oliver,"It’s going to be really good to be just a void again without you in it, which is a pretty shocking declaration when you say that a void would rather be just a void with nothing in it because of you."
John Oliver,"Look, can I just start my show now please?"
John Oliver,"Go ahead, I mean, if you want. Or don’t. It really doesn’t matter to me either way. Has it been a busy week, john?"
John Oliver,"Yes, it has. It has, actually."
John Oliver,I will remain silent. Because I won’t be laughing.
John Oliver,"That is understood. It has been a busy week. Very busy. I’m ready, the Olympics opening ceremony finally took place in Tokyo. A year late and still under significant cloud."
John Oliver,"This morning, officials in Tokyo revealing that Covid cases have increased 155% in the past seven days."
John Oliver,"Tonight, Covid-19 defeating some Olympic athletes before they’ve even had a chance to compete. According to the IOC, more than 60 people in the Olympic bubble have tested positive for the virus."
John Oliver,"And the truth is, it’s gotten even worse, because as of Saturday the current total of Olympics-related Covid cases is up to 127. Which really shouldn’t be surprising. The event whose central premise is basically, “what if a bunch of hot people traveled from all over the world to sweat, breathe, and fuck on each other” turns out to be going exactly as you’d expect it to during a pandemic. And I will say, Tokyo is by no means alone in making a very bold move in the face of the spread of the Delta variant. In the U.K., Monday marked so-called Freedom Day, with the lifting of almost all virus-related restrictions, even though Covid cases have recently spiked to the highest levels there since January. Boris Johnson has faced significant criticism about this decision and has chosen to justify it like this:"
