name,monologue
John Oliver,"Last Week Tonight with John Oliver Season 8 Episode 14 Aired on June 6, 2021"
John Oliver,"hi there! Welcome to the show, still taking place in this blank void, which I’ve nicknamed “Henry Kissinger” because it’s white, deeply unpleasant, and at this point, I’m just mad it’s still around. It’s been another busy week. Benjamin Netanyahu looks like he may have lost power, Anthony Fauci’s emails were released, and the white house partnered with Anheuser-Busch to offer free beer to incentivize vaccines. And “rewarding you with beer” really cements Joe Biden’s status as “America’s uncle who probably shouldn’t be left in charge.” But as the vaccination rollout continues in the united states, and life slowly returns to normal, it’s worth remembering many other countries are still very much in the grips of this pandemic. Take the united kingdom, which is currently planning to fully reopen later this month, even as experts warn a potential third wave of Covid may be under way. Demand is also growing there for a public inquiry into Boris Johnson’s mismanagement of the pandemic, following testimony in a committee hearing last week from former top advisor and “smug moby,” Dominic Cummings. He revealed a chilling moment from last march, when top government officials realized just how badly the pandemic planning had been botched."
John Oliver,"Wow. “There is no plan. We’re in huge trouble. I think we’re absolutely fucked.” You do not expect to hear an assessment that grim unless it’s from the team behind the Fyre festival, or Warner Brothers Discovery. Hi there, new business daddy! Just checking in to say I love the corporate logo you dropped this week! It looks like the opening title of “The Simpsons” if the font were not found. And quick note: “the stuff that dreams are made of” is a quote from “The Maltese Falcon,” about how the thing that seemed like a priceless treasure was actually no worthless garbage that brought chaos and despair to everyone around it. Anyway, good luck with the merger, I’m sure everything’s gonna go great! But the truth is, as bad as the details of Cummings’ testimony were, the U.K.’s Covid response pales next to that of brazil’s. President Jair Bolsonaro has been a spectacular failure, with the country recording over 1.9 million new cases in the past month alone. And Brazilians are understandably fed up, staging protests across the country this week."
John Oliver,Demonstrators want his government to account for the negligence in purchasing vaccines after trying to lead brazil towards herd immunity. No
John Oliver,"That woman makes a great point, despite wearing what I assume biologists use to disguise themselves while watching crocodiles fuck. The Brazilian government is in the midst of an inquiry into its own negligence, and it has uncovered some bombshells — including that last august, Pfizer repeatedly offered brazil’s health ministry 70 million doses of the vaccine it was developing, but the company “got no answer.” No and come on, brazil. You can’t ghost Pfizer. They’re a company that was offering you a potentially lifesaving vaccine. Not a fruitarian entrepreneur-slash-poet you met on OKCupid. In that case, absolutely hit “ignore.” And that shouldn’t even be surprising given how publicly dismissive Bolsonaro’s been of the vaccines. No that woman’s crocodile hat wasn’t just showcasing her ability to serve looks that no are exuberant without being obnoxious. She was making an explicit reference to a shitty joke Bolsonaro told, about how companies wouldn’t take responsibility for vaccine side effects."
John Oliver,"Okay, that’s all complete bullshit, but if I may just address his insinuation that “if the vaccine turns you into a crocodile, that’s your problem.” Honey, no. If you turn into a crocodile, it’s your solution. No crocodiles are incredible swimmers, they can see at night, and instead of sweating they do something called “mouth gaping” that looks a little like this. And think how much embarrassment that would save you on a hot day! No pit stains on you, buddy. Just mouth open, dick out, swimming through life without a care. Because — thank fucking god — you’re a crocodile. And when you combine this new inquiries with brazil’s death rates, it is not surprising that 57% of Brazilians back his impeachment. Not only is he backing down, just this week, he approved this week."
John Oliver,"The country with the world’s second largest covid-19 death toll will host the Copa America, welcoming south American teams for a four-week football tournament."
John Oliver,"Yeah! Brazil is suddenly hosting a massive soccer tournament on just 13 days’ notice. It was originally supposed to be in Argentina, but it was canceled due to Covid rates. And yet despite that, Bolsonaro — whose country’s rates are significantly higher — is now choosing to host a tournament one senator has dubbed “the championship of death,” and which has inspired memes like this to make the rounds in Brazil. And I will say, that is a pretty cheerful little coffin. It looks like Clippy the paperclip popping up to ask you, “it looks like you’re about to hold a soccer tournament while your country’s death toll is sky high. Would you like to not fucking do that?” And look, what’s happening in brazil should be a warning for everyone because if vaccine misinformation continues to spread, and variants continue to emerge, the whole world could remain in trouble for a very long time. In fact, despite how comparatively well things seem to be going right now in the U.S.,if we don’t actively help get this virus under control globally, then to quote a former top U.K. official:"
John Oliver,"Exactly. And now, this."
John Oliver,"The hot vax summer, that is what they are calling it. I can’t make this up."
John Oliver,Last summer was hot girl summer. They do substituted that word.
John Oliver,"All vaxxed, no place to go? The hot vax summer."
John Oliver,Three words. Hot vax summer. So consumers are ready to spend — [laughter]
John Oliver,Hot vax summer. I am telling you. [Laughter]
John Oliver,"I will borrow that, Charles, I love that philosophy. It is going to be a hot vax summer. [Laughter]"
John Oliver,"Moving on. Our main story tonight concerns Asian-Americans . A group that currently makes up around 7% of the U.S. population, and is actually the fastest growing racial group, and yet despite that, Asian-Americans can sometimes be oddly overlooked. A recent survey asked respondents to simply name a well-known Asian-American, and the results were not good."
John Oliver,"42% Of people said they don’t know one. The next most popular answers were Jackie Chan, who’s from Hong Kong, and Bruce Lee, who died in 1973."
John Oliver,"Oh, come on. No disrespect to Jackie Chan and Bruce Lee, but that’s embarrassing even before you consider the poll was conducted while Kamala Harris — who is Asian-American — was vice president. How do you fuck up a question that easy? It’d be like asking Americans to name a “well-known Joe,” and getting back “What’s Joe,” “John Krasinski,” and “Joe Millionaire.” It is pretty clear many in this country don’t seem to know much about the histories or experiences of Asian-Americans. And to the extent that experience has been discussed in recent years, it’s often been in a tragic context, such as killings or mass shootings, or racism around the coronavirus triggering verbal and physical attacks in the street, as well as the kind of idiocy that forced local news to produce pieces like, “no, you can’t get coronavirus by eating Chinese food.” Because of course you fucking can’t. You’re about as likely to get coronavirus from eating Chinese food as you are to get chicken pox from eating KFC. That’s not going to happen, and it’s alarming anyone thought it might. And all of this has highlighted the need for us to have a long-overdue, better-informed conversation about the way this country regards Asian-Americans. And before we start, I fully recognize, the history of white people on tv generalizing confidently about this subject isn’t great — sometimes making statements that are offensive even when they think they’re being complimentary, like this idea that’s come up constantly:"
John Oliver,"They’ve worked their way past column as and column bs, past no starch please, to become our nation’s model minority. Listen to the numbers. Median family income, higher for Asians than for whites."
John Oliver,"Once again, super achieving Asian-American students are becoming a phenomenon."
John Oliver,They are overachievers driven to excel by tradition.
John Oliver,"The academic achievement of Asian-American students are so notable that in some colleges, students warn each other that if they end up in a class with a lot of oriental faces, get out. The grading curve, they say, will go out of sight."
John Oliver,"Wow. That is jarring to hear, especially when delivered with such a weird combination of amused self-satisfaction and totally inappropriate sourcing. “I was eavesdropping on some teens last week, and I heard one of them say “never share a cab with a black person.” Just thought I’d pass that along, this has been, for some reason, the news.” But that idea — that “Asian-Americans are a model minority” — has been as persistent as it is problematic. So tonight, we thought we’d try and unpack both parts of this sentence. And let’s start with the first half: Asian-Americans. We’re actually going to spend most of our time on this term, because it’s having to do a lot of work. It encompasses a vast group who can trace their heritage back to more than 20 countries covering a huge amount of the world’s land mass, from Mongolia to Indonesia to Pakistan to Japan. And even some who fall under the term “Asian-American” — or the broader “AAPI,” which includes pacific islanders — feel it may not fit them, or that the broadness of the category means their experiences get erased."
John Oliver,"Filipinos aren’t so much dismissed, they’re just overlooked just because they’re not as popular within, at least the American culture."
John Oliver,"Sometimes I will identity as Asian, but then other Indian people don’t identify as Asian."
John Oliver,"Why are you considered Asian, you’re in the pacific islander, wouldn’t you be considered more Hawaiian?” And I’m like, not really?"
John Oliver,"Yeah, the term “Asian-American” applies to a ridiculously large and diverse group of people. And there is clearly not going to be enough time to discuss everyone who supposedly fits under that umbrella in this piece, even though I do intend to talk very fast. So apologies in advance to all 127 Maldivian-Americans. I promise I’ll make it up to my one Maldivian-American fan in the future. I’m serious, Kareem — stay with me, trust me on this, you will be seen. But the fact the term “Asian-American” is so incredibly broad isn’t an accident — it was kind of the point from the start. Because it was first coined in the late 1960s by Asian-American student activists in California, who went on strike alongside black, Hispanic, and native American students to demand an ethnic studies curriculum."
John Oliver,"In those days, the term “Asian-American” didn’t exist. We were all Orientals. In 1968, that was the first time that I heard the term Asian-Americans."
John Oliver,"Asian-Americans encompasses everybody. I thought, wow, that’s something. People are finally starting to realize that we wear our race on our face."
John Oliver,"It’s true. Under a system of white supremacy, we do tend to wear our race on our face. My face, for example, is currently wearing down market vintage colonial casual. I’d change into something a little less imperial if I could, but I can’t, so instead I wear these glasses. For those activists, the term “Asian-American” was an attempt to unite a massively diffuse community in solidarity, thus increasing their power, and, crucially, forcing their universities to devote resources to making sure the histories of all their communities were actually taught. It was a political term, a radical redefinition at the time. But it’s since become a common shorthand that can, unfortunately, end up being used in a way that is far too reductive and superficial, to the point where an old government PSA felt the need to make a pretty obvious statement."
John Oliver,"People always ask me how I like America. My great-grandfather was born here. Like most Americans, we’ve been American for a long time. Some of us follow Asian tradition. My family is apple pie American. Mini bikes, football, rock guitar. All Asian-Americans are no more alike than any other kind of American. We don’t all look alike, do we?"
