name,monologue
John Oliver,"Last Week Tonight with John Oliver Season 12 Episode 28 Aired on November 2, 2025"
John Oliver,"John Oliver discusses the prevalence of police chases, why the risks involved can massively outweigh the benefits, and why everyone with a broken taillight needs to go get their laundry out of the dryer. Seriously, stop reading this and go get your clothes. They’ve been in there for days. We’re trying to help you."
John Oliver,"Our main story tonight concerns police chases. They’re famously a staple of action movies and cop shows, a time filler on local news, and also the subject of a series of late ’90s TV specials, VHS tapes, and a spin-off show hosted by former Sheriff John Bernell, a man with a flair for the dramatic."
John Oliver,"Some crooks think a motorcycle is the ultimate escape vehicle. But when it comes to winning pursuits, any cop will tell you it’s not what you drive, it’s how you drive."
John Oliver,"When an angry driver takes his personal problems on the road, it’s called road rage. It can turn a normal person into a violent criminal."
John Oliver,"Drunks don’t know when to stop drinking, and drunk drivers don’t know when to stop driving."
John Oliver,"The weather can be the deciding factor in a pursuit. When it’s good, we take it for granted. But when it’s bad, it could mean disaster."
John Oliver,"So, buckle up. In the next hour, you’ll see some of the most terrifying moments police cameras have ever captured."
John Oliver,"So, buckle up. This is your first-class ticket to high-speed action, and you’re in the driver’s seat."
John Oliver,But hold on. You’re not even in the driver’s seat. You haven’t been the whole time.
John Oliver,"Still, say what you will about John Bernell, like that he delivers lines with the subtlety of a community theater actor’s understudy while dressed like the star of a Cialis commercial. He is right to imply that police chases can be dangerous. And for a long time, we didn’t know exactly how dangerous because the federal government doesn’t reliably track deaths from them."
John Oliver,"But when the San Francisco Chronicle recently compiled their own database, they found that over a six-year period, more than 3,300 people died nationwide in police pursuits. That’s an average of nearly two a day. On top of which, a majority of those killed weren’t even the fleeing drivers, with over 500 of the victims being innocent bystanders. All of which is probably why a DOJ report once called high-speed chases possibly the most dangerous of all ordinary police activities, with a former sheriff describing them as like firing a 4,000-pound bullet down the street — a visual that I’m pretty sure just gave Wayne LaPierre a life-threatening boner."
John Oliver,"And the thing is, even when chases don’t end tragically, they can still do a ton of damage, as this man experienced last year."
John Oliver,A car being chased by West Memphis police hit this man’s home in South Memphis on Halloween.
John Oliver,Why would y’all come over here chasing somebody and then he hits an innocent bystander’s house? I’m off because I feel like they did not go through protocol and they need to keep that over there.
