name,monologue
John Oliver,"Last Week Tonight with John Oliver Season 8 Episode 2 Aired on February 21, 2021"
John Oliver,"[John] Hi there! Welcome to the show, still stuck in this blank void. Tv’s greatest celebration of white emptiness since Emily in Paris . Look, it’s been an unpleasant week, from New York governor Andrew Cuomo admitting to withholding information about Covid deaths in nursing homes, to the release of grim unemployment numbers, to the death of Rush Limbaugh. So, y’know… Eh. But we are going to start tonight with this."
John Oliver,Nationwide misery. Nasty weather pummeling the entire country.
John Oliver,More than 200 million Americans on alert coast to coast. Snow and ice sending big rigs out of control on the roads.
John Oliver,"In Nashville, home security video captures a truck sliding sideways down a residential street."
John Oliver,"[John] Wow. I know that truck is slow-motion Tokyo Drifting because the road is icy, but I also like to think it had just had enough and is peacing out. “Don, Sheryl, you’ve been perfectly fine owners, but there has got to be more to life than this, so frankly, I’m out of here. This neighborhood suuucks.” Now severe winter weather caused chaos this week, and nowhere more so than Texas ."
John Oliver,Day five of the power crisis in Texas. Day five.
John Oliver,"Now, we could tell you how cold it is, but maybe these stunning images tell the story better. Burst pipes caused icicles on this ceiling fan. Look at this — yep, that’s ice coming out of this bathroom faucet. And check out this car wash in Austin. The person who posted this picture summed it up pretty well saying, “guess I’ll wait ’til next week."
John Oliver,"[John] Yeah, maybe do that. Maybe wait until your car wash stops looking like a middle school went over budget on their production of Frozen . You probably shouldn’t be driving into something that looks like the asshole of Sully from Monsters, Inc . Texas saw a full-blown humanitarian crisis this week, with many losing electricity and access to clean water, hospitals having to evacuate patients, and dozens of deaths. And if you watched Fox News, there was one culprit for all of this: green energy. Because multiple hosts placed the blame firmly on frozen wind turbines, and none more loudly than this guy."
John Oliver,"The windmills failed like the silly fashion accessories they are and people in Texas died. Green energy means a less reliable power grid, period. It means failures like the ones we’re seeing now in Texas. That’s not a talking point, it’s not a political slogan, we’re not taking money from ExxonMobil to say it. Again, that is true. It’s science."
John Oliver,"[John] Okay, first, we know ExxonMobil’s not paying you. Almost no one is. Your show’s lost so many advertisers, you’re basically being bankrolled by a man in a sexual relationship with a pillow. Second, just because you loudly insist something “is science” doesn’t make it science. That’s science! And finally, calling windmills “silly fashion accessories” is just absurd. The only time you could conceivably make that claim was when the Bachelor contestant Deandra dressed up as a windmill for her night one entrance in the clear allusion to peter and Hannah’s fantasy suite f*ckfest. And even then, it’s not silly. It’s horny. Those windmill claims were even repeated by Texas governor Greg Abbott, who told Sean Hannity, this shows how the green new deal would be a deadly deal. But he knows that’s horseshit. Texas only relies on wind power for about 25% of its electricity. The vast majority comes from thermal heat sources like natural gas, coal, and nuclear. And all of those were utterly hobbled by the cold this week. Even if every wind turbine in Texas had kept spinning, the state still would have been in deep shit. And there were some uniquely Texan issues at work here that made this the calamity it was. Starting with this."
John Oliver,Most of Texas runs on its own power grid separate from the rest of the country. State leaders designed it this way to avoid federal regulation.
John Oliver,"[John] Yeah, it’s true. Texas is the only state in the lower 48 not on the federal power grid. And sometimes, when you’re the only one doing something, you’re a pioneer. But sometimes, you might be an idiot. If you’re the only person trying to set the world record for being covered in the most bees, maybe ask yourself, “what am I trying to prove here exactly? Why am I like this?” Because that independence meant that Texas was limited in its ability to import energy from neighboring states. And it also meant that there was significant pressure on Ercot, the company that manages the state’s grid. Ercot scrambled to meet surging demand, and have since admitted Texas was “seconds and minutes” away from catastrophic month-long blackouts. Which is a big shift from how they were talking last weekend, when they were having fun tweeting out passive-aggressive energy-saving hints like, “unplug the fancy new appliances you bought during the pandemic and only used once.” And I’m sorry, but a KitchenAid artisan design series 5 quart tilt-head stand mixer with glass bowl is not just a fancy appliance. It’s got ten speeds and comes with a beater, dough hook, and a wire whisk. No one’s using that once. Your children are going to be fighting over that when you die. Also, not to be a total bitch here, but who took that photo? The framing’s trash, you can barely see the plug — it looks like Martha Stewart’s social media before she hired a food stylist. And yeah, we remember those days, Martha. Your shit was vile back then. The point is, Ercot was not prepared for this storm. But they also weren’t alone in that. Because while Ercot manages the grid, it doesn’t actually manage the power companies that supply it. So it could not compel companies to winterize facilities so they wouldn’t go down during a storm. The state had left that choice up to power companies, many of which opted against the upgrades because they were expensive. And while this storm was unusually strong, it also wasn’t unprecedented. Ten years ago, Texas was hit with a storm that paralyzed the state. After which, federal regulators warned that their power plants needed to winterize to prevent this from happening again. And state officials knew full well what might happen if they didn’t act."
John Oliver,"[Texas senate, 2011] We’ve got to learn from it and make sure that when this happens again, whether it’s one year from now, ten years from now, we do not have this happen again. There’s really no excuse, in my humble opinion, that a facility should go off when you know it’s going to freeze a week out."
John Oliver,"[John] That hearing was ten years to the day before this storm hit. So Texas had a decade to prepare, and it didn’t. And you can get a lot done in ten years! Look at Beyoncé. In the last decade, she announced she was pregnant in the coolest way possible. Performed at two Super Bowl halftimes. Watched Solange kick the shit out of her husband and then made a whole album about it. Invented the color yellow and founded the Coachella music festival and was in a film with the world’s greatest actor. She got a lot done. She probably could’ve winterized Texas’ power plants as well if anyone had just thought to ask her. So much of the problems this week stemmed from Texas’s state philosophy of “every man for himself.” And that attitude has defined the response from their officials, too. One mayor even posted, “no one owes you or your family anything; nor is it the local government’s responsibility to support you during trying times like this.” The backlash to that was so ferocious, he had to resign. And then there was the saga of Ted f*cking Cruz . He fled the state on Wednesday, and took his family to Cancun. And when photos of him on the plane emerged, he came back the next day, initially implying that his plan had always been just to drop his family off and come back — a claim that never really rang true, considering he’d packed this suitcase. Sure enough, he eventually admitted he’d planned to stay the whole time, and blamed his preteen daughters for the trip, saying they had asked him to go, and “I was trying to be a dad.” Because the first rule of fatherhood is: throw your daughters under the bus. At the first opportunity. But eventually, we got the full story of how the trip happened, in spectacular fashion, as Heidi Cruz’s group chat with her friends and neighbors leaked."
John Oliver,"[The New York Times] Mrs. Cruz, telling friends her house was freezing, proposing a vacation until Sunday, and inviting others to join the Cruzes at the Ritz Carlton in Cancun, where they’d stayed before. She floated a direct flight and hotels with capacity. Seriously."
John Oliver,"[John] I mean, that’s just incredible. Ted Cruz — who, remember, wants to be president — told the world he was bullied into international travel by tweens, then got cyberbullied into coming home by the internet, leaving his wife to solo-parent two kids on vacation in another country while trying to figure out who in her mom group doxxed her. It’s all amazing. But maybe the ultimate example of self-defeating Texan swagger this week actually came from former governor and U.S. Secretary of energy, Rick Perry ."
John Oliver,"Perry suggests that Texans prefer blackouts to federal regulation. He said, “Texans would be without electricity for longer than three days to keep the federal government out of their business."
