name,monologue
John Oliver,"Last Week Tonight with John Oliver Season 10 Episode 5 Aired on March 19, 2023"
John Oliver,"Welcome, welcome, welcome to “Last Week Tonight!” I’m John Oliver. Thanks so much for joining us. It’s been a busy week. The ICC put out a warrant for Putin’s arrest, Joe Biden opened up federal lands in Alaska for drilling, despite specifically promising he wouldn’t, and Trump claimed he might get arrested next week. And if you’re wondering how he’s doing, don’t worry, because in this video “he released,” directed toward farmers, it seems like he’s doing great."
John Oliver,"I made farmers happy and rich again, and they’re doing a fantastic job, and you know what? Someday, it’ll become time for them to leave this beautiful earth, and they’ll be able to leave their farm without taxes, to their children. I got rid of the death tax on farms so that when you do pass away on the assumption that you love your children, you can leave it to them and they won’t have to pay tax. But if you don’t love your children so much and there are some people that don’t, and maybe deservedly so, it won’t matter because frankly, you don’t have to leave them anything. Thank you very much. Have fun."
John Oliver,"I mean. He’s still got it! And by it, I mean whatever it is that’s so deeply wrong with his brain. Do you know how much you have to hate your kids to get distracted by that thought in the middle of a political speech? “We should have pulled out troops from the region sooner. Speaking of regretting not pulling out sooner, Don Jr.” And they shot that with two cameras! They cut something out there, and given what they kept in, I’m dying to know what it was. And then to stick the landing with “have fun?” It’s impeccable. It’s all just impeccable. But this week’s been dominated by the continuing fallout of the collapse of Silicon Valley Bank . Early Monday, Biden spoke out to try and stem any panic."
John Oliver,"President Biden sought to assure the country before markets opened this morning. Americans can have confidence that the banking system is safe. The news is welcome relief for Ben Kaufman, founder and CEO of Kids’ Store Camp. Most of his company’s money was in SVB when the bank went under. Desperate to raise cash, his company slashed prices by 40%. We sent out an email with a discount code. The code was “bank run."
John Oliver,"Okay, I see what he’s doing there. But if you weren’t following the news, getting an email with the discount code “bank run” is pretty alarming. “Hey, honey, remember that little shop where we got a birthday present for your niece? They’re offering 70% off with the promo code: last resort the world is on fire. Is everything okay?” Do we need to turn on the news? You’ve probably seen a bunch of explainers this week, so I won’t bore you with every little detail. But broadly speaking, SVB had invested a lot of its customers’ money in long-term treasury bonds. But as the fed sharply raised interest rates, those bonds lost value. And when the bank sold a lot of its securities at a huge loss, its customers panicked, and there was a stampede for the exits. It’s essentially a classic story of a bank doing a lousy job of judging and hedging against risks. Although, if you’re Fox News, there is another explanation."
John Oliver,"Silicon Valley Bank is a woke Biden bank. Now, SVB was California’s woke, trendy bank. Here’s my concern, this is a woke bank. Did Silicon Valley Bank get woke and go broke?"
John Oliver,"What are you talking about? That is so stupid I’m almost jealous. Because it must be so nice for them, to be able to automatically blame everything they don’t like or understand on wokeness. “It rained on my birthday because of critical race theory and my son called me a bitch because of socialism, and on top of all that, I was late to work because of a bunch of pronouns. I believe these things mind body soul and it makes my life monumentally easier.” And the full context for the “woke bank” narrative is somehow even dumber than you think. Basically, fox grabbed onto some of svb’s diversity initiatives, and tried to spin those into the reason for the collapse, even though, as one expert in consumer finance pointed out. “It had nothing to do with it,” adding that trying to tie the two together is like saying, “why isn’t blue the answer to 1 plus 1? It’s banking 101. That’s what was going on.” And of course! Hedging against risk is a foundational lesson of banking, along with “buy low, sell high” and “wear a fancy suit and tie so no one can tell you have no idea what the fuck you’re doing.” And to be honest, that one is still pretty handy. And look, we’ll undoubtedly learn more about exactly what happened at svb in the coming weeks. But they weren’t the only financial institution that went down. Signature Bank also went under, after a similar run by depositors. And already, we’re learning more than anyone wanted to know about what was going on inside it. Because what you’re about to see may be one of the least consequential decisions they made, but it was definitely the most embarrassing. Top executives at Signature Bank play themselves in a series of wacky promotional videos. Is there a book, “how to build a bank for dummies?” The over-the-top videos feature bank employees in cringeworthy song and dance numbers. This signature video is also eerily prophetic."
John Oliver,♪ What possible fate will become of our bank other than to diminish and fail? ♪
John Oliver,"I happen to know for a fact, that won’t happen."
John Oliver,"Holy shit! In terms of things that have aged badly, I’d say this falls somewhere between mid-aughts Gwen Stefani, my actual body, and the October 1976 cover of Sesame Street magazine. They didn’t now! I’m assuming they didn’t now! Look, there’s a lot we still have to learn here. Figures like Elizabeth Warren are pointing to the 2018 law that rolled back some of the Dodd-Frank Act, which removed institutions like SVB and signature– basically, all but the biggest banks– from the highest level of scrutiny, like more frequent stress-test requirements. And while some will push back on that, saying the rolled-back rules and regulations couldn’t have prevented this week, and that they already have more than sufficient controls in place, Warren has a pretty solid response to that."
John Oliver,"We’ve had a number of those CEO’s on the shows in the last few days, Fifth Third, Schwab, they do their own stress testing. Not-not everyone was behaving in a risk profile, in a risk manner that Silicon Valley Bank was. I’m sorry. I taught school for many, many years. And I did not let my students do their own testing."
John Oliver,"Right. Clearly banks can’t be trusted to self-regulate. That should be incredibly obvious, like the fact that “the sky is blue” or “Guy Fieri is a generous lover.” Flavortown is a state of mind, and he’ll make sure you get there. And it’s not a great sign that an investigation into whether the fed was derelict in overseeing svb has been entrusted to… The fed. Look, overall, it seems like the people in charge of keeping our economy safe will just keep telling us, “trust us, we can police ourselves, nothing will go wrong.” But if I may quote a former leading man currently looking for work, you know what? This time, I think you might actually be right. And now this."
John Oliver,"Moving on. With it being spring break season, our main story tonight concerns vacations . A wonderful time to realize you’re in love with someone, or realize that you are absolutely not. And be honest, you knew in the tsa line before the flight. Keep the streaming passwords for as long as you can but do give back his grandmother’s ring. Specifically, we’re going to talk about timeshares . And some of you might be thinking, “wait, are you going to tell me they’re a scam? Because surely everyone knows that.” And it is true that the sketchiness of timeshare vacations has been a punchline on tv for years."
John Oliver,"You moron, these aren’t free vacations. These are timesharing deals, they’re total scams. These timeshare people, they don’t stop until they sell you something. They– they prey on the weak and gullible. I.e. You! Perhaps you and your yellow friend would like to set up a timeshare plan? Don’t do it, Sandy! I won’t give in to your timeshare vacation scam!"
John Oliver,"Yeah, suspicions about timeshare programs are so ubiquitous they can get laughs in children’s programming. And look, obviously, Spongebob was never going to say yes to a timeshare. Otherwise they’d have had to change his theme song to this."
John Oliver,♪ Oooooooh ♪ ♪ who lives in a pineapple under the sea except for one week a year when he’s in a studio in key west ♪ ♪ Spongebob Squarepants ♪
John Oliver,"Yeah, still good, but it doesn’t quite have the same ring to it, does it? But despite decades of mockery on tv, timeshares are a much bigger business than you may think. They’re actually an $8.1 billion dollar industry, with nearly ten million households owning one or more types of timeshare. And they can be sold by big hotel chains like Hyatt, and Marriott, as well as companies like Wyndham and Westgate Resorts. But one of the things that may’ve obscured their continued growth is that they’re not always called timeshares. In recent years, they’ve been re-branded as “vacation clubs” or “vacation ownership plans.” And while, traditionally, you’d buy a timeshare that consisted of one week every year at, say a condo in Florida, nowadays, companies offer “floating weeks” that can theoretically be used anytime throughout the year– or “timeshare points,” where you buy points that you can redeem in a number of resort properties owned by the same company. But whatever you call timeshares, the people selling them maintain that they’re not just excellent value– they’re actively good for you. Here’s a vice president at Westgate, firing up his sales team, in the weirdest possible way."
John Oliver,"To save lives. Those who take the fewest amount of vacations are most likely to have a heart attack. You’re just like a doctor, a nurse, a fireman, policeman, a lifeguard. They all save lives and you all do it, too."
John Oliver,"You’re right, timeshare salespeople save lives just like doctors and nurses! That’s why, during the initial outbreak of the pandemic, New Yorkers would loudly cheer for all the timeshare salespeople as they came back from work. We’d do that at 6:00 p.m., and then if we still had some energy left, we’d throw a few claps to hospital workers at 7, for whatever they were doing. But the fact is, timeshares don’t save lives. In fact, in many cases, they can fuck them up. Because they’re incredibly easy to get into, but– as you’ll see– incredibly hard to get out of. So tonight, let’s talk about timeshares. And let’s start with the first thing you probably already know about them. That they tend to be sold in-person, aggressively, and while you’re already on vacation, often by suckering people in to agonizingly long sales presentations with the promise of a free gift. There are so many horror stories out there, like the woman whose her parents were subjected to a seven-hour sales pitch that ended with them spending more than $10,000 on a timeshare, or the person who signed an agreement following a 5 hour presentation, because, quote, “I’m a diabetic. After five hours, I just gave in. I needed something to eat.” And I get that. “Listen to a timeshare presentation” is dead last on the list of things I want to do for five hours straight, right after “watching Avatar: The Way of Water ,” “telling children that their pet hamster was eaten by their other pet hamster and that neither one ever knew the child in question existed,” and, of course, “hearing other people talk about watching Avatar: The Way of Water .” The problem is, though, once you’re in that room, companies can go to extreme lengths to get you to commit on the spot. Just watch as that Westgate executive encourages his staff to stop at nothing to make a sale."
John Oliver,"Our number one person in Orlando owns several weeks of timeshare. You know, you should own at least one week yourselves. And if you don’t, lie and say you do! [Laughter] Don’t let these people leave here without buying something. Something."
John Oliver,"I don’t know what’s more alarming there. That he knew a camera crew was filming, and still instructed his sales team to lie, or that he willingly wore that shirt. Because what the fuck is that thing? It looks like someone ate a Persian rug and then threw up on him. He looks like the mascot for divorce. Lying is actually a key strategy for many timeshare salespeople. They will lie about everything, from the ease of making reservations, to the total cost of the timeshare. According to a lawsuit against Wyndham, salespeople even had an acronym, “TAFT,” which stood for “tell them any frigging thing.” And come on! At this point just say “fucking.” It’s one thing to lie, it’s another to do that while talking like a middle schooler who’s in the car with their mom but still trying to sound hard. But the thing is, lying is basically allowed in this industry. Many timeshare agreements contain a clause that absolves the developer from responsibility for anything sales reps say. It’s often referred to by attorneys as the “salesman’s license to lie clause.” And I get that sales reps bullshit customers constantly. It happens to me every time a Warby parker employee tells me “you look so cool!” But you wouldn’t expect them to be able to lie about something as objective as “how much a thing will cost.” Now, the good news is, depending on where you made your purchase, you can have between 3 and 10 days to rescind your signature. But remember, a lot of people sign up for timeshares on vacation. So that time may expire before they get home, or have a chance to have a lawyer look at the contract. And this’d be less of an issue if people generally loved their timeshares. But a study found that 85% of timeshare owners regret their purchase. Which is a rate of regret on par with “people who bought teacup pigs only to realize that teacup pigs don’t really exist. What do exist are baby pigs that grow into a 90-pound piece of livestock that suffocates your cat.” And at this point, let’s talk about why people might regret buying a timeshare. And the first major reason, unsurprisingly, is cost. Because the upfront cost for a one-week annual timeshare vacation can average around $24,000. But that’s just the beginning. Because on top of that come other expenses like “maintenance fees,” which typically go up every year, and at high-value resorts, can run from $2500 to $3500 per year. And you’re on the hook for those costs, whether you use your timeshare or not. Which brings us to another major problem, because if what you bought is “points” or a “floating week” plan, you still need to book time at your resort. Which can be unexpectedly hard. Just listen to this man explain his attempts to book a vacation at the Westgate timeshare he bought in Branson, Missouri, six years earlier."
John Oliver,"The first year– I call a month in advance, they say, “you’re calling, you’re giving us a very short notice."
John Oliver,"So year two, they called six months in advance."
John Oliver,"Year three, they called two months in advance, but we’re told they called too late."
John Oliver,"Then you can still go, but we have to charge you like any other person."
John Oliver,"So far, the Naseers have spent more than $15,000 for a timeshare they’ve never spent a single night in. When the Naseers complained to Westgate, they were told they would have an easier time using their timeshare if they upgraded to a better plan for an additional $15,000."
John Oliver,"That’s not great. Being asked to pay $15,000 for something you’ve only seen in pictures is not a timeshare. That’s an expensive and remarkably niche OnlyFans account. But Westgate’s response is pretty common across the industry. Once you buy a timeshare, the pitch is, “you really need to upgrade to get the most– or, possibly, anything– out of your purchase.” And these upgrades are a fundamental part of the business model. At one investment conference, Marriott stated that every $30,000 spent on the purchase of a new timeshare should generate an extra $20,000 from upgrades after just five years. So it’s hardly surprising that companies frequently pressure people to pay for upgrades, sometimes with the same aggressive tactics that got them to buy the timeshare in the first place. Customers of Wyndham Resorts have said that whenever they’d go on vacation, they’d be forced into so-called “owner update meetings” where they were then pressured to spend more, like this woman."
John Oliver,"The 76-year-old widow is deep in debt, owing more than $175,000 after she claims she was repeatedly tricked and harassed into buying timeshare points. Folds also claims in her lawsuit Wyndham sales reps told her things to convince her to buy more points that ended up not being true."
John Oliver,"If I would just sign it, then they could lower the interest rates."
John Oliver,"She says Wyndham’s salespeople also told her the company would buy back any extra points she didn’t use, and that, too, she later found, wasn’t exactly as it had been explained."
John Oliver,Very surprised. Not only surprised– you may need to bleep this out– I was mad as hell.
John Oliver,"Wow, she is pissed there. I know “mad as hell” might not sound that extreme to us delinquents on HBO, but coming from a 76-year-old woman in Tennessee, that’s equivalent of a child screaming “motherfucker” through a bullhorn, at an elementary school. It’s that level of intensity. So between fees and the constant pressure to pay for upgrades, you can see how people might end up regretting their purchase. Even those who initially enjoyed their timeshare might end up wanting to get rid of it. Either because they’re getting older and not wanting to travel as much, or they’re just getting tired of going to the same place. But the problem is, whatever your reason for wanting to leave a timeshare, you’ll soon realize it’s very hard to do that. That’s because many agreements contain a so-called “perpetuity clause.” That means the purchase, as well as all those regular maintenance fees, are a non-cancelable lifetime obligation. Which is ridiculous, a contract for a vacation shouldn’t be harder to get out of than fucking Scientology! Where’s Shelly? I’m sure she’s fine, but where is Shelley? Now some developers claim to have programs where they’ll take a timeshare back, but there’s a lot of fine print there. Including the fact they’re often only available at the developer’s discretion, and could involve paying a significant fee, which sometimes can be equivalent to two years’ maintenance fees. And if the company won’t take it back, good luck. It can be hard, if not impossible, to sell a timeshare. In fact, the resale site RedWeek shows a number being sold for literally zero dollars. And keep that in mind anytime anyone says a timeshare is an “investment.” Investments are supposed to gain value. A timeshare is as sound an investment as opening a Ghislaine Maxwell-themed restaurant. Ghisly’s! “When you’re here, you’re in danger!” And all this actually gets one step worse, thanks to something that’s often framed as a selling point for timeshares."
John Oliver,That’s a great feeling to know that our grandchildren when we’re not around–
John Oliver,"Um, will be enjoying it. It will be our legacy to them."
John Oliver,"Even as we pass on, it’s something that we can continue to give to our children. It’s a gift that will keep on giving, beyond us."
John Oliver,Now that we have two children it’s kind of exciting that we know that our credits will never go to waste. It will still be in our family through our boys.
John Oliver,"Okay, one of those boys seems happy about that, but the other one does seem pissed, and much more interested in the upside-down construction truck he’s holding. And he’s honestly right. Because if there’s one thing to take away from this episode, it’s that if you have a choice between a timeshare and an upside-down truck, take the truck every time. At least you technically own that. But given everything you’ve seen so far, you won’t be surprised to hear that many people aren’t super-keen on inheriting a timeshare. And while you can technically decline it, that can be much harder to do than you might think."
John Oliver,"Walking away does take work. Namely, you must file a disclaimer of interest with the court saying that you reject the timeshare. You only have nine months after the death of your loved one to file it. And even then, it’s not that simple. You see, when the first person in line rejects the timeshare, it goes to the next in line and then the next and the next. Every single person has to file all of that paperwork."
John Oliver,"It’s true. Every single person. And timeshare paperwork isn’t clearly what grieving families need. It’s pretty upsetting to think that there might be a market for sympathy cards that say “I’m sorry for your loss, but also, move fast if you don’t want to get stuck with the fees on your dead mom’s Hilton head two-bedroom.” And all this brings us to what might be the most surprising thing here. Timeshares are so difficult to get rid of, a whole separate industry has now cropped up, known as the timeshare exit industry . You may have seen ads on tv for them, or upbeat segments on local stations like these, for a company called timeshare termination team, where they can get a pretty strong endorsement."
John Oliver,"Colorado’s local timeshare termination team has 100% success rate. Joining us, trusted advisors brian and holly wilbur with the first steps you need to take to legally get out of your timeshare. I’ll be honest, I know I said this before too, I didn’t think this was possible, but it actually is!"
John Oliver,"That sounds pretty great! The basic pitch of exit companies is, for an upfront fee, they’ll either resell your timeshare or get you out of your contract. And given how critical they are of the timeshare industry, you might assume they’re the good guys in this story. Unfortunately, they’re very much not, which you probably already suspected after that woman claimed a “100% success rate.” Because that’s is one of those phrases that’s an automatic red flag, like “endorsed by dr. Oz” or “Forbes cover model.” It just immediately raises suspicions. Also, you should know, while that sure looks like the news, crucially, it– and all those shows you just saw– are “sponsored content” programs. We did a story on them a couple years ago, and it’s where local stations will allow you to buy your way into fake segments that look like news, but are in fact, ads. We actually bought our way onto that exact show, on Denver 7, to sell a nazi fuck blanket. And if you missed that story, go back and watch the whole thing because that was one hell of a sentence that’s missing about 21 minutes of context. Anyway, as it turns out, timeshare termination team was even sketchier than our third reich fuck fleece, because not long after that, denver 7’s actual news team had this story to report."
John Oliver,"Debi hired the company in June, 2019. In all, she paid more than $14,000."
John Oliver,"I signed a contract, a two-year contract that ended this last june. Well, under the terms of the con – if they don’t resolve my issue, I can get a refund."
John Oliver,Two years came and went. That’s when she went looking for answers.
John Oliver,"And so, I came to– came to see them, and it’s empty."
