name,monologue
John Oliver,"Last Week Tonight with John Oliver Season 12 Episode 1 Aired on February 16, 2025"
John Oliver,"John Oliver discusses the first four weeks of Donald Trump’s second term as president, the strategy behind some of the choices his administration has made and why it is indeed fuck time. You heard us: It’s fuck time."
John Oliver,"We have to dive straight into our main story tonight: the fact that Donald Trump is once again President of the United States. Sorry if this is how you found out. Honestly, I’m not nuts about it either. Incredibly, it has been less than a month since Trump’s inauguration, but it already feels like an eternity. In just the past four weeks, he’s pardoned or commuted the sentences of January 6th rioters, withdrew the US from both the Paris Accords and the WHO, announced plans to take over Gaza, issued an executive order trying to undo Birthright citizenship, blamed the fatal DC plane crash on DEI, renamed the Gulf of Mexico the Gulf of America, responded to fires in LA County by releasing billions of gallons of water to California’s Central Valley 150 miles away, replaced a four-star general with the host of Fox & Friends as Secretary of Defense, and announced 25% tariffs on Canada and Mexico, a move prompting Canadians to do this."
John Oliver,"Excellent. I think the only thing more quintessentially Canadian than booing the US national anthem at a hockey game is the fact they waited politely for the right time to do it. Part of Trump’s rationale for his tariff threat was that Canada wasn’t doing enough to stop the flow of fentanyl into the US, even though the total amount intercepted at the Canadian border last year was just 43 pounds, or roughly 0.2% of all US border fentanyl seizures. Trump quickly paused those tariffs after claiming that he’d won concessions from Canada, but when a Republican congressman tried to repeat that talking point on CNN, he ran into a slight problem."
John Oliver,"He called this off, saying that he had won concessions from both of them. But… but is there a tangible concession in your view?"
John Oliver,"Yeah, absolutely. He won the concessions, and part of it is… part of it… part of his… well, it’s a… it’s a commitment from Trudeau that wasn’t there to help with fentanyl, to help with the black market, to secure the border."
John Oliver,"He announced that plan, though, six weeks ago. Back in December."
John Oliver,"Well, at least he’s reiterated it and formalized it."
John Oliver,"Yeah, Kaitlan… yeah, what are you getting at about this?"
John Oliver,"Trump got Canada to agree to what they’d already agreed to, and it didn’t cost us anything—except for any goodwill between our countries whatsoever. He pissed off an entire country of the most difficult-to-piss-off people in the world, and in exchange, we got them to resend an email. It’s called leadership, Kaitlan."
