name,monologue
John Oliver,"Last Week Tonight with John Oliver Season 11 Episode 7 Aired on April 7, 2024"
John Oliver,"John Oliver explores the complex and morally fraught issue of the death penalty in America, contrasting its harsh history with the Trump administration’s recent push to resume federal executions. Oliver shed light on the unsettling efforts to make state-sanctioned killing appear humane, revealing the shady practices involved in obtaining lethal injection drugs and the consideration of nitrogen gas as an alternative execution method. This segment pointed out the ethical dilemmas and legal complications surrounding capital punishment, arguing that regardless of the method used, the government’s act of taking a life remains inherently inhumane. In a lighter vein, Oliver also looks into the peculiar world of stock photo libraries, showcasing their extensive and often surreal collections, from the mundane to the bizarre. This exploration highlights Ilgar Pashayev, a model whose vast range of work in stock photography served as a lighthearted example of the strange and unexpected joys found in copyright-free imagery, culminating in Pashayev’s surprise appearance on the show."
John Oliver,"Welcome, welcome, welcome to “Last Week Tonight!” I’m John Oliver. Thank you so much for joining us. It’s been a busy week. In Gaza , Israel killed — among others — seven aid workers, something the Biden administration expressed outrage about as they continue to send Israel more bombs. Meanwhile, Taiwan saw a major earthquake, and New Jersey saw a minor one, which nevertheless got a ton of coverage, because it was felt where the national media are based, leading to this media are based, leading to this excellent moment on CNN."
John Oliver,"To our viewers, we are getting some incredible new video just in out of New Jersey showing the earthquake. Watch this… Well, it doesn’t seem so incredible, this video."
John Oliver,"Wow, you know when you tell your friend about a funny video you saw on YouTube, then you show it to them, they don’t laugh at all, and you both sit in awkward silence? That’s what just happened on the news. But we’re going to dive right into our main story tonight, which concerns the death penalty . America’s had it for centuries — but its methods have varied considerably, as this documentary from the eighties explains in weirdly comprehensive fashion."
John Oliver,"The methods America has used to execute its criminals have changed over the years, from burning to drawing and quartering to hanging. Criminals have been axed, crucified, buried alive, pressed with weights, stoned, impaled, starved, decapitated, and gibbetted. Gibbetting is the hanging of the condemned man by chains to rot. Death often takes weeks to occur."
John Oliver,"Holy shit. A few things. First, if that list wasn’t so horrifying, the creativity would be genuinely impressive. I mean… “Pressed with weights?” You’ve gotta be pretty inventive to be brainstorming ways to kill people and think: “let’s panini them!” Second: what the fuck is “axed?” At first, I thought “beheading” but then “decapitated” is listed as its own thing. So is “axed” just someone hacking at you like they’re in one of those lumberjack competitions? Or did people just throw axes, like they’re at a bachelorette party in Brooklyn that needed an activity? And as for “gibbetting,” that’s a horrifying definition for an adorable word. “Gibbetting” sounds like what you’d call baby goats rushing to food at a petting zoo or the weird head movement that pigeons make. At its grossest, “gibbetting” should be when you have the hiccups but there’s a tiny bit of throw-up in it. Not hanging someone by chains for days until they rot to death. And let me acknowledge: we’ve talked about the death penalty before, in our second-ever show back in 2014, and again five years later — in an episode narrowly beating out “Paul Blart: mall cop 2” as the least anticipated sequel of all time. And to quickly summarize the arguments in those stories: our stance was that the death penalty is morally wrong, there’s no humane way to do it, and any discussion of one is akin to coming up with the best way to fuck your mom — which is to say, there is simply no right way to do that. But we need to talk about the death penalty a third time, because there have been some grim developments. For one thing: since our last piece aired, the U.S. has executed 91 people. And 13 of those executions were done at the federal level. Which is actually unusual, given that, for almost two decades, there had been zero. And all those 13 federal executions were under Trump, who went on an execution spree at the end of his term, including the first lame-duck federal execution in more than a century. Which shouldn’t be surprising, given his outspoken love of capital punishment, from taking out full-page ads calling for it to be applied to the Central Park Five, to constantly saying things like this."
John Oliver,"I’ve always supported the death penalty. I don’t even understand people that don’t. Death penalty, bring it forth. I am so for the death penalty. Remember the old days? A deserter. What happened? Bang! You know the old days, boom! Firing squad. You know, in the old days, bing bong! When we were strong, when we were strong. The ultimate penalty has to be the death penalty. Now, maybe our country’s not ready for that, it’s possible, it’s possible that our country is not ready for that and I can understand it, maybe. Although personally, I can’t understand that."
John Oliver,"Okay. First, genuinely shocking to hear the phrase “bring it forth” come out of his mouth. Second, how can you understand, but also can’t understand? And finally, do you think guns go “bing bong?” Why would you make that sound, when there are so many correct gun noises? “Bang,” “boom,” “pew,” “pow.” I’d even accept “blam-o!” But “bing bong?” The fuck are you talking about? I guess what I’m trying say is I can understand it, maybe, although personally, I can’t understand it. But the thing I want to focus on about those federal executions is the method used to carry them out. Because it wasn’t 100% by the book. And that probably shouldn’t be surprising coming from the trump administration, but we may have some new information for you tonight about exactly how far from the book they ended up straying. And that disregard speaks to a larger issue, which is that our federal and state governments have continued to pursue questionably legal and definitely horrifying ways to do something that, again, I’d argue they shouldn’t be doing at all. So given that, tonight, let’s check in on some of the new ways our government has found to execute people. And let’s start with the fact that — as we’ve discussed before — it can be incredibly hard for the government to find drugs to use in lethal injections the governor of South Carolina once summed up the reasons for that at a press planned lethal injection couldn’t be carried out."
John Oliver,"The reason we don’t have the drugs, despite efforts, intense efforts, to get ’em, is because the companies that make ’em, the distributors who distribute ’em, and the pharmacists who may have to compound ’em don’t want to be identified. They are afraid that their names will be made known, and that they don’t want to have anything to do with it."
