name,monologue
John Oliver,"Last Week Tonight with John Oliver Season 4 Episode 1 Aired on February 12, 2017"
John Oliver,"Normally, we like to focus this part of the show on complex, depressing policy issues—something fun like CO2 emissions from hearses, space poverty, or the proliferation of special-purpose taxing districts, a topic so boring you didn’t even realize we literally already did that exact story last year. We want to keep doing those kinds of things, but unfortunately, we can’t until we address something even bigger: the concept of reality itself. And that is because of this guy."
John Oliver,"Now, since taking office around four hundred and twelve years ago, Trump has made it clear that reality is not important to him. Think about it: he exaggerated the size of his inauguration crowd, said the election was marred by massive voter fraud with no real proof of that, and falsely claimed that compared to Muslims, it was almost impossible for Christian refugees from Syria to get into the U.S. He even lied about the weather during his inauguration."
John Oliver,"It was almost raining. The rain should have scared him away, but God looked down and said, “We’re not gonna let it rain on your speech."
John Oliver,"No, he didn’t. It did rain while you were speaking—that’s why your wife was holding up an umbrella and people behind you were wearing ponchos."
John Oliver,"And second, if God did lockdown, His only thought would have been, “Wait, the Mormon Tabernacle Choir? Come on, I’m sick of them, and I’m God. Could you not book silence? Always silent somehow boycotting this thing."
John Oliver,"So, that is where we are currently at. We have a president capable of standing in the rain and saying it was a sunny day. And before we go any further, Donald Trump lies is clearly not a fresh observation. Liberals are probably thinking, “Well, hot plate there, Johnny. Next you’re going to tell me that Obama is aloof, Dick Cheney is evil, and Paul Ryan doesn’t climax—dude checks his Fitbit to see how many calories he’s burned."
John Oliver,"I know if you’re on the other side, if you’re on the right, you’re probably thinking, “Oh great, another blizzard of snowflakes from Last Cuck Tonight with Johnny Trigger-Warning .” And yes, I know all other presidents had lies. PolitiFact found that just over a quarter of President Obama’s statements surveyed were evaluated as some degree of false. But with Trump, that number is currently over two-thirds. Perhaps that is why one reporter covering Trump found himself saying this:"
John Oliver,This is what makes covering Donald Trump so very difficult. What does he mean when he says words?
John Oliver,"Wow. What does he mean when he says words? We are talking about the president like a Tinder match we’ve been on four dates with. “I asked him if he was going to hang out this Friday, and he said “Prolly… I’m starving. [bicycle emoji] [poop emoji].” What the f*ck does that mean? What does he mean when he says what?"
John Oliver,"Trump’s relationship with the truth is going to be of profound importance going forward because any policy discussion has to begin with a shared sense of reality, and Trump’s reality can change within a single sentence."
John Oliver,"When you hear “4.9% and 5% unemployment,” the number is probably twenty-eight, twenty-nine, as high as thirty-five. In fact, I even heard recently forty-two percent."
John Oliver,"Well, which one is it? Because a 4.9% rate might result in a cautiously constructive monetary policy, whereas a forty-two percent rate might result in “The Purge."
John Oliver,"So tonight, we thought it would be useful to try and answer four basic questions: How did we get a pathological liar in the White House? Where are his lies coming from? Why do so many people believe him? And what can we possibly do about it?"
John Oliver,"To that first question, Trump’s lying is obviously nothing new. He has a well-documented 40-year history of bullshit. He lied about being invited on this show and about the ratings for The Celebrity Apprentice . He pretended to be his own publicist. His building, Trump Tower, is not as big as he said it is."
John Oliver,He inflated the floor numbers—his 58-story building became a 68-story building.
John Oliver,"It made a lot of sense in his mind because if you’re renting a room, you’d rather be on the 14th floor than on the 6th one."
John Oliver,"Just spare a thought for confused firefighters turning up to that building with “the smoke alarms going off in penthouse B on the 68th floor, which is apparently an alcove studio on the 58th. Quick, it’s an emergency!"
John Oliver,"But lies like that are almost charming. What is less harmless is when he started lying about the president’s birth certificate and then, as a presidential candidate, started making troubling statements like these:"
John Oliver,"The murder rate in the United States, it’s the worst, the highest it’s been in 45 years."
John Oliver,"Now our president wants to take in 250,000 from Syria."
John Oliver,"Our gross domestic product, a sign of strength, right? But not for us. It was below zero. Who ever heard of this?"
John Oliver,"Okay, okay, so just real quick on those: no, it isn’t; no, he didn’t; and no one’s ever heard of a GDP below zero because that is f*cking impossible!"
John Oliver,"This horrified him for office, but we were so accustomed to Trump nonsense people could just shrug it off as Donald being Donald. Even his own advisers like Peter Thiel argued that people shouldn’t worry about his statements, because he didn’t really mean them."
John Oliver,"I think a lot of the voters who vote for Trump take Trump seriously but not literally. And so when they hear things like the Muslim comment or the wall comment or things like that, it’s not—the question is not “Are we going to build a wall like the Great Wall of China?” or, you know, “How exactly are you going to force these tests?” What they hear is “We’re going to have a saner, more sensible immigration policy."
John Oliver,"Oh yeah, that is definitely the sense I got from watching those Trump rallies. Yes, while we’re all furiously chanting “Build that wall,” we all understand in this context “wall” is a clever use of metonymy, a figure of speech in which one word (“wall” in this example) is used as a stand-in for a saner, more sensible immigration policy."
John Oliver,"Now, if you will, let’s unpack Trump the bitch And yet, the travel ban literally happened. And as for the wall:"
John Oliver,"The wall is getting designed right now. A lot of people say, “Oh, Trump was only kidding with the wall.” Listen kid, I don’t kid."
John Oliver,"Exactly. When he says he’s going to build a wall, he means it. Now it might be 30 feet high and labeled as 156 stories, but still, it’s coming. So it was worth taking him seriously. Trump was telling the truth about his solutions to the problems he was lying about. And he is now making real policy based on fake facts."
John Oliver,"Where is his information coming from? Now, Trump himself has admitted he gets a lot of it from TV, which may explain why he speaks so confidently about cable news staples like crime and terrorism. But when it comes to the nuts and bolts aspects of government, like the nuclear triad, he struggles. Now, he famously flubbed a question on the triad during an early debate in an exchange that ended like this:"
John Oliver,"As a three legs of the triad, which would you have a priority in?"
John Oliver,"Now, that is terrifying. The components of that triad are important. It is unacceptable not to be able to name every single one of them. They are nuclear weapons, not your children. “What is her name, Donald? What is her name? I’ll give you a hint: it starts with ‘T’ and it’s not the other one."
John Oliver,"You would hope that as president, he is now getting information from primary sources and briefings. But Trump still watches a phenomenal amount of cable news. His tweets frequently echo things that just aired on TV. Just two weeks ago, he tweeted, “Ungrateful traitor Chelsea Manning, who should never have been released from prison, is now calling President Obama a weak leader. Terrible!” Which is interesting because Chelsea Manning never used the words “weak leader,” but that phrase was used on Fox News just 15 minutes before he tweeted it in a segment that also called Manning an ungrateful traitor. So the president seems to tweet about whatever information he just saw on cable news. If someone changed the channel to the Sprout network, we’d tweet, “Caillou’s life is boring, even for a cancer kid. SAD!"
John Oliver,"To give you a sense of just how much he watches cable news, a few hours later he was on Air Force One, and you could actually hear the commercials from Fox News blaring in the background."
John Oliver,That’s real. That is the Empire Carpet jingle playing at full blast. Trump just made the interior of Air Force One sound like the living room of an old person who died three days ago and nobody’s found yet.
John Oliver,He watches so much cable TV that he presumably also gets daily briefings from this guy:
John Oliver,"I’m a professional cowboy and I use catheters. Been cowboyin’ for 25 years. I’ve broken 14 bones, had two concussions, and a punctured lung. I know pain, and I don’t want any more of it, especially when I can…"
John Oliver,"Okay, stop. I have so many questions. Is “cathe” a real verb? If you’ve only been cowboyin’ for 25 years, what did you do before you were a cowboy? And why are you in a library? And one that doesn’t want to overdo it with the books? You fascinate me."
John Oliver,"But Trump doesn’t just watch cable news; he also takes information in from frighteningly unreliable sources such as Breitbart, the organization which gave us Steve Bannon. Steve Bannon, now Trump’s chief strategist. Breitbart has published such Pulitzer-eligible stories as “Birth Control Makes Women Unattractive and Crazy,” “Racist, Pro-Nazi Roots of Planned Parenthood Revealed,” and “Hoisted High and Proud: The Confederate Flag Proclaims a Glorious Heritage.” You know, the kind of headline you see your old high school friends share on Facebook and think, “Oh, that’s a shame. I guess Greg sucks now."
John Oliver,"But Trump’s trust in Breitbart actually goes way back. A few years ago, Trump was challenged by Bill O’Reilly, who correctly pointed out that his claim that thousands of Muslims were seen celebrating in New Jersey on 9/11 was based on no evidence whatsoever. And this is how Trump responded:"
John Oliver,"Well, this just came out from Breitbart. I mean, literally, it just came out. Trump vindicated, 100% vindicated."
John Oliver,Thousands—that would have been reported—they were swarming.
John Oliver,This article says they were swarming all over the place.
John Oliver,"So, I don’t know what that means, but it means a lot of people…"
