name,monologue
Seth Meyers,"What makes John Kelly so sure that Trump’s a fascist? Well among other things, Trump apparently praised Hitler. Yeah, that one."
Seth Meyers,"In a new interview, former White House Chief of Staff John Kely said that former President Trump spoke positively about Adolph Hitler more than once and added, he wanted ‘the kind og generals Hitler had.’ You know what? I’m starting to think that Trump doesn’t watch the ends of documentaries."
Seth Meyers,"It’s amazing to hear an exasperated general go through the dictionary definition of fascism and tick off every box for Trump. ‘Is he a fascist? Uh, well he calls his opponents vermin, scum, the enemy within, and he wants to round up his critics and conduct mass deportation raids, he talks like a fascist, he’s friends with fascists, he compliments fascists, and the worst thing, he just got a pin that says, I’m a fascist.'” seth meyers"
Seth Meyers,"In an interview with the New York Times, former White House Chief of Staff John Kelly said that Donald Trump met the definition of a fascist, would govern like a dictator if allowed, wanted the kind of generals Hitler had, believes fascism would work better than American democracy, and had no understanding of the Constitution or ‘the concept of the rule of law.’ Said Republicans, ‘Unacceptable! Strike two!'” seth meyers"
Seth Meyers,"[On Kelly attempting to ascertain that Trump was saying he wanted Hitler’s generals, not just any old German ones] “That’s how f**king insane Trump is, John Kelly was running through every other German general in his mind trying to get Trump to take the out. It’s like the worst game of Celebrity of all time. ‘Do you mean Kaiser Wilhelm’s generals?’ ‘No, keep going.’ ‘Bismarck’s generals?’ ‘Not him.’ The Hapsburgs? Ferdinand the Second. Is it Prince Leopold he First who fought Napoleon in 1831?’ [Buzzer sounds] ‘Nope sorry, we were looking for Hitler’s generals.'” seth meyers"
Seth Meyers,"I like when John Kelly says, ‘if you know anything about history.’ I don’t think you even have to to know anything about history. You can probably get all the info you need from Mel Brooks movies and Bugs Bunny cartoons."
Seth Meyers,"Once you have to explain to someone that Hitler was bad, there’s not much else to talk about. You don’t see many first dates survive that. ‘Everything Hitler did was in service of his racist, fascist philosophy.’ ‘Okay well, agree to disagree. Did you know the floors in wrestling rings used to be super-hard?'"
Seth Meyers,"Of everything Kilmeade said there I think the worst was ‘and whatever.’ The lack of morality and integrity one has to have to go to work cleaning up Trump’s affection for Hitler’s is astounding. I mean why wouldn’t Trump say, for example, FDR’s generals, or Truman’s generals, or Churchill’s generals. I mean surely history says those were pretty good listeners. There’s only one good reason he f**king likes Hitler. He’s also bad at history, because Hitler’s generals he’s so impressed with, they didn’t even like Hitler. Some of them even tried to assassinate him, but that’s beyond Trump’s comprehension because he sees Hitler and is like, ‘Who couldn’t like this guy? I’d love to meet him, I hope he comes to the drive-thru.'” seth meyers"
Seth Meyers,"I feel like I’m in a fugue state. You know that feeling when you get the flu and you wake up at 3 a.m. shivering, but also sweating and you stumble into the bathroom, and you flick on the lights and everything’s spinning and you rummage through the drawer for the real Sudafed, you know, the good stuff they hide behind the cashier because you have to show ID. You know, because you can use it to make meth and it’s been expired for two years but you take it anyway. And it immediately, like dries you out, but it also revs your brain up like you’re listening to a podcast of your own thoughts at 1.5 speed. And then you pass out but you wake up like 24 hours later and you don’t know what day it is but you’re hungry and nauseous at the same time so you drag your ass to a drive-thru and the server’s like, weirdly familiar. And you think, ‘Where the f**k am I?,’ and he says, ‘You’re at McDonald’s bitch,’ and you think to yourself, ‘Oh sh*t, that was the good Sudafed,’ and he’s like, ‘Nooo, this is real life.’ And you’re like, ‘Whoa, are you inside my head?,’ and he says, ‘I’ve always been inside your head. I reside deep inside the recesses of human consciousness and I can finally reveal the question at the heart of our existence.’ And you’re like, ‘Ohhh, okay, I’m ready.’ And he says, ‘Would you like fries with that?’ And then you wake up screaming at home in your bed and you think it was all just a dream, but then you turn on your TV and your dream is the f**king news? That’s how I feel all the time.” seth meyers"
Seth Meyers,I’ve never seen him more engaged in my life. The Undertaker is the one who keeps trying to bring it back to politics and Trump’s the one who wants to keep talking about wrestling. And he seems specifically very interested in head trauma. ‘Did your head ever hurt so bad that you danced for over 40 minutes to ‘Ave Maria?'
Seth Meyers,"Trump was never this interested in anything when he was president. I’ve watched him stand in the background of a pandemic briefing while scientists talked about pathogens and just fully spaced out, swaying back and forth like a drunk guy on a dunner cruise. I’ve seen him in actual cabinet meetings with government leaders where he clearly spaced out and has no idea what’s going—he’s got that vacant state on his face like he’s thinking, ‘I wonder what the Undertaker’s up to?'” seth meyers"
Stephen Colbert,[On Kelly saying Trump “falls into the general definition of a fascist] “He also falls into the specific definition of a fascist.
Stephen Colbert,"Now to be fair, I can make an argument that Hitler did one thing that was good. He killed Hitler. He doesn’t get enough credit for that."
Stephen Colbert,[Kelly] was a key member of Trump’s team. We haven’t seen someone turn on a leader like this since Hootie got ratted out by the Blowfish.
Stephen Colbert,"That is so disturbing that he doesn’t know why that’s horrible. Reminds me of that old saying, ‘Those who do not learn from history and doomed to say ‘I need the kind of generals Hitler had’ and still somehow be statistically tied in the battleground states.'"
Stephen Colbert,"‘Oh they would know, they would. Especially that crafty General Tso. He knows you gotta toss those protesters in some corn starch, fry ‘em all to a golden brown, and then drench them all in a tangy goo.'"
