name,monologue
Jon Stewart,"I’ll be honest, I don’t think this network makes any other programming. So we could do whatever the f*ck we want as long as we wrap before the new season of South Park ."
Jon Stewart,"Again, the guy who made his own custom made ‘Dark MAGA’ hat that he wears to opine in the Oval Office with the president who he spent 270 million dollars to elect… thinks I’m just too partisan."
Jon Stewart,"I’m really not sure what he thinks bipartisan means, but it’s generally not, ‘I support Donald Trump, and also Germany’s AfD party .’ That’s not bipartisan, that’s just the same sh*t."
Jon Stewart,"But can we just drop the pretense that you won’t do it because I just don’t measure up to the standards of neutral discourse that you demand and display at all times, because that’s bullsh*t."
Jon Stewart,"I think it was Churchill during World War II who was criticized for being ‘a bit lippy.’ [Catty voice] ‘Excuse me, mister, we’ll decide where you’re going to fight them, whether it’s on the beaches or not or whatever.'"
Jon Stewart,"Poor guy, Zelenskyy. His nation was invaded, he’s held off a much bigger army for three years. And we’re like, ‘Would it kill you to smile a little more, dress a little nicer?'"
Jon Stewart,"Yeah, bullsh*t. I’m pretty sure everybody wants to end all wars… Hitler wanted to end the war—just not the way it ended."
Jon Stewart,"Yeah, I’m sure your heart—in quotation marks—is breaking."
Jon Stewart,"Yes, people get terribly afraid when someone viciously takes their side. They must be quaking in their—what is it Russians wear on their feet? Is it something like shoes inside other shoes and they get very small, until…"
Jon Stewart,"They are f*cking delighted. Do you know how hard it is to delight a Russian? There’s only two ways to do it—break up the Western democratic order, or bear on roller skates."
Jon Stewart,"You poor dumb bastards. It makes perfect sense, if only you watch American wrestling. It was a heel turn designed to create the alliance Trump always wanted in the first place. What’s to understand? Trump and the Republicans like Putin better."
Stephen Colbert,"So things were looking promising, but then everything exploded and collapsed. It’s a phenomenon political scientists refer to as the Emilia Peréz Oscar campaign."
Stephen Colbert,"No, it’s an important question. In the Oval Office, there is a strict dress code of decorum. You must either look like a businessman, [picture of Elon Musk] or a guy trying other hand you a flier outside of a strip club."
Stephen Colbert,"Damn! [Zelenskyy accent] ‘Is nice suit. The store where you bought that—they also have men’s department? Seriously, where you get that suit, Jos. A Bankrupt?'"
Stephen Colbert,"Yes, J.D. What kind of diplomacy are you talking about? An ally of the United States is defending his people against a bloodthirsty war criminal and you’re scolding him like a little kid who left a wet towel on a wood floor."
Stephen Colbert,Do you know how bad things have to get for all of Europe to agree on anything? They can’e even agree on the way their toilets should be weird.
Stephen Colbert,"Oh great, Europe’s gonna get their own giant military now. We can’t re-arm Germany! [Whispers] You know how they get. And they’re good at it."
Seth Meyers,"The guy’s the leader of a country that was invaded by Russian and you’re grilling him like a fop at a garden party. [Catty voice] I have a question, is your stylist legally blind or just far-sighted?'"
