name,monologue
Stephen Colbert,"But here’s the thing about Trump doing anything on Twitter now. It just reminds people of the awful reason he was banned to begin with. It’s like getting a party invitation that says, ‘Come celebrate! When? Tuesday! Where? Mason Park! Why? Because Im finally allowed within 200 yards of a school again!'"
Stephen Colbert,99 percent fake”] “Now if that sounds made up to you… good ear.
Stephen Colbert,"‘Hey there, lying is my thing, buddy. No no, uh uh, I’ve worked long and hard… Stay in your lane, Elon. Oh wait, you can’t because you’re in a self-driving Tesla. Boom! Your roasted. By your Tesla. It’s on fire.'"
Stephen Colbert,"Madame Vice President, you should do it. Do not pass up this rare opportunity to wait for an hour and then sound like Elmer Fudd."
Stephen Colbert,"‘Look what I’m saying is that I hate this woman with every fiber of my being, reminds me’… You know where I’m going. You’re all down the block waiting for the punchline going, ‘When’s he gonna get here?'"
Stephen Colbert,"Wow. Trump and Epstein. If that plane could talk, it would be found dead in its jail cell."
Stephen Colbert,Finding out that they’d rented the plane of one of Trump’s most notorious pedophile buddies has thrown the Trump team into a full panic mode. Which is why they’ve released a statement claiming that ‘the campaign had absolutely no idea that the aircraft they rented was previously owned by Mr. Epstein.’ So now they’re ditching Epstein’s plane and Trump will be traveling to all future events in O.J. Simpson’s hot air balloon.” stephen colbert
Stephen Colbert,Whaaaa?? A Boeing had a mechanical issue? You could knock me over with a feather—which is also how you can you pop out one of their doors.
Stephen Colbert,"No Diggity”] “Very fitting, because you’ll remember that under his administration this country had historically low rates of diggity."
Desi Lydic,"Thats right, only the Deep State could make Elon Musk’s website suck. Just like they’re to blame for making his cars look like a DeLorean whose mom smoked during pregnancy."
Desi Lydic,"But if there’s a Deep State trying to silence Donald Trump, you suck at your job, okay? There is no one more un-silent than Donald Trump right now. Hey, Deep State, look at me. Look at me. Do better."
Desi Lydic,I know the guy’s big on slurs but this is next level.
Desi Lydic,"To be fair, Kamala did copy Trump’s no tax on tips idea, which first time a woman got credit for repeating a man’s idea."
Desi Lydic,And she didn’t stop there. Kamala completely ripped off his idea to lead in the polls by three points against a rapidly deteriorating candidate. That was his thing.
Desi Lydic,"Did Sylvester Trump over here just say he wanted to close the Department of Education? Think this through, Trump. Without schools, where are you gonna ban books from? Desi lydic"
Desi Lydic,"I think we finally found the one thing Trump is incapable of lying about. If he thinks someone is hot, he’ll say they’re hot. He’ll lie about winning an election, but he has deep respect for the sanctity of bangability."
Desi Lydic,"It’s like Wayne’s World , except the wigs have gotten a lot worse."
Jimmy Fallon,It’s nice to know the guy who’s building self-driving cars and spaceships hasn’t quite figured out how to broadcast a phone call.
Jimmy Fallon,"Yep, technical issues and a 40-minute delay. On the bright side, Trump was just endorsed by Spirit Airlines."
Jimmy Fallon,Apparently Trump and Putin talk to each other like Wayne and Garth.
Jimmy Fallon,"Vice President Harris is now the betting favorite to win the 2024 presidential election. And it’s all thanks to her new campaign strategy, letting Trump talk."
Jimmy Fallon,"ABC just unveiled the 24 men who will be on the new season of The Golden Bachelorette . It doesn’t start for a few months, so by then it might be narrowed down to 20 men."
Jimmy Fallon,"Netflix is opening up an in-person Squid Game experience in new York City. That’s right, Squid Game . It’s like I always say, strike when the iron is ice cold."
Seth Meyers,He sounds like a sugared-up kid on Halloween who wont take off his plastic vampire teeth.
Seth Meyers,"First of all that didn’t happen. Second, was Putin threatening to invade Ukraine or put an ice cube down your shirt?"
Seth Meyers,"Dunkin’ has begun offering a limited edition spiked pumpkin spice latte, which is six percent alcohol by volume. ‘Big deal, I’ve been making those for years,’ said teachers."
Seth Meyers,Authorities in the Czech Republic are searching for a kangaroo that escaped from a prison. And if you’re wondering what a kangaroo was doing in prison—10 years for insurance fraud.
Seth Meyers,"Disney has announced it will add two lounge areas to Disney World that will serve alcohol, including a Pirates of the Caribbean tavern. It will even feature Johnny Depp as Captain Jack Sparrow, even though Disney didn’t ask him."
Jimmy Kimmel,"What a name, Ernesto? That doesn’t sound so much like a hurricane to me. Sounds like the name of an attentive lover… I think by this time tomorrow, those Islands may no longer be Virgin."
