name,monologue
Jordan Klepper,You know who this is good for? The Little Mermaid. Think of how excited she was when she found a fork.
Jordan Klepper,"The good news is, the military says the plane can be salvaged. They just need to get it out and plop it into a really big bowl of rice."
Jordan Klepper,What have we done? We’ve turned Canada’s cutest grandmas into foul-mouthed expletive machines.
Jordan Klepper,"Thanks to Trump, the Liberal Party just pulled off a historic comeback, winning all the Canadian demographics: hockey moms, hockey dads, hockey non-binaries, hockey seniors, hockey hockey players, and of course, hot Ryans."
Stephen Colbert,"I think it’s appropriate to compare him to FDR, because Trump is well on his way to bringing back polio."
Stephen Colbert,"According to a new poll, only 23 percent would give him and A, 45 percent would give him an F. The remaining 32 percent want to kick him right in the D."
Stephen Colbert,"One place Trump is incredibly unpopular is up in Canada, which yesterday gave him their lowest letter grade, zed. As opposed to their highest letter grade, eh-plus."
Stephen Colbert,"You take that, Trump! That’s what you get when you mess with a country whose national pastime is bar fight on ice."
Stephen Colbert,That’s kind of embarrassing for the president. It’s right up there when Lyndon Johnson honored the Jackson 2.
Jimmy Kimmel,It’s been an historic hundred days. Some would say prehistoric.
Jimmy Kimmel,"It is difficult to give Trump’s first 100 days a grade, but if I had to, I’d say it falls somewhere between F and U."
Jimmy Kimmel,"There have been some positives. Unfortunately, they’ve all been pregnancy tests for women who’ve slept with Elon Musk."
Jimmy Kimmel,"Don’t mess with Canada, man. They may be polite, but if you tick them off they’re like John Wick after they killed his dog."
Jimmy Kimmel,"Oh man, Trump is gonna hate him. Admitting and learning from his mistakes? What kind of Canadian satanism is that?"
Taylor Tomlinson,"Canada had their federal election last night and, given how things are going down here, we’re paying attention to those now."
Taylor Tomlinson,Their longtime Prime Minister Justin Trudeau stepped down this year in order to pursue his true passion of doing pilates in a kayak or something.
Taylor Tomlinson,"People voted for [Mark] Carney because he said he would never let Canada turn into the 51st state. [Crowd applauds.] I don’t know why we’re clapping—we’re American, that’s embarrassing."
Taylor Tomlinson,"He won on a platform that was basically just like, ‘Ugh, imagine being Florida.'"
Taylor Tomlinson,"377 percent higher. For that amount of money, they could hire double the amount of children to make your rompers."
Taylor Tomlinson,"Gwyneth Paltrow has announced that she’s eating bread and cheese again. Yeah, things are bad. Even Gwyneth has given up."
Taylor Tomlinson,"This may seem like nothing to you, but bread and cheese is basically rich white lady heroin."
Taylor Tomlinson,"Goop used to be her lifestyle brand, now it’s the sound her stomach makes after a wheel of brie."
Seth Meyers,Transportation Secretary Sean Duffy announced this week that the Trump administration would take control of the renovation of Penn Station. It’s the perfect project for Trump since it’s the only thing we have that he can’t make any worse.
Seth Meyers,A dog food brand recently announced that they’re looking for a summer intern to smell dogs’ breath to evaluate the effectiveness of their new dental product. In case you’re looking for a career where AI will never replace you.
Seth Meyers,"Chipotle has announced that it plans to open a restaurant in Mexico next year. Meanwhile, the Olive Garden in Italy was just burned to the ground."
Seth Meyers,"Authorities at Chicago’s Midway Airport over the weekend arrested a passenger after she allegedly took off her clothes and pooped on her seat as the plane landed. Well, it’s still better than clapping."
Jimmy Fallon,"Let’s be honest, it’s been a bumpy ride. Who knew that renaming the Gulf of Mexico might actually be his high point?"
Jimmy Fallon,"Trump was so mad at Amazon, he just promised to make malls great again."
Jimmy Fallon,I agree it’s a little concerning. What color was your potato chip that you had to dye it to the color of a potato chip?
Jimmy Fallon,"Uber is offering teenagers a free ride to prom and back. You know some 30 year old’s gonna get in with a suitcase and be like, ‘Yeah, I’m going to the airport prom.'"
