name,monologue
Jimmy Kimmel,"This is funny, Trump owes the state of New York 450 million dollars. [Pause.] That’s the funny part."
Jimmy Kimmel,"Did you forget anybody? I’ll give you a hint, his name rhymes with ‘generic.’"
Jimmy Kimmel,Trump won by a large margin with voters without a college degree. He does well with non-educated voters. Absolutely dominates among voters who’ve been hit on the head with a boulder or a falling brick.
Stephen Colbert,"Obviously, Trump needs cash fast, so he’s getting into foot stuff."
Stephen Colbert,"Over 1 in 5 GOP primary voters said they would not vote for Trump in November if he was the nominee, with one Haley voter saying of Trump, ‘I hope he chokes on a sandwich.’ Wow. It is very telling that no one can even hope that he would choke on a salad."
Jimmy Fallon,"But on top of the 454 million, Trump is now accruing over $100,000 of interest each day. When asked why, the judge said, ‘Because it’s funny.’"
Jimmy Fallon,Trump’s family said it would have actually been a sign of mental decline if he did include Eric.
Jimmy Fallon,Trump actually had two versions of his speech. A victory speech in case he won. And a victory speech in case he lost.
Jimmy Fallon,"MLB Players are slamming the league’s new uniforms because their pants are see-through… Yeah, I get this feeling we’re going to see a lot more dingers."
Jon Stewart,"‘Could you please be more careful with your bombing’ is good advice. But, really, couldn’t the United States have told Israel that when we gave them all the bombs? They’re our bombs. This is like your coke dealer coming in with an 8-ball and going, ‘Don’t stay up all night.’"
Seth Meyers,[Trump] debuted a new line of sneakers that look like they should be sticking off the legs of a witch who got crushed by a Trump condo the bank foreclosed on.
