name,monologue
David Letterman,"It was so nice out today that I spent the whole afternoon in Central Park fly-casting for rats.
"
David Letterman,Top Ten Questions to Ask Yourself Before Joining the Military
Jimmy Kimmel,"Jesse James apologized to Sandra Bullock on “Good Morning America,” and then he apologized again on “Nightline.” He was planning to apologize again on “Wife Swap,” but decided against it.

"
Jimmy Kimmel,"President Obama has reached a deal with Congress to replace the “don’t ask, don’t tell” policy on gays and lesbians in the military with a “whoever felt it dealt it” policy.

"
Jimmy Kimmel,"A new study has found that use of Viagra can double your chances of hearing loss. What?

"
Jimmy Kimmel,"The FDA may be on the verge of approving Viagra for women. They say the chemicals in it may reduce the incidence of fake headaches before bed.
"
Jay Leno,"Today is National Tap Dancing Day. It’s the day we honor BP executives trying to explain the Gulf oil disaster.
"
Jay Leno,"
More fallout from the BP oil spill today. It turns out that Spongebob found tar balls in his squarepants.
"
Jay Leno,"
Sarah Palin says that President Obama should grasp the complexity of the situation. Sarah Palin is giving advice on complexity — was Snooki from “Jersey Shore” unavailable?
"
Jay Leno,"
At the Shanghai World Expo, Secretary of State Hillary Clinton passed out teddy bears to Chinese children. The children politely accepted the bears — even though they made them.
"
Jimmy Fallon,"BP wants Twitter to shut down a fake BP account that is mocking the oil company. In response, Twitter wants BP to shut down the oil leak that’s ruining the ocean.
"
Jimmy Fallon,"  
The White House is backing a new plan to repeal “don’t ask, don’t tell.” They want to relax the harsh standard and implement their new policy called “Just try not to make it super obvious, Gary.”
 
"
Jimmy Fallon,"I heard that Paul McCartney invited the Jonas Brothers to his tribute at the White House next Wednesday because he thinks of them as the “next Beatles.” The Jonas Brothers were like, “That's so nice of you — who are The Beatles?”
      
"
Jimmy Fallon,"After their boat capsized off the coast of Florida last week, three people survived for three days by clinging to a cooler. The three of them are described as “the best of friends,” and a fourth guy was described as “delicious.”
"
Craig Ferguson,"In the wake of the Sarah Ferguson bribery scandal, Queen Elizabeth may strip Ferguson’s title. But if you really want to see a Ferguson stripped by wrinkly old queen, watch my floor show.

"
Craig Ferguson,"Dell has announced that it is releasing a competitor for the iPad. It’s a great alternative for people that own an iPad but are fed up with it working all the time.

"
