name,monologue
John Oliver,John Oliver demonstrates that scamming people is legal in the USA as long as you pretend it’s a church.
John Oliver,"LAST WEEK TONIGHT WITH JOHN OLIVER Season 2, Episode 25"
John Oliver,"Welcome to “Last Week Tonight”! Thank you so much for joining us. I’m John Oliver. Just time for a quick recap of the week. And we begin in Cuba, home to the world’s least fun Castro District. On Friday, Cuba made history. Today, the flag of the United States was raised over the US Embassy in Havana . With Secretary of State John Kerry looking on, three US Marines hoisted the flag up a pole at the embassy for the first time in 54 years. Finally. The universal symbol of freedom and liberty is flying in Cuba someplace other than Guantanamo Bay. But it wasn’t just a symbolic flag raising. The reopening of the Embassy gave Secretary of State John Kerry a chance to dust off his freshman year “Qué tal ?” textbook."
John Oliver,"I say on behalf of my country, Los Estados Unitos acogen con beneplacito este nuevo comienzo de su relation con el pueblo y el govierno de Cuba."
John Oliver,"No bueno. You sound like a Rosetta Stone, and not the software. You sound like an actual rock trying to speak Spanish."
John Oliver,"The negotiations to get us to this point are way too complicated to get into right now. Suffice to say, they involved Senator Patrick Leahy, the pope and the nation of Canada. But perhaps the most amazing detail was that, at one point, the negotiations actually hinged on this. A wild story involving the artificial insemination of the wife of one of the Cuban prisoners being held in the United States with Leahys bringing… …the semen from the prisoner in the United States to Havana so she could become pregnant. It’s true. Apparently as part of the effort to close the deal, last year Senator Patrick Leahy helped facilitate the artificial insemination of a Cuban prisoner’s wife by ensuring safe passage for his sperm. And let this be a lesson to anyone who thinks international diplomacy is glamorous, because it is not just cocktail parties and high-level meetings. Once in a while, your job may include making sure an international flight takes off with a carry-on bag containing, presumably, less than three ounces of warm Cuban jizz. That’s an adult’s job. That is diplomacy."
John Oliver,"Let’s move on now to American history, the thing that Disney’s “Pocahontas” improved on. This week gave closure to a rumor that has been intriguing US historians for years. And it is confirmed. President Warren G. Harding did have a daughter out of wedlock. The New York Times reports DNA testing now proved the 29th president fathered a child by a mistress, Nan Britton , before he was elected. Yes, it’s official. Warren G. Harding had a love child, pretty impressive for a man who looks like someone put two napping caterpillars on an angry bald eagle’s forehead and then dressed it in Tucker Carlson’s clothes."
John Oliver,"But the revelation came as vindication for the family of his mistress, Nan Britton. I could fill you in on the details of this story, but I would much rather let the team at “Good Day Columbus” do it. You know who was a hottie in his day who might have been on one of these ? Turns out… Warren G. Harding had a love child. Marion’s own Warren G. Harding, president of these United States. Quite the scandal in the ’20s. The family has long since denied. The two families have been kind of circling each other, going: “This is for real.” “No, it’s not for real. You’re making it up.” I want to learn about every world event from those two people. So ISIS was all like: “We want to take over Syria.” And Syria was like: “Nuh-uh.” And ISIS was like: “Uh-huh.” Anyway, casualties number in the thousands."
John Oliver,"But I for one am glad that Harding’s love child has been confirmed, because there were parts of this story that were simply too good not be true. After Warren Harding died in 1923, Nan Britton wrote a book claiming she’d been his mistress, they’d made love in a White House closet, and he’d fathered her daughter, Elizabeth. With all due respect to his mistress, you did not make love in a White House closet. You banged in Warren’s Fuck Bunker. That is what happened because that is what he called it."
John Oliver,"But the much bigger point here is Harding’s presidential legacy must clearly be updated. He probably hoped to be remembered for the Fordney-McCumber Tariff Act. But from now on, the only thing we should teach children in school is that Warren G. Harding not only had a love child, he had a hush-hush closet bang with a fangirl named Nan. We must educate our children in history."
John Oliver,"And finally this week, New Zealand , Australia’s Australia. You may recall that last year New Zealand announced it was redesigning its flag for a very simple reason. Australia’s flag is in the background. You can see the Union Jack in the left corner, against a blue background with white stars. New Zealand’s flag is in the foreground. The only distinguishing feature, the stars are red, not white, with fewer points. New Zealand’s flag is different from the Australian flag the same way that “Ice Ice Baby” is different from “Under Pressure”. They’re basically the same, but one is clearly worse. Now, this is not a unique problem. Lots of countries have similar flags. Romania and Chad, or Monaco and Indonesia. But New Zealand has opened a flag design contest to the public and received 10 000 entries, which this week they narrowed to a short list of just 40. And people do not seem particularly inspired. Bit of a joke, to be honest. It’s turned into a wee bit of a joke. Most people don’t care about it anymore. Maybe 5% of the people are taking it seriously. The rest of us are more concerned about much more serious issues. Which one would you pick ? – Probably that one. – Why is that ? I guess ’cause it’s really similar to the one we’ve got already. That is negative. You are going about this with the enthusiasm of a distant uncle buying a present for a two-year-old nephew. Look, I just need something that has three colors and takes up physical space. I don’t know what it likes! And I think I know why this has not captured the public imagination. The 40 flags on the short list are pretty boring, which is ridiculous because the government put all the rejected flag designs online and some of them are incredible. For instance, how did this one not make the cut ? The title, it’s actual title, is New Zealand’s True Nature. It looks like a very confused child’s depiction of where they think babies come from. That would be an incredible flag. Many of the other great designs feature the kiwi bird, which ordinarily I would not advise because it looks less like a bird and more like a dumb, fat mouse who got his face stuck on a straw. It is hard not to get behind this actual flag design of a kiwi blasting lasers from its eyes. You would remember that flag! If you ever saw that flag, it would be impossible not to immediately pledge allegiance to it. But I have to say the greatest flag design of all, and I cannot believe this did not make the short list, was this one titled Eggsplosion. And the artist’s explanation for his design is: “Because New Zealanders like eggs and explosions are cool.” Please, New Zealand, I’m begging you, when it comes time to vote for your new flag, write “Eggsplosion” down, ’cause that’s the greatest thing! And now, this. Six more actual flag designs submitted to the New Zealand Government with descriptions of what they look like. Bird in police floodlight failing field sobriety test. Flag that’s just one boot short of a swastika. Unauthorized Hasidic Mr. Potato Head. Kiwi going through heroin withdrawal. A cat having the world’s most boring cat dream. And kiwi dressed as The Fonz for some reason."
John Oliver,"Moving on. Our main story tonight concerns churches , America’s favorite place for redemption and sixth favorite place for chicken. Churches are a cornerstone of American life. There are roughly 350 000 congregations in the United States, and many of them do great work, feeding the hungry, clothing the poor. But this is not a story about them. This is about the churches who exploit people’s faith for monetary gain. And when I say that, you probably think of 1980s televangelists like this guy."
John Oliver,"I’m just getting into a prophetic vein. Someone with a digestive tract problem, quickly call. We’ve seen midgets grow. We’ve seen limbs that stopped growing because the growth cells have stopped. I don’t make this stuff up!"
John Oliver,"Please. You can’t say “I don’t make this stuff up” just five seconds after you said the words… That man is Robert Tilton and though he, like many televangelists, was caught up in an exposé decades ago, he never really went away."
John Oliver,"Healing going to those knees. Arthritis, go in the name of Jesus! Tumors, go in the name of Jesus! That one calling with lupus. Lupus, you foul devil. You bow to the name of Jesus. Lupus, you bow to the name of Jesus. You go in Jesus’s name!"
John Oliver,"Lupus, you complicated and not especially easy to describe malady, you go, lupus! You vex us with your foul lupus-ness. You go!"
