name,monologue
John Oliver,"Last Week Tonight with John Oliver Season 8 Episode 29 Aired on November 7, 2021"
John Oliver,"Welcome, welcome, welcome to “Last Week Tonight!” I’m John Oliver, thank you so much for joining us, just time for a quick recap of the week, which has been busy. The house finally passed the big infrastructure bill. Abba released its first album in 40 years, so you know your parents are fucking tonight. And the democrats had a rough time in Tuesday’s elections. They lost the governor’s race in Virginia and nearly lost the governorship of New Jersey. But perhaps the clearest sign of just how much voters have turned on them was this:"
John Oliver,The truck driver with no prior political experience has defeated one of the most powerful Democrats in New Jersey.
John Oliver,"He is Republican Edward Durr and he has won the District 3 Senate seat over incumbent Steve Sweeney, the state Senate President."
John Oliver,"Okay, hold on. I know there is a lot to process there: from a surprise upset by a man with no political experience, to someone being called one of the most powerful Democrats in New Jersey while looking like daddy dinosaur from “Dinosaurs.” But what I didn’t need to be told is that the name of his vanquisher — this man — is “Ed Durr.” Because when you look like this, the “Ed Durr” is very much assumed. I see this image and I immediately know three things: he’s a white middle-aged guy. His style icon is Larry King. And his name is, unavoidably, Ed Durr. This was a huge upset, and if you’re thinking, “Well, maybe Ed Durr simply captivated people with his unique and powerful vision for New Jersey,” good luck landing that argument."
John Oliver,"Ed, what’s the first thing you’re going to do when you get to the Capitol in Trenton?"
John Oliver,"Uh, I really don’t know. That’s the key factor. I don’t know what I don’t know, so I will learn what I need to know."
John Oliver,"Oh, come on, Ed Durr. You could have answered anything there. You could have said “I’m gonna lick every door handle” or “get to the bottom of this Epstein thing” or you could have just said, “Durr.” Any of which would have been better than “I don’t know.” Also, what’s he wearing there? Black on red? He looks like he’s auditioning to be the newest member of My Chemical Romance. The only time that color combination is remotely acceptable is if you’re a middle school boy who wants his classmates to know that he is gonna buy a gun as soon as he’s old enough. And it is not just Durr’s lack of experience that’s troubling here. He’s compared Covid mandates to the Holocaust and tweeted that the prophet Muhammad was a pedophile and Islam is a false religion. All of which suddenly makes me a lot less concerned about the things Ed Durr doesn’t know, and way more concerned about the things he thinks he does."
John Oliver,"Now, meanwhile, President Biden traveled to the COP26 Climate Summit this week, where world leaders met to tackle the most urgent issue of our time, and Biden didn’t get off to a great start."
John Oliver,"President Biden is at the U.N. Climate Summit in Scotland today, and during today’s opening session, you guessed it, he appeared to fall asleep there."
John Oliver,This conference is one of the most important meetings in history.
John Oliver,"Yeah. That’s not ideal, is it? “This conference is one of the most important meetings in history” is one of the worst things someone can say as you nod off. It’s right up there with “you may now kiss the bride” or “in one mile, exit highway” or “welcome to ‘Last Week Tonight,’ I’m John Oliver.” The conference was full of reminders, big and small, of just how serious this situation is, from the massive protests outside to some of the displays within. For example, the tiny island nation of Tuvalu, which may soon be flooded out of existence thanks to climate change, installed this exhibit, depicting polar bears in life vests and a penguin in a noose. Which is a striking image, and either suggests Tuvalu’s plight or some kind of a tragic situation where a group of polar bears committed a crime so heinous, they had to kill the only witness — an innocent penguin — and make it look like a suicide before popping on their getaway life vests and escaping to start new, happier lives. It’s one of those two things. But the main attraction was clearly the world leaders, many of whom made some big promises, like cutting back on coal and methane emissions and committing to ending deforestation. And cumulatively, those promises could have some effect."
John Oliver,"The international energy agency says if all the pledges from COP26 are fulfilled as promised and on schedule, global warming can be limited to 1.8 degrees."
John Oliver,"Right, 1.8 degrees. Which sounds okay, until you remember the scientific consensus is that the rise needs to be limited to 1.5 degrees, and beyond that threshold, there’s a far greater likelihood of devastating consequences. And it actually gets worse, because that already insufficient target is predicated on every single country living up to its pledges, which seems very unlikely, because their track record isn’t great here. At the COP15 conference 12 years ago, rich nations promised to channel $100 billion a year to less wealthy nations by 2020 to help them adapt to climate change. But they are nowhere close to that. And look, there are things it’s okay to take a decade on and not deliver — the “Avatar” sequels, for instance. Take your time on those, James Cameron. No one gives a shit. I will give anyone in this audience a thousand dollars if they remember either of these characters’ names. Exactly. Aid to fight climate change, though, is something people actually need. The truth is, while world leaders may be loudly patting themselves on the back for pledging a better future this week, the last decade of broken promises should serve as a warning that we have to keep pushing them. Because this next decade is it. Everything is on the line — your life, mine, those sadistic polar bears’. All of it. And we all need to take an active role in waking world leaders up — figuratively and sadly, in one case, literally. And now, this."
