name,monologue
John Oliver,"Last Week Tonight with John Oliver Season 9 Episode 18 Aired on July 31, 2022"
John Oliver,"Welcome, welcome, welcome to “Last Week Tonight.” I’m John Oliver. Thank you so much for joining us. It has been a busy week. Russia’s war on Ukraine entered its sixth month, monkeypox continues to spread around the world, and in DC, West Virginia’s nastiest little coal skank finally decided to act like a democrat for once. [Laughter] But we’re going to start tonight in Europe, which has had a dramatic summer. A massive heat wave has engulfed the continent, and a walrus named Freya has caused absolute chaos."
John Oliver,"Far from the arctic’s icy waters, this lone walrus has sank several small boats and inflatables in denmark, scotland, the netherlands, and now norway in her attempt to sunbathe."
John Oliver,"The damage from a 700 kilo walrus on your boat can be extensive. Especially when she chooses a vessel that’s not walrus-worthy. [Laughter] unsurprisingly, boat owners aren’t excited to share with freya."
John Oliver,I don’t want it on the dock or on my boat. Just get it away from here.
John Oliver,"No! Don’t do that! Because I love everything about Norway being terrorized by a walrus in vacation mode, sinking boats like they’re three pointers. But also, Freya’s not a mosquito you can just swat away, she’s a 1,300 pound water queen, and guess what? She’s the captain now. But boats aren’t the only thing being upended in Europe. Multiple countries are in the process of choosing new leaders, including the UK, where Boris Johnson finally stepped down earlier this month, after succumbing to a series of scandals. [Applause] And in doing so, offered this inspiring farewell."
John Oliver,I want you to know how sad I am to be giving up the best job in the world. But them’s the breaks. [Laughter]
John Oliver,"Yeah, them’s the breaks! Sometimes you drive your country off a massive economic cliff for no reason, then attend a series of alcoholic bashes in violation of your own government’s covid lockdowns, then promote a member of your own party accused of sexual misconduct, later claiming you didn’t know anything about it, only for it to turn out that wasn’t true and for much of your government to resign rather than continue working for you. You know, the breaks. [Laughter] And with Boris standing down, the next prime minister will be chosen by his party, which has narrowed the field to two candidates. The first is Rishi Sunak, former finance minister. He’s made a play for social conservatives by attacking “woke nonsense” this week. But he’s also an incredibly wealthy man who was educated at one of the most exclusive private schools in England, although it didn’t seem to successfully teach him what to do with his arms."
John Oliver,"It’s great to be at the Channel 4 studios for tonight’s debate. [Laughter] We’ve got a brilliant message and I’m pumped to be able to talk more about it this evening. Thanks also for all your continued support. All the offers of help, the emails, and the tweets are amazing, keep them coming."
John Oliver,"What are you doing? [Laughter] What is it about rich people and hand movements? Sunak looks like he’s studied at the Zuckerberg school of passing for a human. And that’s not even a one-off! He moves his hands like that all the fucking time! And normally you want your hands to support and accentuate what you’re saying, not to look like you’re in a boxing match with a hundred invisible mice. If you are going to choose to wave your hands around like that, the least you can do is put some puppets on them. [Laughter] Also, for what it’s worth, one of Sunak’s campaign promises is that Britain’s national health service will be safe in his hands, but given what you’ve just seen him do with them, I fucking doubt that’s true. But luckily for Sunak, his rival, Liz Truss, is somehow even more awkward. Look, I could show you plenty of examples, or I could just show you the eight seconds that really capture her entire spirit."
John Oliver,"In December, I’ll be in Beijing, opening up new pork markets! [Laughter]"
John Oliver,"What is happening there? Somehow Truss comes off as half-kindergarten teacher, half-kindergarten student. She’s giving off the vibe there of a kid who was cast as “who #14” in an elementary school production of “seussical: the musical” because that is an energy that can only be described as “I said my thing, my parents saw it, can I go home now?” [Laughter] Truss has a real knack for making bad decisions, and then sticking to them, exemplified by the fact that this tweet paying tribute to Jimmy Savile — who turned out to be a monstrous pedophile — has still not been deleted 11 years later, nor has this tweet from a decade ago, where she seems to be searching for her own name. [Laughter] and while Truss is campaigning on her ability to get results, that may be a tough sell, given her party’s record in government, which was brutally exposed in this interview a few years ago."
John Oliver,"You had a plan in 2014 to build 200,000 new starter homes. That was five years ago. How many did you build?"
John Oliver,"Well, there haven’t been as many starter homes as we would have liked, Andrew."
John Oliver,"Well, it’s easy to remember: it’s zero. You built none."
John Oliver,"Ouch. Not great. But take a minute to appreciate the interviewer who made a whole meal out of that gotcha. His body language, tone, and glasses position is BBC shorthand for “hello, I’m about to be a huge bitch.” “Zero, that’s easy to remember, right? You just take what you set out to achieve and then subtract all of it.” [Laughter] So neither of the options for leader are good here, and the fact is, whoever wins will be inheriting a poisoned chalice. Boris Johnson, the man both of them have spent years enabling, has broken a lot of shit that they will now have to clean up. But I guess, in the words of Europe’s second most unwanted mammal, “them’s the breaks.” [Laughter] And now this."
John Oliver,"Every lottery story from Topeka to national news, this is what we do, we dream."
John Oliver,"Then the anchor, we are supposed to say, what would you do if you win?"
John Oliver,"I would share that money with everybody! Speak of the big question is, would you come back to work?"
John Oliver,I will be on a remote island you’ve never heard.
John Oliver,"I would change my name, I love you, Bob, I love you, Barbara."
John Oliver,"No, that’s what they always say, I was just joining in. Of course I would be out of here. [Laughter]"
John Oliver,"Moving on. Our main story tonight concerns mental healthcare. A subject that, historically, humans have not handled particularly well."
John Oliver,"To a famous Bond Street beauty parlor come a bunch of pretty nurses. They’re greeted by director ms. Eleanor McDonald. They’re here not as customers but as students. Ms. McDonald personally teaches a new group of half a dozen every month. It’s an official part of their training. If you can persuade a mentally ill woman to take interest and pride in her appearance, you may even swing the balance between despair and recovery."
John Oliver,"Yes, those pesky women just need a little pep in their step. A little drip on their lip, a little flash on their lash. Look at me! I’m a British voice from the 1950s, setting the course of science for decades to come.” I don’t know what’s more alarming there — nurses being forced to take on the skills of a Sephora brand ambassador or the fact that “can make-up cure sad?” Sounds like an episode dr. Oz definitely did. Now, the good news is that since then, we’ve got more comfortable talking about mental health, with PSAS like this, from 2010, trying to destigmatize it."
John Oliver,"In the all-American health care system, there is coverage for heart health, care for cancer."
John Oliver,"But the all-American brain is getting lost in the shuffle. Brain tumor, fine. Brain disease, not so fine."
John Oliver,"There’s no stigma or discrimination against the heart, the liver, the kidney, and the gallbladder. Doesn’t even have a job."
John Oliver,"Yesterday, depression was kept in the dark."
John Oliver,Our goal is to make the discussion of mental disease cool and trendy. [Laughter]
John Oliver,Let’s tear down the stigma surrounding mental illness.
John Oliver,It’s time we gave the all-American brain some peace of mind.
John Oliver,"Wow. Hard to pick a favorite moment there, from Chazz Palminteri using a mental health PSA as an opportunity to promote his favorite Bronx pasta place, to the studio audience shouting “me too!” Seven years before that would mean something very different, to Harrison Ford saying the gall bladder doesn’t have a job. What? It stores and releases bile, Harrison — bile that helps digest fats in the food you eat. Doesn’t have a — maybe you’re thinking of the appendix? Sure, that’s a total freeloader, but not the tireless digestive juice collecting-and-dispensing gallbladder, Harrison. This bile sack erasure will not stand! [Laughter] Now, as chaotically as that message was presented, it was clearly well-intentioned, because there should not be a stigma around seeking help for mental health issues. Especially now, given that, over the last two years, we’ve seen a spike in them. During the pandemic, about four in ten adults in the U.S. have reported symptoms of anxiety or depressive disorder, up from one in ten who reported them a year before. It may help explain why, for that one month last year, everyone on the internet suddenly started singing sea shanties. [Laughter] It was clearly a collective cry for help. So encouraging people to “talk to someone” is a good idea. But as people increasingly do seek help, they’re discovering a system that’s just not set up to provide it. There have long been waitlists to see a therapist, but it’s gotten significantly worse since the pandemic, with 65% of psychologists reporting they had “no capacity for new patients.” In fact, more than half the people who need mental health care do not receive it. With that rate being even higher for minority populations. Emergency rooms are now becoming overloaded, with people, and especially children, who have nowhere else to go, stuck in beds there, because there’s no space in proper facilities to treat them. Just take this couple, whose 14-year-old was in crisis, and who followed their pediatrician’s advice to go straight to the E.R. with him."
John Oliver,"I remember we got out of the car, we hugged him and we said, we’re going to do whatever it takes to help you, whatever it takes."
John Oliver,"But once inside, staff told them there was no space across the state for mental health services. So they were admitted to the E.D., where 15 other children were also waiting. Their son has spent 27 days at children’s waiting."
John Oliver,"You come in for help and you’re desperate for it, and you can’t get it."
John Oliver,"That kid was stuck waiting in the E.R. for 27 days. And set aside the fact that’s not the most calming place for someone experiencing a crisis, you can’t just put off mental healthcare indefinitely. It’s not a check engine light, or a “New Yorker” article you’re definitely gonna finish. It’s been sitting next to the toilet since the Obama administration. Accept defeat. So if people increasingly need help, but there’s not enough available, we thought tonight, it’d be worth looking at our mental health-care system — where the cracks are, some of the inadequate ways we’ve tried to fill them, and why we’re in this mess in the first place. And let’s start with the fact that for many years, we kept those suffering from mental illness in institutions, which were abhorrent. We eventually began shutting them down on the understanding that care would then take place mostly in outpatient community mental-health centers, which was a good idea, had we funded them properly. But we didn’t. And over the years, this has deteriorated to the point where it’s become hard to access any kind of care ahead of a crisis. And one of the key problems here is our current massive shortage of mental-health providers, from psychiatrists to social workers. Which is particularly acute in certain parts of the country. There are over 6,000 mental health professional shortage areas in the U.S. and nearly 60% of those are in rural areas. And for those who live there, and are struggling, things can get pretty grim."
John Oliver,"You just get to the point where you’d even start asking people, you tell them, ‘you know, I’m not having a really good day. Things are not going good. And the problem was, it was, “suck it up, it will be better tomorrow. Everything will be fine tomorrow. Suck it up, buttercup."
John Oliver,"For me, eventually, it meant a couple of shots of jack in my coffee in the morning when I went to work, a couple of beers at lunch, get home and it was nothing to go through, you know, 12-pack of something or a bottle of something."
John Oliver,"Well, that’s not great! It’s not ideal when your only access to mental health advice is someone telling you to “suck it up, buttercup,” a phrase typically reserved for when you’re climbing in gym class and hit the rope knot too hard. And the shortages aren’t just geographical. If you’re looking for a provider of color, you may have trouble, as white people make up 84% of U.S. psychologists. Meaning some patients may have a much harder time finding someone they can relate to, like this woman in Philadelphia, who began seeing a white therapist, but felt they weren’t connecting."
John Oliver,"It felt like she just wasn’t getting it. And I could tell it was from, you know, the cultural differences. But I felt like I couldn’t be myself in the session."
John Oliver,"I can imagine, particularly white people, hearing that story and thinking, well, but it doesn’t matter what color your skin is."
John Oliver,"Yes, it does. And it’s not necessarily matter of the color of your skin, it’s more of the cultural backgrounds. And I was wondering, you know, where are all the black therapists? Are they hiding underneath a rock?"
John Oliver,"Wow. “I couldn’t find a black man for my life” isn’t something you expect to hear about finding a therapist, it’s something you expect to hear about the crowd on January 6th, or all ten seasons of “Friends.” [Applause] So across the board, whether in small towns or big cities, we don’t have enough mental health professionals. And that gulf between supply and demand has proven very attractive to silicon valley. There are currently over 10,000 apps geared toward mental health, including one called Woebot. Which is very clever. It’s bot as in robot and “woe” as in “whoa, that’s a dumb name.” [Laughter] Woebot’s a free app where you can chat with an A.I. robot mental health ally. And let’s just acknowledge, Woebot’s cute as shit. If you download the app, he sometimes greets you with waving a little wrench around. He’s gonna fix my brain with that! Unfortunately, as reporters have found, Woebot’s not always great at giving appropriate feedback."
John Oliver,We gave Woebot a try to see how it would respond to a mental health issue that affects roughly 18% of the adult population.
John Oliver,"Super anxious and can barely sleep. He responded, “ah, I can’t wait to hop into my jammies later.” Okay."
