name,monologue
John Oliver,"Last Week Tonight with John Oliver Season 9 Episode 1 Aired on February 20, 2022"
John Oliver,"Welcome, welcome, welcome to “Last Week Tonight!” I’m John Oliver, thank you so much for joining us. We are back, and sadly, no time to go into everything we’ve missed. We don’t even have time to get into news from this week, from the Queen getting Covid to Putin continuing his whole “will he-won’t he” act about invading Ukraine. Instead, we’re going to start in Canada . It is very much the Santa Claus of countries in that it’s jolly, northern, and absolutely filled with reindeer jizz. Oh, we’re fucking back. Over the last few weeks, Canada’s capital has had its downtown besieged by protestors."
John Oliver,Ottawa becomes a global front line of frustration over vaccine restrictions. Hundreds of trucks are blockading the area around parliament.
John Oliver,We’re sitting here just because we think we’re doing the right thing here.
John Oliver,"Okay. Here’s the thing about that, sometimes, sitting in your car is “doing the right thing,” like if you’re waiting for your McFlurry, or dropping off your kid’s baseball glove, or screaming in a Trader Joe’s parking lot because that was supposed to be your one hour alone and you had to spend it going to get that fucking glove even though you asked Brendan three times if he had it before you left the house and if you don’t just sit here for a minute, you might do a murder. And I will say, broadly, there is nothing wrong with civil disobedience. It’s often the most powerful way to bring about change. But occupying a capital city for nearly a month over objections to vaccine mandates for truckers — especially when both the Canadian Trucking Alliance and Ontario Trucking Association have disavowed the protests, and roughly 90% of truck drivers have received their vaccines — feels at best an over-response. And it sure seems like there’s more going on here, because the protestors are now demanding an end to all Covid restrictions nationwide and the resignation of prime minister Justin Trudeau . And they’ve been cheered on by U.S. conservatives, with Fox devoting numerous segments to approving coverage of them, and one of the convoy’s leaders, Pat King, being interviewed by Stu Varney. But it is worth noting that some of the organizers of this protest have strong views about issues other than Covid mandates. One of the convoy’s de facto spokespeople has been Tamara Lich, who has ties to far-right groups in Canada and has been a leader within the “Wexit” movement — which, I know, sounds like the official campaign to have westies refuse to participate in the national dog show after years of being unjustly overlooked — but actually it refers to a western separatist movement that’s called for Canada’s prairie provinces to secede. Quick fun side note: Lich also sings with a band called Blind Monday. Would you like to hear them perform? Well, too fucking bad. You’re going to."
John Oliver,"♪ Get up, come on, get down with the sickness ♪ ♪ you mother, get up, come on, get down with the sickness ♪ ♪ you fucker, get up, come on, get down with the sickness ♪ ♪ madness is the gift, that has been given to me ♪"
John Oliver,"Cool. But I will say this, it’s hard to think of a song more thematically appropriate to her cause than “get down with the sickness,” except for, maybe, “my heart will go on,” in that it’s both Canadian and inextricably linked with completely avoidable tragedy. Now, as for Pat King, the guy who Fox excitedly interviewed this week, you don’t need to look deep into his past to find some pretty inflammatory views:"
John Oliver,"What there is is there’s an endgame. It’s called depopulation of the Caucasian race or the Anglo-Saxon. And that’s what the goal is, is to depopulate the Anglo-Saxon race because they are the ones with the strongest bloodlines. And we’ll leave it at that because then we get into a whole different topic."
John Oliver,"Holy shit. There is a lot going on there, not least of which is that you’re about to bring the Anglo-Saxon numbers down by at least one, Pat, if you don’t keep your eyes on the fucking road there. But also, let’s just acknowledge, “strongest bloodline” is a remarkably bold claim from a man who looks like someone is slowly poisoning Guy Fieri. Now, in recent days, police have been arresting protestors and clearing blockades. So the protest may actually be winding down. But unfortunately, like Covid in the unvaccinated, some of the ideas behind it are massively infectious. There is talk of a U.S. version of it happening, and copycat protests have already taken place in France, Australia, and New Zealand, where they had a novel way of trying to clear the obstruction."
John Oliver,"Lines of vehicles rolled into New Zealand’s capital city last week, blocking streets near parliament, some protestors officials in New Zealand using softer tactics to try and get people to move on, playing songs from loudspeakers like “You’re beautiful” from James Blunt and music from Disney movies, even Barry Manilow."
John Oliver,"Oh, come on, New Zealand, playing James Blunt and Barry Manilow isn’t going to cut it. You’re not going to move on people this angry with the actions of a bad wedding dj. Besides, we all now know, if you really want to get a crowd to disperse, you don’t go with Disney or James Blunt. Take it from me, you go with the only song guaranteed to clear a room. And it’s this."
John Oliver,"♪ Get up, come on, get down with the sickness ♪"
John Oliver,"Exactly. 100% Successful. And now, this."
John Oliver,"4:30 In the morning. Let’s get this day together. Good morning, I’m Jared Willis."
John Oliver,That was a lot of pressure. “Let’s get this day together.
John Oliver,"[Sighs] Every now and then, Laura, I wind up in the attic and there hanging on a post is my motorcycle jacket, classic leather, classic styling, I look at it and I sigh. [Sighs] Chronic pain, my friends, is no joke. But let’s not talk about me."
John Oliver,Forfeiting. Sound funny? You might forfeit. Nobody wants to go that route.
John Oliver,[Sighs] [sighs] All right. All right. You okay?
John Oliver,"Fine. What a lovely enclosure they have, don’t you think?"
John Oliver,"Yeah. Oh, you know, even a pretty cage is a cage, Laura."
John Oliver,"Look at that face. All right, you may start your wednesday now with a smile."
John Oliver,"I’m smiling. I always like it when you ignore me, Laura, that’s nice."
John Oliver,"Yeah, I like it. Okay. People at home like it as well."
John Oliver,"Moving on. Our main story tonight concerns school . It’s the only setting in which a child dissecting a frog is not an immediate red flag. We teach kids a lot in school, from reading to long division to how to play the fucking recorder for some reason. But recently, there’s been a lot of concern over one particular thing that people worry that kids are learning."
John Oliver,Critical race theory is being taught in our schools. Critical race theory is bunk.
John Oliver,Critical race theory is a lie. From the first word to the last. From start to finish.
John Oliver,Critical race theory in the schools and the wokeness.
John Oliver,"Let me tell you right now, Critical Race Theory is bigoted, it is a lie, and it is every bit as racist as the klansmen in white sheets."
John Oliver,"I do not like that Ted Cruz man. I do not like him shouting “klan.” I do not like him in a room. I do not like him in Cancun. I do not like him playing ball. I do not like his face at all. I wish he’d lose his cushy job. That man Ted Cruz is a fucking knob. But here’s the thing, it is true, you have probably heard people yelling about Critical Race Theory on TV for more than a year now. And people have been listening to that noise, especially judging by what’s been happening at school board meetings across the country. [People shouting]"
John Oliver,The western culture that brought forth christianity and the founding documents are being called evil and racist.
John Oliver,I am not co-parenting with the government. It is not your job to force these ideas onto my child.
John Oliver,"The narrative in this country is that we’re all inherently racist, and I’m about sick of it."
John Oliver,It’s a marxist ideology and we all know it.
John Oliver,All of these lessons have the intent to make our children feel disgust towards our nation.
John Oliver,This country isn’t even a racist country. We elected Obama for two terms.
John Oliver,"Wait, hold on, hold on. America can’t be racist because of Obama? I don’t know if you remember the 2008 election, but things got pretty racist back then. People kept saying he was born in Kenya, people said he was a secret muslim, and then a few years later, we elected that people president. So let’s just agree to disagree on that one, shall we? That first meeting was in Loudoun County, Virginia, and the meeting got so out of hand that it was shut down early, and a guy was arrested for trespassing, only to pop up on “Tucker Carlson” the very next day. So clearly a lot of people are very mad about Critical Race Theory right now. And instinctively, you probably know it’s a manufactured panic. But the fact is, the fear around it is having real effects. Last year, Glenn Youngkin won the governor’s race in Virginia after repeatedly promising that on his first day in office he’d ban CRT from being taught in schools. Multiple states have passed laws outlawing the teaching of it. And republicans are likely to make it a major focus of the midterms. When it comes to Critical Race Theory, think of it like Rihanna’s pregnancy. Even if you think it has nothing to do with you, believe me, you’re going to be hearing about it a lot this year. So given that, we thought tonight we’d take a step back and look at what Critical Race Theory is and isn’t, why the panic around it has spread, and what the consequences might be for everyone involved. And I realize some of you may already know what CRT is. After all, explainers on it have become one of the most common sights on the internet, along with mediocre wordle scores and ugly monkey jpegs sold by and for dipshits. But many are still very confused. A recent survey found that an overwhelming majority of U.S. residents have a hard time articulating exactly what CRT is. And that even goes for some of those who have been yelling about it the loudest."
John Oliver,"I — I’ve never figured out what Critical Race Theory is, to be totally honest, after a year of talking about it. They are teaching that some races are morally superior to others, that some are inherently sinful and some are inherently saintly, and that’s immoral to teach that ’cause it’s wrong."
John Oliver,"Wow. I don’t know if I’ve ever seen a person confidently complain about something just seconds after admitting they didn’t know shit about it. “Look, I’ve never figured out how a car engine works, to be honest, but there’s a chimpanzee under the hood turning a crank, and when you press the accelerator, it pokes him with a sharp stick and makes him crank faster, and it’s immoral to do that because it’s wrong.” But obviously, that is not what Critical Race Theory is. It’s the name given to a body of legal scholarship that began in the 1970s that attempted to understand why racism and inequality persisted after the civil rights movement. The core idea is that racism is not merely the product of individual bias or prejudice but also something that is embedded in legal systems and policies. As for Tucker’s notion that it teaches that some races are superior to others — or that parent’s claim that it teaches kids to hate America — none of that is remotely true, as Kimberle Crenshaw , one of CRT’s leading scholars points out."
