name,monologue
Daily Show,"Jon Stewart dives into Harrison Butker’s controversial speech, the subsequent Fox News outrage that he’s being canceled, and how the real purveyor of cancel culture is Donald Trump and the MAGA movement, who censor and silence any Republican who dare criticize their boy King."
Daily Show,Welcome to The Daily Show . My name is Jon Stewart. We got a great show for you tonight. There is so much going on in the world right now. The President of Iran died in a helicopter crash. The international criminal court is moving towards arrest warrants for Bibi Netanyahu. And Michael Cohen admitted on the stand today he stole money from the Trump organization. Only in a Donald Trump trial would the star witness be the one who ends up going to jail.
Daily Show,"How lucky is Donald Trump? Donald Trump is like a corruption Mr. Magoo. He’s just stumbling around, quid pro quoing, metal beams falling all around him, gets out completely unscathed. But forget about all that, because there is one story still with so many unanswered questions. It made its way all the way to the White House press corps."
Daily Show,"Can we still assume that the Kansas City Chiefs will be visiting the White House this year in celebration of their Super Bowl victory? Can you confirm is the Chiefs’ kicker, Harrison Butker, welcome at this White House?"
Daily Show,Butker! Apparently the Kansas City Chiefs field goal kicker gave a conservative Catholic commencement speech at a conservative Catholic college. It seems expected. Although we did have a shout out to the ladies.
Daily Show,"Some of you may go on to lead successful careers in the world, but I would venture to guess that the majority of you are most excited about your marriage and the children you will bring into this world."
Daily Show,"Apparently, enjoy the PTA, bitches. Not the advice you want to hear when you’re $100,000 in debt, earning a degree in electrical engineering. But I imagine that the cancelation of one Harrison Butker was swift and unforgiving at the White House."
Daily Show,"Ha, ha. You wokerati at the communist– wait, I’m sorry. What was that? What did you– he can still go to the White House and be on his football team, and all that’s really happened is some people roasted him on TikTok? So I guess this is just kind of a passing distraction. Or if you happen to tune into more conservative media–"
Daily Show,"Major scandal rocking the NFL. Players in big trouble. Not for doing drugs, betting, or beating women, but because he’s Christian."
Daily Show,The left seeks to destroy an outspoken NFL Catholic.
Daily Show,He’s been doxed. He’s been slammed. He’s– they’re calling for him to be canceled.
Daily Show,"They will try to denigrate you, isolate you, cancel you, and ultimately, silence you completely. But be not afraid."
Daily Show,"How can I be not afraid when what you have proffered is so afradiable? By the way, and you’re hitting us with that King James sentence structure. Be not afraid. People only say that when there’s shit to be afraid of, let’s say three to four horsemen. But my question to the right, I guess, is, have you never been on the internet before? Because that’s all it is. It’s just people giving each other shit all the time. I mean, my god, you’re all so thin-skinned. Look, Jerry Seinfeld took more shit over the past two weeks promoting a Pop Tart movie than Harrison Butker did for his entire speech. And I ask you people, what is the deal with that? No, I’m not doing an impression."
Daily Show,I– I legitimately would like to know why he’s taking so much shit about everything from everybody. And who are these people? It’s so hard not to do the voice.
Daily Show,(IMITATING SEINFELD) And who are these people?
Daily Show,"The Jerry Seinfeld impression is the first thing a Jew learns in kindergarten, It’s not–"
Daily Show,"Of course, nothing about the right-wing reaction is surprising. Because the idea that there is an all-pervasive, all-powerful threat to free speech called cancel culture has become a central tenet of modern conservatism. They celebrate their being silenced at conferences. They celebrate their being silenced on podcasts and streaming outlets. They celebrate their being silenced with over 700 book titles about being canceled. Why are there so many of these f*cking books? Unless you don’t know, nobody reads anymore. And by the way, if you already read A War On Woke and Woke Inc , you’re really not going to learn anything from Woke Warriors . Conservatives have an entire industry devoted to complaining about not being allowed to say the things they say all the time. Their victimhood is the entire brand."
Daily Show,"You can no longer say somebody is homeless. You have to say they are unhoused. Free phones, food, and clothing sounds like a great deal. A homeless woman in a Democratic run city."
Daily Show,Pretty soon we won’t be allowed to say illegal aliens because it’ll be hate speech and therefore illegal. Illegal aliens streaming across our border.
Daily Show,Trans agenda is a religion now. Convert or be canceled.
Daily Show,Big trans has a real knack for making everything about themselves.
Daily Show,"Dare to speak your mind about issues like pro-life? Well, your life could be ruined forever. You could be canceled. I’m never going to apologize for being pro-life."
Daily Show,"How did we get to the point where we can’t say all lives matter? As a matter of fact, all lives matter."
Daily Show,"All of you still speak. How? Doesn’t the woke mob have cable? But this is their identity now. Constant victimization. They say what they want, and if you get upset about it, you don’t believe in freedom."
Daily Show,"I just believe in freedom. Why do– why are liberals so afraid of freedom and freedom of speech? I don’t get outraged. If you don’t like what somebody’s saying, you can turn off the TV, turn off a radio dial, turn off a podcast, walk out of a commencement."
Daily Show,"Or you could buy a different beer than Bud Light without going into your back swamp and assassinating sit back. You’re so unbelievable. They’re so full of shit that Sean Hannity can say with a square head, I’m not the kind of guy who gets outraged. Sean Hannity. He’s basically just a meat bag support system for a forehead vein."
Daily Show,"Tonight, every American has a right to be angry and ticked off."
Daily Show,We have a story that will make your blood boil.
Daily Show,"Now the left is hell bent on banning Dr. Seuss. Pepé Le Pew, Dumbo, Peter Pan are on the chopping block."
Daily Show,"Sanctimonious, self-righteous, frankly, overpaid, lazy, agenda-driven liars."
Daily Show,What part of this can’t you get through your thick head?
