name,monologue
John Oliver,"Last Week Tonight with John Oliver Season 9 Episode 12 Aired on May 22, 2022"
John Oliver,"Welcome, welcome, welcome to “Last Week Tonight!” I’m John Oliver. Thank you so much for joining us. It has been a busy week. Finland and Sweden applied to join NATO, George W. Bush basically admitted to war crimes by accident, and monkeypox cases were reported in multiple countries, to which we all collectively said, “not now!” But we’re going to start with the midterm elections. On Tuesday, all these states [Pennsylvania, North Carolina, Oregon, Idaho, Kentucky] held their primaries, resulting in, among other things, Madison Cawthorn losing his, meaning he’s now officially set a record for shortest term to ever be served by a little bitch. Although perhaps the most consequential news came out of the key swing state of Pennsylvania. Their republican senate race seems headed for a recount after David McCormick and Oprah’s worst giveaway wound up in a near-tie. And their gubernatorial race saw this alarming result."
John Oliver,"In the race for Pennsylvania governor, a Trump favorite won the republican nomination. Far right state senator Doug Mastriano enthusiastically promoted the lie that widespread election fraud led to the former president’s 2020 defeat. He also marched on the Capital on January 6th, though Mastriano says he never broke the law."
John Oliver,"Yeah, he marched on the Capitol on January 6th, something which has become a weird point of pride for republicans. It’s like hearing someone brag that they were on the boat the night Natalie Wood died. I don’t know what’s more troubling — that you think that makes you sound good or that some people might actually agree with you. But Mastriano went beyond marching. As state senator, he held a hearing amplifying Trump’s election conspiracies, featuring special guest Rudy Giuliani . And he’s made it clear that he’s acutely aware of how much power he’d have as governor over the next election."
John Oliver,"I could decertify every machine in the state with the stroke of a pen via my secretary of state. I already have the secretary of state picked out. It’s a world-class person that knows voting integrity better than anyone else in the nation, I think, and I already have a team that’s gonna be built around that individual."
John Oliver,"Wow, that’s ominous. I don’t know who he’s got in mind, but I do know that there’s no way they’re a world-class person. Because, one, anyone Mastriano likes is immediately suspicious, and two, the only truly “world-class” people on the planet are Dolly Parton and… end of list. And even if Mastriano didn’t seem hell-bent on throwing elections to Trump, he would be a nightmare. He’s promised to establish Pennsylvania as a second amendment sanctuary and supports a total ban on abortion with no exceptions for rape, incest, or situations where the mother might die. Which isn’t really a surprise, as he tends to wear his faith on his sleeve, and sometimes even around his neck, with an array of message ties, including this burgundy disaster that says, “gave proof through the night, in God we trust,” which is… Not how that song goes. This chaotic nightmare with words like “praise God” and “praise him” in a design I can only describe as “biblical Xerox mistake.” And this one that says, “with God, all things are possible,” which I’m guessing comes from the JCPenney “youth minister dui hearing” section. And Mastriano has flirted with the extreme fringes of his party. Just recently, he was advertised as a speaker for a conference organized by Francine and Allen Fosdick, self-described prophets who have long promoted QAnon. And while, in the past, his spokesperson has tried to distance him from those people, saying he “strongly condemns the QAnon conspiracy theory,” he not only turned up to the event but was presented onstage with an unusual gift."
John Oliver,"We just thank you for being a part of this conference, being a part of all of our lives, and really making a difference and setting a precedent for Pennsylvania, but not only Pennsylvania, for our country. Thank you, both of you, so much. Amen."
John Oliver,"You know, it’s genuinely hard to pick the wildest part of that — from the plastic eagle that seems to be telepathically screaming “I had nothing to do with this,” to this gentleman’s all-American flag eleganza, to the fact Mastriano was given a full-sized sword as a gift, a token of appreciation that screams “have fun getting this to your car.” Anyway, the fact is, Mastriano is now the republican nominee and will be running this fall against democratic candidate Josh Shapiro, who’s currently the state’s A.G. He actually ran unopposed, so he didn’t have to campaign. But he chose to get involved in the republican race anyway by running ads clearly designed to boost Mastriano among the conservative base."
John Oliver,"If Mastriano wins, it’s a win for what Donald Trump stands for."
John Oliver,"This statewide ad is paid for by Shapiro for Pennsylvania, gambling that by boosting a more right-wing candidate in a swing state, democrats come out on top this November."
John Oliver,"Well, that is fucking risky. Because look, I get the tactic behind wanting to choose an opponent that you think you have a better chance of beating. But as has been made painfully clear over the last decade, the most extreme republican isn’t necessarily the least electable. So I really hope democrats know what they’re doing with Mastriano, but they’d be making a huge mistake in underestimating him. Because, if I may quote my own favorite tie, “all things are possible, and most of those possibilities are very bad.” And now this."
John Oliver,"There’s a saying in Texas “when you’re bird hunting, shoot at everything, take credit for anything that falls."
John Oliver,As we say down here in Texas “why using nutcracker if you’ve got access to a sledgehammer.
John Oliver,"We have a say in here, “the only thing you find in Texas in the middle of the road is yellow stripes and dead armadillos."
