name,monologue
John Oliver,"Last Week Tonight with John Oliver Season 9 Episode 13 Aired on June 5, 2022"
John Oliver,"Welcome, welcome, welcome to “Last Week Tonight!” I’m John Oliver. Thank you so much for joining us. It has been a busy week, including, least importantly, the Queen’s platinum jubilee, marking her 70 years on the throne, which featured the royal family appearing on the balcony of Buckingham Palace, multiple cakes shaped like demented corgis, and one school doing whatever the fuck this absolute living nightmare is. It was basically a four-day celebration of everything the Queen loves, with one key exception."
John Oliver,"In the days leading up to this, the question was what to do with a problem like Andrew? And it seems like that’s taken care of itself because we have the news that he tested Covid positive. I think a lot of people are questioning the validity of that ’cause it’s very convenient."
John Oliver,"Well, he did test positive, they said, so he must have a certificate."
John Oliver,Do you think people will demand to see that certificate?
John Oliver,I don’t think they’re going to get to see it.
John Oliver,"Yeah, I don’t think they will either. In fact, based on what generally happens to information about prince Andrew, that Covid test will probably conveniently commit suicide in prison. Or you know what? Maybe he’ll pay us all millions of pounds to stop bringing it up. Those do seem to be his two go-to moves. But instead of focusing on that, we’re actually going to start with our main story tonight, which concerns what happened in Uvalde, Texas, 12 days ago, when an 18-year-old armed with two ar-15s killed 19 children and two teachers at an elementary school. And look, we all know what the key problem is here. It’s guns. It’s because we let basically whoever wants to buy a gun in this country have one, which has led to tragic consequences. The vast majority of mass shooters, including the shooters at Uvalde and parkland, obtained the weapons they used through legal purchases. So we know what the answer to this problem is, too. It’s gun control. It’s meaningful, effective gun laws. But that hasn’t stopped some from desperately pitching absolutely anything other than that as a solution."
John Oliver,The only solution is Christ Jesus and being able to get some type of spirituality and prayer back into our schools.
John Oliver,Man traps. A series of interlocking doors at the school entrance that are triggered by a tripwire.
John Oliver,"I would like to see this, a national push towards, instead of parents buyin’ their kids all these tools and toys and games, invest in the classroom to make it safer. I mean, they have blankets that you can put up on the wall that are colorful and beautiful, but they’re ballistic blankets."
John Oliver,"What are you talking about? “Use a blanket” is not a strategy for stopping deaths during a school shooting. It’s barely a strategy for “a bird got in the house.” And while those ideas are clearly ridiculous, “hardening our schools” so often comes up as an alternative to gun control. And at the NRA convention that inexplicably still took place in Texas just three days after the shooting there, Wayne Lapierre pitched the exact same solution he did after sandy hook and after parkland."
John Oliver,We also need to fully fund our nation’s police departments and school security resource officer programs.
John Oliver,"Exactly. Put police or school resource officers or SROS, as they’re sometimes called, into schools. And I guess it’s not that surprising that the solution from the CEO of the NRA is “more people with guns.” It’d be like hearing “the garbage dump is overflowing, so we need more piles of garbage” from the head of the national raccoon association. What else do you really expect him to say? But the idea of adding police to schools does seem to come up in the wake of every big school shooting. And crucially, it’s then the thing that we always do. In fact, in the six years after the columbine massacre in 1999, the federal government awarded over $750 million, resulting in the hiring of over 6,500 SROS. And since then, it’s exploded to the point that the most recent data available shows 58% of American schools report having a sworn law enforcement officer on campus at least once a week. And this has happened, even as vital resources for students have been starved. A recent report found 14 million students go to a school with police but without a counselor, nurse, psychologist, or social worker. That is 14 million kids who are in closer proximity to a pair of handcuffs than they are to a medical or mental health professional. And to hear some school cops tell it, they’re not just there there is upside to the presence beside safety. They are there to build trust and police from early age."
John Oliver,"Unfortunately, yes, it — it’s sad, and if you think of it morbidly. But, if you think of it building relationships for our future, why not? It wouldn’t hurt."
John Oliver,"Wouldn’t hurt? Are you sure about that? Because, little secret: if we’re showing you something on this show, it could absolutely hurt. There has never been a moment where we’ve shown you a clip where a cop goes “wouldn’t hurt,” and we’ve said “you’re right, officer big man, it wouldn’t! Anyway, that’s our show, have a great weekend!” So given that, once again, in the wake of yet another school shooting, we seem poised to throw more cops into our schools, we thought tonight, it’d be worth talking about school police. Whether they’re the answer to this particular problem, the answer to any problems, or whether they’re actually a pretty big problem themselves. And let’s start by acknowledging this idea isn’t just coming from the NRA. It’s coming from parents, too, like this man, who back in February, showed up at a county council meeting."
John Oliver,Alex turner tells us he is all in favor of the idea of adding SROS.
John Oliver,Just for the simple fact that they’ve got a force multiplier in the school where they could stop some imminent threat to our children.
John Oliver,Turner has two young children and his wife works at a school district in the county.
John Oliver,What scares me the most is is the thought of her having to use a backpack to defend herself from someone with a gun.
John Oliver,"Our children are the most important thing to our future, they’re future taxpayers, they’re future citizens that are going to invest in our community."
John Oliver,"Okay, obviously that guy calling children “future tax payers” is a little weird. Although who among us hasn’t walked in to our sleeping child’s room, become overtaken by the serenity on their face and thought to ourselves “wow, what a miracle. I wonder if she’ll grow up to file with a w-2 or a 1099. Parenthood truly is a joyous mystery.” But I do get what he’s trying to say there. The thought of someone coming into a school and hurting your child is incredibly scary. I don’t think that all people who believe that police officers make schools safer have bad intentions or are arguing in bad faith. But I do believe that they are wrong. Because for the record, the answer to the question, “do police in schools deter school shootings?” Is basically “no.” Experts who’ve studied this have found that school shooters were not deterred due to the presence of metal detectors, locked doors, security cameras, or school resource officers. And if you’re thinking, “well, okay, what about when a shooting’s actually happening? They could stop them then, right?” Don’t be so sure. Well, famously, Uvalde had a police officer and parkland had one too. Instances of school police stopping shootings are incredibly rare. There was one example four years ago, but when the Washington post looked into it after that, they could only find one other case in the preceding 19 years where a resource officer gunned down an active shooter. It’s actually much easier to find stories of shootings stopped by faculty and school counselors. But rather than arguing anecdote by anecdote, it might be helpful to look at the larger data. Because on the whole, an analysis of 179 shootings on school grounds — which is a brutal thing to so say out loud on its own. Found no evidence that the presence of school resource officers lessened the severity of school shootings. If anything, they can actually make it worse, as this researcher explains."
John Oliver,"So, when we have looked at this and looked at school shootings and attempted school shootings, what’s remarkable is that when you have armed officers on the scene, you actually see more casualties, often because that perpetrator is suicidal. They’re familiar with that school, they know that officer is there, and so they come in heavily armed."
John Oliver,"Right. And if school cops can make shootings worse, why, then, are we still pitching them as a solution? If off discovered that their mosquito repellant attracted mosquitos, they’d stop selling it or at the very least, rebrand it as a cologne for lonely mosquito bachelors. The point is, the evidence for cops in schools deterring school shootings just isn’t there. And the evidence for the damage they can do is significant. So for the rest of this piece, let’s actually put shootings aside and consider the impact that school police can have on kids, every day they’re there. The national association of school resource officers — essentially, the trade group for these officers — will argue they serve many functions in schools beyond security. They even developed a triad concept of school policing, that encourages officers to be a teacher, informal counselor, and law enforcement officer. And I’ll say there are undoubtedly schools where some kids see their police officers that way. You’ve probably seen videos of them doing “carpool karaoke” in their squad car with kids, or doing a fun dance at their halftime show. Some have even joined kids in extracurricular activities."
John Oliver,It’s not every day that you see the campus police officer taking on the role of cast member in the school musical.
John Oliver,"She showed up at our first rehearsal, our first dance rehearsal, and I was like, “why is officer griffin here? Is someone in trouble?” But then everyone was like, “no, she’s joining the show. She’s gonna dance with us.” And I was shocked."
John Oliver,"Shocked because prior to her participation, most of these students were intimidated by the officer tasked with keeping order on campus."
John Oliver,"It’s true, a cop was in the school musical. And just imagine how challenging that casting decision must have been for the theater teacher. “Well, Susie has a fantastic vocal range, Hannah B. Really learned the choreography, Jillian is a senior so it does feel like it’s her time to get a big role, but officer griffin has a gun. So I guess I’m just going to go with officer griffin.” But clearly, tap-dancing officer griffin here is not the norm. In fact, while school police in more well-resourced schools, often do have an expanded role, including education and mentoring, in disadvantaged schools, they’re more likely to engage primarily in law enforcement activities. And for all Nasro’s talk of the triad model, when they asked their members which prong they identify with the most, over two-thirds selected law enforcement. Because of course they did. They’re cops. Most cops don’t get into copping because they secretly want to be counselors. They do it because movies make it look exciting and they’re tired of stopping at red lights. That’s why they do it. And the problem is, faculty and school administrators will sometimes use those cops to deal with basic disciplinary problems in the school, as this teacher explains."
John Oliver,I see that teachers have neglected to figure out a way to handle a lot of problems on their own that they used to. Things that were up to the teacher before are now just a phone call away.
John Oliver,How many of your peers are just picking up the phone and calling the school resource officer?
John Oliver,"I’d say the majority of teachers are doing that. Definitely 75% out of all of us, if I just want to make a rough guess, are doing that, because they go in with a set lesson plan and when the kid doesn’t want to do it, what do I do? I get him out of the classroom."
John Oliver,"Yeah. But that’s not good. And I know teachers have an exhausting job. And, for some reason, society has decided their reward for that is insultingly low pay and occasional thank-you apples. And it’s not the point here. But why apples? Exactly. Why have we decided to reward teachers the same way we reward mediocre horses? Because the good horses get sugar cubes. Now, am I saying teachers should get sugar cubes instead of apples? I’m not not saying that. But the larger point is, while I understand a frustrated, overworked teacher wanting a troublemaking kid out of their classroom, involving the police in that is a very dangerous impulse, for many reasons. One of them is, police in schools can and do arrest students. In fact, in the most recent year recorded, they did this to over 54,000 of them, which is a huge number. If you asked me “what do you think happens 54,000 times inside schools?” I’d say “I dunno. The number of classroom pets that went missing because a student left the lid off the cage,” or “the number of times a teacher lost total control of her class when any part of her private life was revealed.” “Oh, my god, she had her computer hooked up to the projector and an e-vite from someone named Jim appeared. Who is Jim? Are you in love? Will you have his babies?” And if you’re thinking, “wow, a kid must be doing something really bad to get arrested in school,” not really. Students have been charged with assault for things like throwing a paper airplane, a baby carrot, and skittles, and drug possession for carrying a maple leaf. And when a five year old with ADHD had a tantrum, they were charged with battery on a police officer when clearly the only thing they were guilty of was being a fucking five year old. And take what happened with Kiera Wilmot. When she was a high school student, she tried to replicate an experiment she’d seen in class, where you set off a chemical reaction in a plastic bottle to make the cap blow off. And I’ll let her and then her mother explain what happened next."
John Oliver,"The principal and vice principal were, like, about ten feet away, and when it poppped, they came over and asked what was going on, I told them it was a science project and they were just like, “okay.” At the end of third period, they take me out and then walk me to the resource officer. He was like, “this is considered a felony. I might have to arrest you for this.” And then I was just handcuffed and put in the car."
John Oliver,"A trained officer of the law arrested, put my daughter in handcuffs, put her in the back of a police car, and took her to the juvenile assessment center and charged her with two felony charges."
John Oliver,"That is so fucking stupid for so many reasons, one of which is that when you hear “felony for a science experiment,” you’re thinking meth. If I gave you 500 guesses for “what science experiment got someone charged with a felony?” Your first 499 guesses would be meth, and the next one would be, “are you 100% sure it’s not meth?” Never in your wildest dreams would it be popping a bottle cap. Unless inside that bottle was some meth. Now, I should say the charges against Kiera were later dropped. But she still had to check the box on her college application asking “have you been arrested?” And, as crazy as this sounds, she was actually lucky, in that at least she had press coverage of her ridiculous arrest she could direct the college to. But that’s obviously not the case for many, many others. The fact is, kids with criminal records can have a much harder time getting jobs, scholarships, and a host of other benefits and opportunities. And while it’s true you can apply to have your juvenile record sealed — usually once you turn 18 — there’s no guarantee that’ll happen. So an arrest alone can still do significant damage, as some of those involved in the system will admit."
John Oliver,"I think we certainly see a lot of cases that we think, “seriously?"
John Oliver,"Garnette says close to 70% of the time, her probation officers decide the offense isn’t actually serious enough to get referred to the district attorney for criminal charges. But even in those cases, much of the damage is already done."
John Oliver,The child can still be left with a criminal record?
John Oliver,"Well, it’ll still show an arrest on their — on their rap sheet. Yes, absolutely. They’ve been arrested. I mean, if they — if the case comes to us, they’ve been arrested, whether they were put in handcuffs and brought to us or just given a slip of paper by the police, they’ve have been arrested."
John Oliver,"Well, I mean… No, I don’t think it’s fair."
John Oliver,"Wow, that was a long pause. It’s not a great sign that a chief probation officer is responding to the question “is the justice system fair?” Like they’re stalling for time on jeopardy after accidentally buzzing in. And I will say at least she’s acknowledging there that the system has a significant problem. What is absolutely maddening is watching this former director of student services for the county where she works try to make excuses for it."
John Oliver,No student on our — that’s attending our campus is getting a criminal record because of something we’ve done. We don’t focus on arresting or sending kids away. That’s — that’s completely counter to what an educator should do.
John Oliver,That is not happening in my school district.
John Oliver,"But in a single school year, 283 kids in your district were referred to police."
John Oliver,"I — kids are cited on our campuses sometimes, yes."
John Oliver,And do you know that this can give them a criminal record?
John Oliver,I know what happens when I issue my own consequences. I don’t know what happens when police issue their consequences.
John Oliver,So you have no idea that these kids are getting criminal records?
John Oliver,I wouldn’t know that one way or the other.
John Oliver,But don’t you head discipline for the district?
John Oliver,"And I take care of discipline for the district. If consequences go beyond that into the — into the legal realm, that’s not our purview. That’s not our business."
John Oliver,"Holy shit, that is selective. “Not your business?” Oh, no, my good bitch, that is very much your business. And I do understand the distinction that budget Bill Murray is trying to draw there. There’s “school discipline,” which falls under his purview, but if a kid breaks the law, then it’s a police thing. But in practice, once you let the police into your schools, that line gets really blurry. And you’re going to start getting stupid arrests for things like science experiments, or throwing baby carrots, or — in the district where that guy worked — the indefensible arrest of this autistic student."
John Oliver,"Two years ago, Adrian was at his school, Bret Harte middle in San Jose, when he used a small rock to etch the letters ADRX on the sidewalk. The abbreviation is how Adrian often signed his name on school assignments. The letters measured just six inches tall. But the school believed they were big enough a reason to involve campus police. Adrian was arrested at 13."
John Oliver,"I thought maybe someone would look at it and say, “oh, look, a legend. Oh, look, a legend that did this. This is so cool. A legend was at this school."
John Oliver,"Okay, for the record, that kid was, and remains, a legend. Because to 13-year-olds, there is simply nothing cooler than initials written somewhere. It doesn’t matter where or with what. All that matters is that initials are somewhere and that’s cool. On a desk? Yes, please. On a lamp post? I love it. Way high up on a wall? How did they get it up there? We even put Adrian’s initials onto the set behind me to make it absolutely clear to everyone that a legend was very much here. That story’s completely bananas, even before you learn that the letters he etched came right off with some soap and water after his mother had him clean it up. But it also speaks to a bigger issue, which is that students with disabilities are almost three times more likely to be arrested, even though kids with developmental disabilities can have difficulty understanding or following the rules and require support staff familiar with their specific needs. And they are not the only students disproportionately singled out. Because cops in schools do tend to behave the same way they behave outside of schools, which explains why black students account for nearly a third of all students arrested, despite the fact that that’s twice their share of enrollment. That’s just one reason why, while you may hear a lot of white kids talk about their friendly SRO, black students even in the same school may see them very differently."
