name,monologue
John Oliver,"Last Week Tonight with John Oliver Season 12 Episode 15 Aired on June 15, 2025"
John Oliver,"John Oliver discusses how the U.S. incarcerates kids at a higher rate than other nations, the facilities those kids are being funneled into, and how John feels about word searches. Strongly. He feels strongly about word searches."
John Oliver,♪ (“LAST WEEK TONIGHT” THEME MUSIC PLAYS) ♪
John Oliver,"Welcome, welcome, welcome to “Last Week Tonight!” I’m John Oliver. Thanks for joining us. It’s been a busy week! Israel attacked iran, setting off a conflict that’s escalating as we speak, rfk replaced the cdc’s vaccine policy advisers, the pope wore a white sox cap, and in tennessee there was this major story: this morning, a zebra on the run and in the air. After more than a week on the loose in tennessee, ed the zebra was finally caught. Ed has been causing chaos and confusion in rutherford county since may 31st. Oh, no! But, after eight days on the lam, officials finally managed to catch the elusive equine. Deputies quickly hoisted ed into the helicopter harness before transporting him to a nearby animal trailer."
John Oliver,"Okay– there was a lot to love there. My only note is that, when you show footage of the world’s chillest zebra looking bored in a flying hammock, you don’t call that “being hoisted in a helicopter harness,” you call it what it is: “last week tonight bait.” And, in case it wasn’t clear, you got me. Because look at me right now! I’m squawking zebra news at you and disney isn’t even paying me to do it."
John Oliver,"And, look– I’d love nothing more than to spend the rest of the night exploring questions like, is this how animals are transported now? Getting hoisted like an adorable shipping container, while– and this is crucial– remaining upright like they’re sitting in a little chair?"
John Oliver,"But unfortunately we have to move on to a story that dominated this week: the protests against I.C.E. Enforcement raids. As you undoubtedly know, last weekend I.C.E. conducted sweeping raids across the country as part of an escalation ordered by stephen miller, a man who, despite all photographic evidence, is somehow still in his 30s."
John Oliver,"Miller reportedly told I.C.E. Officials to “just go out there and arrest illegal aliens,” suggesting they target home depots or 7-eleven convenience stores. So that’s what happened. And from the start it was a mess resulting in scenes like this in L.A.."
John Oliver,"We have obtained citizen app video from this morning showing multiple people getting detained by homeland security. It’s still unclear how many people were detained, and for what reason. The man says, “my friend started yelling ‘I.C.E., I.C.E., I.C.E.,’ And I thought he was joking, but he wasn’t. Then I saw all the day laborers start to run.'"
John Oliver,"That’s awful! Someone yelling “I.C.E.” is almost never going to be positive. Best case scenario, you’ve somehow time traveled to 2014 and have to do an I.C.E. bucket challenge. Something, by the way, this guy did, because he was nominated by– and this is true– “Mike Tyson, Vince McMahon, and Homer Simpson.” It was a simpler time. In response to raids like that, L.A. saw days of escalating protests, as community members rallied around their neighbors– something Trump seized upon as an opportunity to do this:"
John Oliver,"I’ve deployed thousands of national guard troops and hundreds of marines to protect federal law enforcement from the attacks of a vicious and violent mob. And some of the radical left, they say, “oh, that’s not nice.” Well, if we didn’t do it, there wouldn’t be a los angeles. It’d be burning today just like their houses were burning a number of months ago."
John Oliver,"Okay, I know I’m not saying anything new right now, but he is such a dick."
John Oliver,"There’s just no reason to bring up the traumatic fires that are still very much on people’s minds in L.A., for the same reason you shouldn’t open a toast at a retirement party with “wow, only milestone left after this is death.” Yeah, everyone knows that, and we’re all trying not to think about it. Also, it’s just so obvious when he stops reading and starts ad-libbing, as his tone of voice just completely changes. I honestly wonder if his speechwriters even write it in — if there are places where his teleprompter just says, “do a bitchy little vamp."
