name,monologue
John Oliver,"Last Week Tonight with John Oliver Season 12 Episode 25 Aired on October 5, 2025"
John Oliver,"John Oliver discusses what presidential libraries are exactly, how presidents use them to fundraise in office, how Donald Trump might make existing problems even worse and – of course – some stuff about one president’s unique inseam."
John Oliver,"Our main story tonight concerns presidential libraries — voted number-one “nice little activity” by Retired Dads Quarterly . Presidential libraries are incredible repositories of documents, artifacts, and occasionally displays like this one at the Reagan Library. Really laying out that man’s priorities."
John Oliver,"You might know that President Reagan once said, “There is nothing as good for the inside of a man as the outside of a horse.” Well, the exhibit about Rancho del Cielo, the “Ranch in the Sky,” describes his feelings about his beloved ranch. Reagan once said, “You look at the beauty of it, and God really did shed his grace on America.” And there’s a gallery about his sidekick, as he called her, Mrs. Reagan."
John Oliver,"Yeah. Apparently, it goes horse then wife the way God intended. And look, my position on horses is clear, I think. But Reagan’s quote, “There is nothing as good for the inside of a man as the outside of a horse,” might be the dirtiest thing I have ever heard. He should have been put on a watch list. He should have been banned from petting zoos and merry-go-rounds. I sincerely hope they don’t have horses in hell because they are not safe."
John Oliver,"But a weird horse exhibit is actually par for the course. Presidential libraries often have eye-catching artifacts displayed throughout — from Gerald Ford’s letter pardoning Nixon, to the microphone FDR used for his fireside chats — and some even host exhibits that have nothing to do with American history, or indeed the presidents themselves, like this one:"
John Oliver,"Come experience Extreme Bugs at the Clinton Presidential Center, where spiders and ladybugs are as big as cars. Be transported into a new world that puts you up close and personal with big, larger-than-life bugs, all in their natural habitat."
John Oliver,"Whoa, whoa, whoa, whoa. Hold up. “In their natural habitat?!” Look, I’m no insect expert, despite looking like I spent my high school years collecting bugs instead of friends. But I’m pretty sure giant spiders’ natural habitat is not a museum dedicated to Bill Clinton. It is, as we all know, any New York restaurant with a C from the Department of Health."
John Oliver,"Still, as you’ve undoubtedly noticed, the subject of presidential libraries has been in the news a lot lately, primarily because of a flurry of donations to Trump’s."
John Oliver,"Tonight, a $16 million settlement. Paramount, the parent company of CBS, announcing it will pay President Trump’s legal fees and give money to his future presidential library."
John Oliver,"President Trump has signed an agreement with Meta to settle a lawsuit that he filed against the company and its CEO. According to a spokesperson, the settlement terms are $25 million, with $22 million of it going toward Trump’s future presidential library."
John Oliver,"In the settlement, ABC agreeing to donate $15 million to Trump’s presidential library."
John Oliver,"Right. Trump’s presidential library foundation seems to be the preferred vehicle for what I’m apparently legally not allowed to call shakedowns or extortion attempts. So, I won’t. It’s actually one of many things I’m not allowed to say. Like that the Chipotle guac secret ingredient is frogs. That’s why it costs so much. Or that I personally believe dozens of men have died on the set of Mission: Impossible movies. There is just no way Tom Cruise is the first person attempting those stunts. And you know Scientology is covering it up. If they can hide Shelly Miscavige for 18 years, they can definitely bury a few handfuls of stuntmen. No problem. Anyway, all of those things are things that I am not allowed to say. So, let’s all agree that I didn’t."
John Oliver,"But the thing is, as is so often the case, Trump is merely laying bare a system that’s actually been problematic all along. Because while presidential libraries enjoy the reputation of being esteemed guardians of history, the truth is they’ve always been both a little more and a little less than that. So given that, tonight, let’s talk about presidential libraries — what they actually are, who’s in charge of them, and why Trump may be about to supercharge the problems that they can cause."
John Oliver,"And let’s start with the fact that the very term “library” is a bit of a misnomer. In fact, here is Harry Truman a few years after his opened, setting the record straight:"
John Oliver,"[HARRY S. TRUMAN] This library is not a library. It’s an archives building with the idea of keeping the records of the government in an orderly manner. The objective is to obtain microfilm reports on all the presidential papers. It’ll take a little while to get that done, but when we do get it done, this place will be the center of the study of the presidency of the United States."
John Oliver,"Yeah, that is basically it. And by the way, do you remember when presidents were boring? It almost feels strange to watch a clip of one without the fear he’s going to throw in a slur or argue that Joy Behar should be imprisoned. Back then, presidents kept their racism and sexism away from the cameras and just put them in their policies. It was a simpler time."
John Oliver,"But like Truman just said, presidential libraries aren’t libraries in the traditional sense in that you can come and check books out. They’re actually two things fused together: archives containing the official records from a presidency for researchers and scholars, and a museum showcasing that presidency for various visiting dads and bored school kids who already went to the planetarium last year."
John Oliver,"The first presidential library was established by FDR, who wanted a place to house the presidential papers and gifts accumulated during his administration. Before then, when a president’s term ended, he’d leave the White House with all his records, many of which ended up destroyed. George Washington’s were apparently extensively mutilated by rats. Most of William Henry Harrison’s succumbed to flames when his log cabin burned down. And Chester Arthur’s son had most of his father’s papers burned in three garbage cans. And if you automatically knew Chester Arthur was the 21st president and not the name of a snack-food character, congratulations. You are our exact audience."
John Oliver,"The point is, after FDR, presidents began gifting their records to the federal government to be housed in libraries. And that is a good thing. Among other reasons, it is why we have this incredible audio of LBJ calling the head of the company that made his trousers with a custom request:"
John Oliver,"[LYNDON B. JOHNSON] The crotch down where your nuts hang is a little too tight. So when you make them up, give me an inch that I can let out there, because they cut me. It is like riding a wire fence. Let’s see if you can’t leave me about an inch from where the zipper ends down under my back to my bunghole."
John Oliver,"That is just excellent. We’ve played that clip before on this show and we will play it again. Not only does he burp in the middle of the call like a man whose nuts haven’t breathed in years, but every time I hear it, I’m forced to wonder: just how big were LBJ’s balls? I mean, just in terms of fruit, are we talking plums or pomelos? Kiwis or mangoes? Clementines or big honking navel oranges? If I could go back in time and ask LBJ one question, it would be, “Did you put out the hit on JFK?” But if I could ask two, I’d say, “If we’re measuring circumference, do we need inches or do we need feet?"
John Oliver,"Now, initially, the handover of records was voluntary. But after Nixon tried to ensure access to audio tapes from his presidency would be limited to himself and laid plans that they’d be destroyed at some point, Congress made it mandatory, codifying into law that presidential records belong to the public and are to be turned over at the end of a term to be controlled by the National Archives and Records Administration (NARA) . And it is then the library archivists’ jobs to catalog everything, which is no small feat, because “records” doesn’t just mean papers and emails. It can mean all kinds of shit. As this Clinton Library employee explains:"
John Oliver,You can find fine art in a box. You can open up a box and find head-of-state gifts that are a thousand years old. You can find just about anything when you open up a box. It’s sort of like every day is Christmas.
