name,monologue
John Oliver,"Last Week Tonight with John Oliver Season 9 Episode 25 Aired on October 9, 2022"
John Oliver,"Welcome, welcome, welcome to “Last Week Tonight!” I’m John Oliver, thanks so much for joining us. It has been a busy week. Russia’s bridge to Crimea was seriously damaged, in yet another setback for them, Herschel Walker acted out ten different episodes of “Maury,” and joe Biden gave a speech at a factory in Maryland, that he began like this."
John Oliver,"Yeah, that’s three words. That’s three words. You just outbiden’ed yourself. I’m surprised the rest of the speech didn’t go, “two words: made in America, five words: crushed it. Nine words: yep. Four words: you betcha.” But we’re going to start in Iran. The country where people heard, “you can’t possibly make yogurt into a soda,” and were like, “the fuck we can’t!” Don’t knock it till you try it. For the last three weeks, there’ve been huge protests all over Iran, following the death of a young woman named Mahsa Amini after her arrest for violating mandatory hijab rules by Iran’s so-called “morality police.” And I know “morality police” sounds like a fake name Tucker Carlson made up for people who won’t let him say slurs anymore, but it’s a very real organization that enforces dress and behavior rules, which has been newly energized under a hard-line new president who took office last year. For a while now, there’s been widespread discontent in Iran over repression, corruption, inflation, and economic pain caused in part by U.S. sanctions. But the death of Mahsa Amini’s has unleashed a torrent of fury, led by one group in particular."
John Oliver,"Schoolgirls have now joined anti-government protests in Iran. Here in capital Tehran, they’re marching in the streets, chanting “death to the dictator.” The biggest threat for more than a decade to Iran’s radical Islamic leadership are now teenagers."
John Oliver,"It’s true. Teenagers are the scariest thing to the Iranian government. Which honestly feels right. Teenagers are terrifying. The list of groups I never want mad at me goes, in ascending order, the mafia, the mafia from fifty years ago, Jason Momoa, which is less about him being physically imposing and more about me craving his approval, robots, spiders after they all learn to work together, and then, right at the top: teenage girls. And the young women at the forefront of these protests have been making it very clear that they’re not afraid to stand up to the morality police, or, indeed, anybody."
John Oliver,"This video shows female students in Shiraz, shouting “Basijis get lost” to a member of the feared Basiji paramilitary force who had been invited to give a speech. And in this video, filmed near the capital Tehran, Iranian schoolgirls, many without their heads covered, throw objects at a man and chase him away."
John Oliver,"Holy shit! The bravery of those girls is genuinely incredible. I presume the school they attend is “the fuck around and find out academy for girls.” And if that’s not what it’s called, it should be from now on. These protests are taking many forms, and rapidly spreading online when Iranian women were filmed cutting their hair in protest, women around the world started doing the same in solidarity. Which is incredibly inspiring. Although I will say, it’s a little hurtful that when Iranian women cut their own hair, everyone supports them, but when I cut my own hair, everyone says I look like Amelie fell head-first into a garbage disposal. They weren’t wrong about that — I’m just saying, it’s a double standard. Unsurprisingly, the government is now violently cracking down, killing over 100 protestors and bystanders. And Ayatollah Khameini has resorted to claiming America’s behind these protests, and has been secretly instigating them. And look, it’s not like America hasn’t meddled in Iran’s affairs in the past, but in this instance, the protestors seem very clear about who they’re mad at, and it is him."
John Oliver,"These young girls no longer want to see his face in their classrooms. Instead, they wrote their dreams behind his framed picture, equality and freedom, to turn this page of Iran’s history."
John Oliver,"That is extremely powerful to see. And frankly, I don’t blame those girls for not wanting to see that particular face every day, even if he wasn’t the symbol of oppression and tyranny. It looks like right before that picture was taken, the photographer said, “ready? Three, two, one, when a panda has twins, it keeps the stronger one and abandons the other. Say cheese!” Perfect! As for what happens next, it’s hard to say. There have been civilian uprisings in Iran before that the government snuffed out, like the green movement in 2009. And that could well happen again here. But as some Iranians have said, this time does feel a little different. The primary drivers of these protests are young, defiant, and fed up with the status quo. And they deserve our sustained attention. Because, to the young people of Iran, let me say this. If I may borrow some phrasing from Joe Biden, I have two words for you: you are all absolutely fucking amazing. And now this."
John Oliver,"And now, Christopher Columbus kind of cool guy."
