name,monologue
Conan O'Brian,"President Obama Is in Los Angeles for a fundraiser and huge traffic delays are expected all over Los Angeles. Tomorrow, Obama will be on the East Coast — and huge traffic delays are expected in Los Angeles.

"
Conan O'Brian,"Michelle Obama said the most popular Obama is their Portuguese Water Dog, Bo. When Donald Trump heard this, he said he wants to see that dog’s papers.


"
Conan O'Brian,"Former New Mexico Gov. Gary Johnson announced his candidacy for the GOP presidential nomination. Because when the other candidates aren’t generating enough excitement, it’s time to bring out Gary Johnson. 

"
Conan O'Brian,His real name is Gary Hussein Johnson. That’s where it gets interesting.
Jimmy Kimmel,"More than 100 tornadoes struck the South. Mississippi and Tennessee were actually blown into one big state.

"
Jimmy Kimmel,"
I think these storms are God’s way of sending us a message. I think that message is that when warm humid air masses surge northward from the Gulf of Mexico and combine with a strong jet stream, it can result in severe weather conditions.

"
Jimmy Kimmel,"If you see a tornado coming toward you, please make sure you have your camera ready.
"
Jimmy Kimmel,"
President Obama is in Los Angeles raising money for his campaign and meeting with Dr. 90210 about an ear tuck."
Craig Ferguson,"Queen Elizabeth celebrated her birthday. Congratulations, your royalness.
"
Craig Ferguson,"
I’m glad we still have national parks. You know, land untouched by mini-malls or Starbucks or Kardashians.
"
Craig Ferguson,"
I’ve never understood the word “hiking.” It’s like walking for snobs.
"
Craig Ferguson,"
It’s like saying you’re not sitting, you’re “power lounging.”
"
