name,monologue
Conan O'Brian,"President Obama held a state dinner for Chinese President Hu Jintao. The world leader with the funny name, who grew up in Asia, said he enjoyed meeting President Hu.


"
Conan O'Brian,"Senate Majority Leader Harry Reid said he would not attend the dinner because Hu is a “dictator.” In response, Hu said, “You’ll be coming, you’ll have the fish, and you’ll like it. Now.”
"
Conan O'Brian,"
The Republican-controlled House voted to repeal the healthcare bill. If that goes well, they’ll see what they can do about this whole “women voting” thing.

"
Conan O'Brian,"Arnold Schwarzenegger says he’s considering doing a movie in which he would play a Nazi. He says that after being governor of California, he’s looking for a job that will make people hate him less."
Jay Leno,"The White House held a state dinner for Chinese President Hu Jintao. President Obama wore a traditional Chinese-made garment: a pair of Nikes.
"
Jay Leno,"
Obama and Hu had a private dinner the night before. When Obama tried to pick up the check, Hu said, “Your money is no good here.” Obama laughed, and Hu said, “No, really, your money is no good.”
"
Jay Leno,"
President Hu’s advance team came a week earlier to make sure that wherever he’s staying has no Chinese drywall.

"
Jay Leno,"The state dinner went really well, until the after dinner speeches were hosted by Ricky Gervais.
"
Craig Ferguson,"Happy birthday to Dolly Parton, who just turned 65. At least most of her.

"
Craig Ferguson,"
Animal experts say the Tasmanian devil is close to extinction. Is anyone surprised? Have you seen the Bugs Bunny cartoons?

"
Craig Ferguson,"Everyone watched the 10th season of “American Idol.” The only people that didn’t see it were from al-Qaida.

"
Craig Ferguson,"To me, “American Idol” seems like singing Karaoke without being groped by Japanese businessmen. What’s the point?"
David Letterman,"China’s President Hu is visiting the United States. If he likes what he sees, he may put down a deposit.

"
David Letterman,Top Ten Changes to 'American Idol'
Jimmy Fallon,"President Obama says he’ll go to the Super Bowl if the Chicago Bears are playing in it. Sarah Palin says she’ll go to the Super Bowl if actual bears are playing in it.

"
Jimmy Fallon,"
A woman fainted during a welcoming ceremony for Chinese President Hu Jintao. President Obama said, “Who knows CPR?” President Hu said, “No, I don’t.”
"
Jimmy Fallon,"
Larry King says he would love to replace Regis Philbin when he retires later this year. That’s like replacing a Discman with a phonograph.

"
Jimmy Fallon,"Police say that synthetic cocaine is being sold in gas stations, disguised as bath salts. So if you recently bought bath salts at a gas station — why did you do that?"
Jimmy Kimmel,"A new season of “American Idol” is starting. It’s becoming like the relative you hate to have over for Christmas, but can’t stop them from coming.

"
Jimmy Kimmel,"
Ever since they hired Steven Tyler to be a judge on “American Idol,” the scarf budget has gone through the roof.
"
Jimmy Kimmel,"
New Speaker of the House John Boehner chose not to attend the dinner for Chinese President Hu. In China, they’re calling him an orange chicken.

"
Jimmy Kimmel,A study shows that nearly half of our country’s undergraduates show almost no gains in learning after their first two years in college. And the other half are nerds.
