name,monologue
David Letterman,"A 1920 Babe Ruth uniform sold at a sports memorabilia auction for $4 million. As a matter of fact, this is the uniform he was wearing when he was first dating Betty White. "
Jimmy Kimmel,"Season seven of ""Keeping Up With the Kardashians"" premiered last night. I really thought I was caught up with them, but now I realize I'm not. It's such a busy time for the Kardashians right now with the show starting and the NBA playoffs, which as you know is their prime mating season. "
Jimmy Kimmel,"Any of you see the eclipse yesterday? I've never met anyone with eye damage from an eclipse, but they talk about it all the time. And that proves something I've always suspected, that nature is trying to kill us. We have to fight back and kill it first. "
Jimmy Kimmel,No one was more affected by the eclipse than the notorious tanning mom. Stupid moon stole five precious minutes of UV rays from her face and now she's never going to get those back.
Jimmy Kimmel,"Shares of Facebook stock dropped from the opening day price of $38 to around $34 today. They say if it drops any lower, Mitt Romney will swoop in and divide it up into Face and Book."
Jay Leno,Mark Zuckerberg started Facebook in his Harvard dorm room and in eight years built it into the most popular waste of time the world has ever seen.
Jay Leno,"Al Gore has a new girlfriend. Apparently, it's getting pretty serious. He's already been over to bore her parents. 

"
Jay Leno,"Gore and his girlfriend were spotted taking long walks on the beach, measuring how much the sea is rising."
Jay Leno,President Obama gave the commencement speech at Barnard College the other day. He told graduates their future is bright unless they want jobs.
Jimmy Fallon,"Mark Zuckerberg and his girlfriend got married — one day after Facebook raised $16 billion on the stock market. Zuckerberg listed the 10 things he loves about her, while she listed the 16 billion things she loves about him."
Jimmy Fallon,"Mark Zuckerberg got married. Their reception was annoying, though. Right when everyone got used to the seating arrangement, Zuckerberg changed the layout for no reason."
Jimmy Fallon,"President Obama tossed around a football at Soldier Field, home of the Chicago Bears. Obama told Biden to go long. Then, he hopped into his car and drove away."
Jimmy Fallon,"Happy birthday to Mr. T, who turned 60 years old today. You can tell he is getting old. Today he pitied the fool who couldn't get Barry Manilow tickets."
Craig Ferguson,"Police discovered 800 pounds of marijuana in the waters off the coast, just floating in the water. The authorities are advising surfers to stay out of the water. There is nothing more dangerous than a shark with the munchies."
Craig Ferguson,"A lot of people say they use Facebook to reconnect with old friends. No thanks. If I'm not friends with you anymore, there's probably a reason. And that reason is I owe you money. "
Craig Ferguson,"Some people use Facebook to check up on ex-boyfriends or ex-girlfriends. That just seems creepy to me. I like it the old-fashioned way. If you want to check up on an ex, go through their trash.

"
Craig Ferguson,Andy Warhol said that in the future everyone will be famous for 15 minutes. Facebook is exactly like that except you're not really famous and your 15 minutes goes on forever.
