name,monologue
Unknown,big-hearted” with that AI video of Trump in a fighter jet: “He did just dump diarrhea on all of us.
Unknown,"A Little Party Never Killed Nobody,"
Unknown,The party killed somebody! Two bodies!
Unknown,Your premiums may be going up. Tariffs may be shutting down your small businesses. You may be losing your food assistance. But it’s all OK. Because Donald Trump is building a ballroom that looks like the inside of Marie Antoinette’s vagina.
Jimmy Kimmel,It might be the Trumpiest Trump move of all time.
Stephen Colbert,"Mr. President, there’s a shutdown. Read the room. There are people in this country sending their children to bed without a bite to eat—or a woman to drink."
Seth Meyers,Lincoln Bedroom with a view
Seth Meyers,least talented person ever to appear live on television
Seth Meyers,"least” of the comics who mock him, ending—as always—with “no talent, no ratings."
Seth Meyers,endlessly about electric catapults on aircraft carriers.
Seth Meyers,I’m not the one who talks endlessly about catapults on aircraft carriers!
Seth Meyers,"Ask my friends,” Meyers said, pausing to define friend for Trump as “people who enjoy spending time with you independent of the financial and legal favors you can grant them."
Seth Meyers,"100 percent anti-Trump, which is probably illegal!!"
Seth Meyers,"You can say whatever you want about me. That’s your First Amendment right—which I have too, right?"
