name,monologue
Stephen Colbert,"So either he’s falling asleep again or he’s doing that little kid thing where he thinks if he can’t see you, no one can see him."
Stephen Colbert,"So he paid out hundreds of thousands of dollars so his wife wouldn’t find out he didn’t have an affair. ‘Melania, this is gonna be hard for you to hear but you’re not the only woman I’m not having sex with.'"
Stephen Colbert,"Not sure that’s the best legal strategy. ‘Ladies and gentlemen of the jury, I may be a simple country lawyer but at least I’m not fugly like you jagoffs. And Your Honor, if it please the court—ninja star!'"
Stephen Colbert,"Now, $9,000 may not seem like a lot to a successful businessman, but what about to Trump?"
Stephen Colbert,"The judge lamented that that was the most he could legally fine him, warning that if Trump keeps violating the gag order, jail may be a necessary punishment. I don’t know if it’s necessary for Trump, but I need it."
Stephen Colbert,"That is the kind of idealism you learn in college. It’s one of the few college lessons you can use your whole life. Unlike beer funneling, which you stop being able to do around 35 when your wife catches you."
Jimmy Kimmel,Eric Trump attended his dad’s porn star hush money trial today. Which in the Trump family is as close as you get to playing catch in the yard.
Jimmy Kimmel,"Trump spends $9,000 at he Wendy’s drive-thru."
Jimmy Kimmel,"Melania was like, ‘Don’t let the judge tell you what to do!'"
Jimmy Kimmel,"We’re getting more details of what four more years of Trump might look like, courtesy of Trump himself. He sat for an interview with Time magazine, where he laid out his priorities for a second term and it’s quite a His Kampf , I tell you."
Jimmy Kimmel,"Trump says, and this is all true: He would carry out a deportation operation to remove more than 11 million people from the country. He says he would use the military to build migrant detention camps. He would let red states monitor women’s pregnancies and prosecute those who violate abortion bans. He would, at his personal discretion, withhold funds appropriated by Congress. He would fire any U.S. Attorney who wouldn’t carry out his order to prosecute. He’s weighing pardons for everybody who attacked the Capitol on January 6. He said he might not come to the aid of an ally in Europe or Asia if he felt that country wasn’t paying enough. He would gut the civil service. He would close the White House pandemic preparedness office, and staff his administration only with those who believe the election was stolen from him. And when they asked about dictatorship, he said, ‘I think a lot of people like it.’ And he’s on the cover of Time magazine. He should be on the cover of Doing Time magazine.” jimmy kimmel"
Jimmy Kimmel,"[Travis Kelce] is now the highest paid tight end in the NFL, deservedly so. His new contract is worth $34 million, or as Taylor Swift calls it, gum money."
Jimmy Fallon,Trump was so cold he came this close to hugging Eric for warmth.
Jimmy Fallon,"icebox”] “Even Biden’s like, ‘It’s called a freezer, you old man.'"
Jimmy Fallon,"Trump was like, ‘But I get the 10th one free, right?'"
Jimmy Fallon,"Walmart just announced that they’re closing all of their health care clinics. Great, now I’m going to have to get my prostate exams at TJ Maxx."
Seth Meyers,"Three zebras that escaped on a Washington state highway over the weekend were recaptured by authorities and a rodeo clown. Which, I’m guessing is still not enough for that rodeo clown’s parents to be proud of him."
Seth Meyers,"Dave & Busters has announced it’ll allow customers over 18 years old to bet on arcade games. And if you wanna gamble at Chuck E. Cheese, eat the pizza."
Seth Meyers,"After South Dakota Governor Kristi Noem revealed in her upcoming memoir that she killed her puppy, an ally to former President Trump said it’s impossible for Noem to be selected as Trump’s Vice President. After all, they can’t have her sitting next to an old yeller."
