name,monologue
Unknown,This bill was the most f*cked up performance review our country has ever delivered.
Unknown,"The problem in our country isn’t the sliver of able-bodied people who are somehow coasting on the medical coverage they may or may not use, but the millions and millions of people in this country who work f*cking hard at full-time jobs and still need food and medical assistance. That’s the system that’s broken. That system! What are we talking about?"
Unknown,shakedown” and “tribute to a king.
Jon Stewart,where working people struggle so much.
Jon Stewart,"the best-case scenario, because this system is not sustainable. And if this doesn’t change there’s gonna be more drastic action."
Jon Stewart,Please Stand By” card faux-sponsored by Arby’s (because of course it was): “For when you want a sandwich commensurate with your company’s shame.
Jon Stewart,Big Beautiful” bill’s name whittled down to “The Act.
Jon Stewart,Are you trying to suck? Is that what this is?
Jon Stewart,"Hakeem Jeffries answered with imagery, imagery that sends a clear message to Republicans,"
Jon Stewart,that Hakeem Jeffries and the Democrats are waiting for their Moms to pick them up from T-Ball.
Jon Stewart,Make sure you get the upholstery and my leather love seat.
Jon Stewart,friction burn from too much celebratory masturbation.
