name,monologue
Jimmy Kimmel,"You would think a person who himself has the brain of a child would be in favor of funding pediatric brain cancer research,"
Jimmy Kimmel,Jimmy Kimmel is the next to go in the untalented late-night sweepstakes.
Jimmy Kimmel,"Jimmy Kimmel’s so scared he’s drafting an escape plan,"
Jimmy Kimmel,"This is my country. I have no intention of running away from it, especially because of Donald Trump. Let me tell you something: I would move into Mar-A-Lago if I could, just to drive him insane."
Stephen Colbert,"To Funko Pops, while supplies last,"
Stephen Colbert,"To late-night hosts, while supplies last."
Stephen Colbert,"My friend, Stephen Colbert, will be on."
Stephen Colbert,"the final season,” punctuated with portentous narration about “all the questions being answered."
Stephen Colbert,He’s in a train station; he’s going to bang a bench.
Unknown,Oh you delicate chubby little tea cup. You want us to be cancelled because we make jokes about you? I thought you were against cancel culture.
Unknown,"Unfortunately for Frosty the Snowflake, the only place we are going is to New York."
