name,monologue
Jon Stewart,"What a douchebag! I didn’t mean to say that. It was in my teleprompter, I apologize."
Jon Stewart,"On particularly fiery member of Congress struggled mightily, as her body rejected the unity theme as though it were transplanted like a monkey heart."
Jon Stewart,"She knows she’s making that noise right? Or is that the noise she makes when the interior monologue is going, ‘Marjorie, there’s gonna be plenty of time to talk about satanic Democrats, just keep it in, Marjorie…'"
Jon Stewart,Love is love”] “ You’d just better hope all that love doesn’t lead to an ectopic pregnancy .
Jon Stewart,"Yes, apparently Republicans are pro-worker now and pro-union. I hope somebody tells all the Republican governors who passed ‘right to work’ anti-union laws in their states, and all the Republican-appointed judges who made it easier to break the union, and Donald Trump himself, who helped kill a bill that would have protected unions. You’re gonna be so embarrassed."
Jon Stewart,God Bless the USA” singer and Trump bible co-salesman Lee Greenwood fawning over Trump so long that he never got to sing] “Is it possible to bring out another band to play a band off?
Jon Stewart,"It’s like for Vice President, Donald selected the actor who would be hired to play Don Jr in the Lifetime movie."
Jon Stewart,It’s like Don Jr was the beta version that had to have the kins worked out. He’s the default avatar in the video game and then Donald Trump Sr adjusted adjusted the pretty eyes and charisma sliders up a little bit.
Jon Stewart,He’s telling you what the other guy’s been saying! How are you supposed to discuss the temperature of the rhetoric if you’re not gonna mention the rhetoric? It became clear that Biden was ready to turn it down_for everybody but Lester Holt.
Jon Stewart,"Oh sh*t. ‘Lemme ask you something Lester, let me ask you this. Who’s got two thumbs Lester and is about to beat your ass?'"
Stephen Colbert,"So true. For instance, I identify as a white male heterosexual low pressure system."
Stephen Colbert,"They looked right at me and said, ‘Ahh, giraffe man! We’ll give you all our tender twigs if you leave us alone!'"
Stephen Colbert,"Donald Trump has my strong endorsement, period."
Stephen Colbert,During the pandemic [Babydog] was the face of the vaccination initiative championed by the governor. Really says something about this election when a dog believes in science more than the candidates.
Stephen Colbert,"President Biden spoke today in Las Vegas at the annual convention of the NAACP, while every Republican was busy speaking at the convention for the NAAWP."
Stephen Colbert,"Uggghhh, let me tell you about a dream I had. It was a nightmare that Donald Trump was being endorsed by a half-man, half-serpent with dead eyes."
Stephen Colbert,"‘ He stands with the police, not with the rioters! Except on January 6, but that was Opposite Day! ‘"
Stephen Colbert,"‘And then we gave them all hearing aids, because for some reason all of them went deaf! And after that, we went home to a van, down by the river!"
Stephen Colbert,created equal” vs. “born equal
Stephen Colbert,"‘Then he said you should put on this collar like a little doggie, so I started barking like a good boy and I got a treat.'"
Stephen Colbert,"Trump entered the arena like Rocky Balboa, if Rocky fought for Russia."
Stephen Colbert,"Down goes Rudy! Down goes Rudy! Mr. Mayor, is there a doctor in the house? Or a sommelier?"
Stephen Colbert,"It’s gonna be tough, because most of Rudy’s assets are liquid. Merlot, cabernet, Listerine on a bad day."
Stephen Colbert,"It’s so hot in New York, when I saw the pantsless guy on the subway, I was looking in a mirror."
Stephen Colbert,The plan is to privatize the National Weather Service and fully commercialize it’s forecasting operations. So get ready for tornado warnings brought to you by Draft Kings. ‘Draft Kings: Now there’s two ways to lose your house!'
Stephen Colbert,"Chicago suffered widespread damage from multiple tornadoes—in Chicago. I’m gonna say it, the Twisters promotional tour has gone too far."
Jimmy Kimmel,"‘Attention, large crowd of white people. America is not a racist country.’ ‘Thanks Uncle Tim, or Tom. Whichever you go by.'"
Unknown,"The Republican National Convention, also known as the White People’s Choice Awards."
Unknown,Oh poor Mike walked offstage with his Johnson tucked between his legs.
Unknown,Is it bad when the Speaker of the House can’t speak?
Unknown,"He entered the convention like a heavyweight champ, with the swagger of Mike Tyson and the ear of Evander Holyfield."
Unknown,"You know, that’s the whitest square I’ve seen next to Trump since Mike Pence."
Unknown,"Right now we’re in the fun phase, when we’re Googling all kinds of crazy sh*t about him."
Unknown,"Okay, what the f**k could that possibly mean? Does it mean that changing your clocks lowers sperm count, or that J.D. only f**ks in the dark?"
Unknown,"Today is Amazon Prime Day. And in 3-5 business days, it’ll be ‘Who Stole All My Sh*t From My Porch?’ Day."
Jimmy Fallon,There were over 40 speakers and roughly over 400 whiffed high-fives.
Jimmy Fallon,"Well this is nice, instead of handcuffs the New Jersey Senator was given pinkie rings with a little chain ."
Jimmy Fallon,"You can’t accept bribes as a Senator, you can only accept bribes as a Supreme Court Justice."
Jimmy Fallon,"And if you’re wondering about the current state of the Democratic Party, this is ranked one-thousandth on their list of problems."
Jimmy Fallon,"In a new interview ith Lester Holt, Biden admitted that he hasn’t watched his whole debate with Trump. Oh, so that’s why he thinks he should stay in the race."
Seth Meyers,"North Carolina Republican Lieutenant Governor Mark Robinson spoke yesterday at the Republican National Convention and said that former President Trump is the Braveheart of our time. But personally, I think any similarity begins and ends with face paint."
Seth Meyers,"When asked in a new interview how he would handle disagreements with former President Trump, Ohio Senator J.D. Vance said they would be dealt with in private. [Shows photo of Mike Pence] Said one man, ‘Good luck with that.'"
Seth Meyers,"Damn, if he can say all that and still get picked for Vice President, I gotta figure I’ve got a chance at Secretary of State at least."
Seth Meyers,Look at this guy. He looks like the politician in a sci-fi movie who ’s secretly working with the aliens.
Seth Meyers,He looks like a Funko Pop doll of himself.
Seth Meyers,"He looks like Teen Wolf graduated and came back to coach the team. I got a bunch of these, but it’s a long campaign so I’m gonna save some."
Seth Meyers,"New Jersey Senator Bob Menendez was found guilty today In all 16 counts of his corruption case including bribery, extortion and wire fraud. Or as they call those in New Jersey, waste management."
Seth Meyers,A Florida man was arrested recently after he fell asleep behind the wheel with his car running at a Taco Bell drive-thru. He’s being charges with one count of mistiming an edible.
Seth Meyers,"A fossil of a 161 million-year-old stegosaurus is set to go up for auction this week and is expected to sell for up to 6 million dollars. ‘I’ll take it!,’ said a wealthy four-year-old."
Seth Meyers,Authorities in Pennsylvania recently arrested a professional clown for allegedly promoting prostitution. The man is reportedly devastated that his family will find out that he was a professional clown.
Seth Meyers,"The makers of Doritos have unveiled a coffee-flavored chip in Australia. That’s what Australia needed, one more thing that can kill you."
