name,monologue
Seth Meyers,"Elon Musk spoke on stage on Saturday at former President Trump’s rally in Pennsylvania and wore an ‘Occupy Mars’ t-shirt and jumped up and down twice. Said Trump, ‘Ugh, he’s like the son I already have.'"
Seth Meyers,"Elon Musk spoke at former president Trump’s rally, wore a black MAGA hat and said, ‘As you can see, I’m not just MAGA, I’m dark MAGA.’ And when I heard that I cringed so hard I momentarily had abs."
Seth Meyers,"This dude thinks he’s dark? Dude, you’re the whitest person ever born. You’re the same color they paint apartments after someone moves out. ‘We got a new renter, we gotta Musk up the walls.'"
Seth Meyers,You’re supposed to leave them wanting more. Trump leaves them wanting out.
Seth Meyers,"[On Trump asking people to deny their senses about the crowds exiting his rallies mid-ramble] “He sounds like a 13-year-old at a haunted house insisting he didn’t pee his pants. ‘Uh, yeah, that’s not pee. It looks like pee but it’s actually water. When the zombie with the chainsaw popped up and scared us all I thought it was so not scary that it was actually funny to me. So I laughed so much I spit out the water I was drinking. And I was looking down—politely I might add—because I didn’t want the actor playing the zombie to see me laughing and get discouraged and quit his job and whatnot in the haunted house. So now I’m laughing with water, I’m spitting and it got all over my crotch.'” seth meyers"
Seth Meyers,"‘You might see people in the parking lot getting in their cars and driving away, but they’re not leaving. They’re driving to a second location where I’ll be taking photos because I was late to this rally. Of course if I’m late to a second location they’ll have to leave and go to a third location and wait for me to take photos, and if I’m late to the third location which I definitely will be, they can come back here and wait for the next rally. It’s all part of my new Trump escape room!'” seth meyers"
Seth Meyers,"220 people in the first 20 minutes! I mean, even Jets fans stay ’til the third quarter. I mean now —by November they won’t."
Seth Meyers,"Former President Trump held a rally on Saturday in Butler, Pennsylvania, which featured a moment of silence. Specifically when he said, ‘Please welcome J.D. Vance.'"
Seth Meyers,"No matter how much you hear about Trump, it’s difficult to grasp just how weird and unhinged he is until you see it first hand. As someone who’s spent the last 10 years trying to describe him, I also find myself running out of words. You know, you start with classics: weird, insane, incoherent, unhinged, unglued, deluded. You know, then you’ve gotta flip through a thesaurus: erratic, discursive, disjointed. Then you try a psychology textbook: narcissist, sociopath, dementia, clinically bad dancer. And then you just give up and you say he’s a [long string of bleeped out words] dogs.” seth meyers"
Seth Meyers,How do you describe any of that. It’s like someone captured a sick Bigfoot and made it watch a thousand hours of bad stand-up comedy? Is that close?
Seth Meyers,"I’ve been doing this for 10 years and I’m out of ideas. Trying to make sense of a Trump speech is like looking through my YouTube recommendations after I spend an entire night getting high on my couch. It’s like, ‘Why is the algorithm recommending Silence of the Lambs clips, Pavarotti, Jaws , and home improvement tutorials?'"
Seth Meyers,President Biden made a surprise appearance Friday at the White House press briefing. And you know a President has one foot out the door when their appearance at the White House is a surprise. That’s like saying I made a surprise appearance here.
Seth Meyers,"LeBron James and his son Bronny yesterday became the first father-son duo to play together on an NBA team. Well, it probably happened with Wilt Chamberlain, you know, he just didn’t know. That’s just stat stuff."
Jimmy Fallon,That is the reason why you don’t give kids Mountain Dew.
Jimmy Fallon,It was exciting for all the Trump supporters because for the first time they got to see an actual billionaire.
Jimmy Fallon,"During the rally, Trump praised Elon Musk for saving free speech with X, and Musk praised Trump for making Truth Social so bad that people still use X."
Jimmy Fallon,"McDonald’s is suing major beef producers for conspiring to limit their supplies. Meanwhile, Arby’s is like, ‘This doesn’t affect us.'"
Jimmy Fallon,"Over the weekend, a Frontier Airlines flight caught on fire after landing in Las Vegas. Yup, apparently Frontier Airlines is filling the void that Spirit created."
Jimmy Fallon,"Spirit Airlines might have to file for bankruptcy. On the bright side, if they go out of business it’ll be easy to fix."
Jimmy Fallon,"It’s probably best not to know. It’s like when Applebee’s revealed the calorie counts on their menu and people were like, ‘Should have kept that a secret.'"
Jimmy Fallon,"The Mets are battling the Philadelphia Phillies and, this is fun, if the Mets win, Philly’s mayor is sending New York’s mayor a cheesesteak. And if the Phillies win, New York’s mayor is sending him ten first-class round trip tickets on Turkish Airlines."
Jimmy Fallon,"Vice President Harris just appeared on an episode of the podcast, ‘Call Her Daddy.’ Not to be outdone, Trump was just invited onto Putin’s podcast, Call Him Vladdy."
Jimmy Fallon,"I mean, I think we all know why he’s not releasing them. Trump’s basically a walking Check Engine light."
Jimmy Kimmel,"It’s like, you know how at the end of a comedy in the ’80s they do a freeze frame explaining what happened?"
Jimmy Kimmel,Both so terrible—Tweeter Dee and Tweeter Dumb.
