name,monologue
Ronny Chieng,"[Singing after a montage of supposedly pro-unity GOP speakers’ divisive RNC rhetoric] “Kumbaya, my Lord, Kumbaya…” Ronny Chieng"
Ronny Chieng,The theme of night two was Making America Safe Again. Which got off to a bad start when Rudy Giuliani did an impression of his net worth and plummeted to the ground.
Ronny Chieng,"Yeah, we kind of figured that. But hey, I’m not hating. I would love to have a father-in-law who gives me a career. All my father-in-law gives me is anger that I haven’t given him a grandchild. Chill out man, I’ll hit it raw when I’m ready."
Ronny Chieng,"Okay lady, you heard the speeches before you, right? There were people like, ‘My whole family’s addicted to fentanyl,’ and you’re like, ‘I know, right? And Chipotle totally skimped on my guac!'"
Ronny Chieng,"All right you know what, f**k diversity. Bring back the white people."
Ronny Chieng,"He expects us to believe all the cool kids are hanging out behind the bleachers like, ‘Hey after we’re finished not having sex, let’s fund offshore fracking.'"
Ronny Chieng,"I didn’t think it was possible to dishonor Vanilla Ice, but…"
Ronny Chieng,"In fact, I wish I got shot in the ear so I didn’t have to listen to that sh*t."
Ronny Chieng,"Did Republicans forget? They have Kanye now. I know, I know, he’s a bit of a Nazi now but I don’t think this room will mind."
Seth Meyers,"little buddy”] “Well, that depends. Is your little buddy real or imaginary? Becaiuse in New York if somebody says, ‘Do you wanna meet my little buddy?,’ it’s a hard no."
Seth Meyers,"If you have dirty laundry in your past, maybe don’t barge in on live TV interviews. ‘I’m gonna go interrupt McCarthy, what’s he gonna say about me? Sh*t, sh*t, sh*t!"
Seth Meyers,"The difference is, unlike Republicans, I’m not out here making fun of anyone who has to use cue cards. Because I need my cue cards. Without those cue cards, I’m f**ked. One time as a prank, the staff paid Wally to hold up a blank cue card and I just sat here with my mouth slightly open until I fell asleep."
Seth Meyers,"Sure, Biden mumbles, but Trump trails off like a radio station when you’re driving through the desert."
Seth Meyers,"Trump mumbles so much he could be the third Duplass brother. What’s that? Have I overestimated how familiar you the audience are with the cinematioc genre of films known as mumblecore? Popularized in the early to mid-aughts? Films like Funny Ha ha , no? The Puffy Chair , anything,no? Kissing on the Mouth , any bells rung for the… Kissing on the Mouth ? Well, you’re missing out on the art—and the punchline.” seth meyers"
Seth Meyers,"Oh man, he ran from that teleprompter like it was a mob of Trump supporters storming the Capitol."
Seth Meyers,"If MAGA had an Olympic relay team, they could use him and Josh Hawley."
Seth Meyers,If Johnson calls Biden a puppet don’t be surprised if we find out he’s got Donald Trump’s hand up his ass.
Seth Meyers,"hawk tuah” girl. I’ll tell you this, she didn’t need a teleprompter, she was ready to go."
Jimmy Fallon,Why do I get the feeling they share a sleep apnea machine?
Jimmy Fallon,Ex Trump adviser Peter Navarro was released from prison today and spoke at the convention tonight. It was part of the Republicans’ new scared straight program.
Jimmy Fallon,"Today, after questions about where Melania has been, Eric said that she ‘will be coming in full force.’ Meaning she was fully forced to come."
Jimmy Fallon,"Today, J.D. Vance gave his first speech as Trump’s running mate. Vance started out by saying, ‘All that comparing Trump to Hitler stuff? Full take-backsies.'"
Jimmy Fallon,"Speaking of the whitest things of all time, today was day three of the Republican National Convention. And so far the biggest stars to show up have been Amber Rose, the daughter from Chrisley Knows Best , and Blippi."
Jimmy Fallon,"I’d tell you who’s speaking tomorrow, but I don’t want to spoil the next season of The Masked Singer ."
Jimmy Fallon,"In an effort to apeal to seniors, the Biden campaign hosted a rock and roll doo-wop party over Zoom. God almighty, that sentence got more depressing the longer it went on."
Jimmy Fallon,Sketchers vs. L.L. Bean. It’s being described as the whitest lawsuit of all time.
Jimmy Fallon,Colombian cartels have hit a slowdown in sales now that the country has too much cocaine. You can tell they need help because they just flashed the Don Jr symbol.
Jimmy Fallon,Red Robin is hoping to attract new customers by adding over 30 bottomless offerings to their menu. So far it’s brought in hundreds of guys who thought bottomless meant something else.
