name,monologue
Stephen Colbert,"Oh, speaking of New York swamp-ass, Donald Trump."
Stephen Colbert,The Late Show will be live right there all next week. We’re bringing you all the latest updates from the event where you are disappointed but not surprised to see your brother-in-law.
Stephen Colbert,"Wow. Trump doesn’t like beards? I mean, who on earth would he hate… [shows pictures of bearded Don Jr and Eric]. Okay, yeah, makes sense."
Stephen Colbert,"come to Jesus” moment] “No no, do not let Joe come anywhere near Jesus until November 6. Walk away from the light, Joe!"
Stephen Colbert,"[On fascist French party National Rally coming in third in France’s elections] “And you never want to end up in the third spot in a French three-way. By the time you get in there, nobody’s got the energy to butter your baguette. And I don’t know what that means."
Stephen Colbert,Okay good to know. Explains his new campaign slogan: Kennedy 2024: I Will Eat This Kitten.
Jimmy Fallon,"Trump needs someone who’s gonna help him win, so so right now the front runner is Joe Biden."
Jimmy Fallon,"Trump’s campaign needs to win over women and minorities, which is why he’s narrowed it down to two white guys."
Jimmy Fallon,"When she heard, Hillary burst into the Democratic meeting like the Kool-Aid man."
Jordan Klepper,"You expect us to believe that Donald Trump didn’t read a 900 page—okay, now that I’m saying it, I hear it."
Jordan Klepper,"This is textbook Trump. He hides his dogwhistes next to some plausible deniability. Every tweet is like a Cheesecake Factory menu, you know? There’s something for everybody. And he doesn’t mind if it’s full of contradictions. He hasn’t read Project 2025 but he likes parts of it. He doesn’t know who’s behind it but he hired most of them. He thinks it’s abysmal but he wishes them luck. He’s got one hand in his pocket and the other one’s giving a high-five.” jordan klepper"
Jordan Klepper,"He wants us to Google it? Kinda phoning in the attack there, aren’t you, Joe? Although I’m not entirely convinced Biden wasn’t just trying to Google Project 2025."
Jordan Klepper,I don’t know them but I wish them well
Desi Lydic,And it’s full of terrifying proposals that range from burning more fossil fuels to outlawing pornography. Which is bad news for people who like to masturbate and horrible news for people who like to masturbate to our flourishing coral reefs.
Seth Meyers,"Here’s the thing, when Trump is pretending to know something, he’s a pretty good liar. But when he’s pretending he doesn’t know something, he’s a terrible liar."
Seth Meyers,"That’s right, he’s fighting those age allegations by making a joke about the governor of Alabama in 1963."
Seth Meyers,"In a call yesterday with donors, President Biden reportedly said said he’s ‘done talking about the debate.’ Bold strategy considering that was also his strategy during the debate."
Seth Meyers,"Two men in Idaho recently set a Guinness world record by passing a giant inflatable ball back and forth nearly 8,000 times. The record was for ‘Least Weekend Plans.'"
Seth Meyers,"Disgraced Fyre Festival organizer Billy McFarland is reportedly working for the Trump campaign, which is the first good news Biden’s gotten in weeks."
Unknown,"Sorry, they are not the same. They’re just not the same. For example, if you go on vacation, would you rather leave the kids with your elderly parents or with Jared from Subway?"
Jimmy Kimmel,"I’ve had such an amazing time, I totally get why Jimmy does this three months out of the year."
