name,monologue
Unknown,"unpopular.” (Well, he says they “get no ratings,"
Unknown,"I have in this bag Thor’s hammer! And only the bravest boy can pick it up! My God, you did it!"
Unknown,"It’s a Good Life ,” where a six-year-old boy terrifies his town by sending anyone who angers him “to the cornfield."
Unknown,"the most consequential president of the modern era, if not all of American history."
Jon Stewart,to force Ukraine to accept Cracker Barrel’s new logo
Jon Stewart,"It’s not just the ankles—the whole meatbag is having some kind of drainage issue,"
Jon Stewart,And what’s with the makeup? It’s not like you can trick leprosy in Sephora.
Jon Stewart,"It does say something about the ubiquity of Donald Trump in our lives,"
Jon Stewart,that we don’t hear from him for 20 minutes and we’re like: ‘He’s dead?’
Jon Stewart,to take credit for something Biden had already accomplished.
Jon Stewart,"The whole vibe around this president is very make-a-wish-kid,"
Jon Stewart,"Donald Trump, the first recipient of the Nobel Prize Variety Pack!"
Jon Stewart,"It’s f*cking weird,” Stewart said. “And it never ends."
Jon Stewart,"This is where we’re at, America,"
Jon Stewart,This is where we’re at.
