name,monologue
David Letterman,"This week is Fleet Week in New York City. A couple of sailors ran into former Gov. Eliot Spitzer and asked him where they could find some girls.
"
Jay Leno,"The Gulf oil spill is getting so bad that next fall, seawater will be $4 a gallon.
"
Jay Leno,"
President Obama is becoming frustrated about the oil spill and he reportedly said, “Plug the damn hole.” That’s the same thing he says whenever Joe Biden starts talking.

"
Jay Leno,"
The market had such a bad day that over at Merrill Lynch, they tried to lynch Merrill.

"
Jay Leno,A Massachusetts man was taken to the hospital this week after being sucked into a sausage-making machine. They’re calling him a “manwich.”
Jimmy Fallon,"Last night was the finale of “Dancing With the Stars” and Kate Gosselin made an appearance. I don’t want to say it was bad, but this morning, the Pakistani Taliban took credit for it. 
"
Jimmy Fallon,"
I heard that Tiger Woods is building a new house in Florida. You can tell it’s Tiger’s house because it has a front, a back, and a side that nobody knows about.


"
Jimmy Fallon,"At a shareholders meeting, Amazon’s CEO said that a color version of the Kindle is still a long way out. Then Apple stood up and said, “No it isn’t.”

"
Jimmy Fallon,"The NBA is coming out with edible basketball logos that can be placed on a pizza. Of course, any pizza with the Knicks logo on it has to come with a choke hazard. "
Jimmy Kimmel,"I want you all to know something. To me, you’re all American idols.
"
Jimmy Kimmel,"
Lee Dewyze is the new karaoke champion. I don’t know who he took the crown from, but the important thing is that it’s over.

"
Jimmy Kimmel,"
It was Simon Cowell’s last night on “American Idol.” He had a special way of telling us that we suck.
"
Jimmy Kimmel,"
Now the only people that we have to yell at us are Judge Judy and Dr. Phil."
