name,monologue
David Letterman,"Welcome to Vancouver. Walking to the show tonight, I did a triple lutz.
"
David Letterman,Top Ten Surprises In 'The Wolfman' Presented By Benicio del Toro
Jimmy Kimmel,"It snowed in Texas today. Former President Bush threw a snowball at Laura and now he’s grounded for two weeks. 
"
Jimmy Kimmel,"
The federal government is still shut down but the good news for Washington D.C. is: no homicides for eight days. But there have been a number of drive-by snowballings.

"
Jimmy Kimmel,"The Iranian government announced that they are going to start their own national e-mail service as a way to build trust with the people. Because if there’s anyone you can trust with your e-mail, it’s the Iranian government. 
"
Jimmy Kimmel,"
Sarah Palin celebrated her 46th birthday today. Her family hung streamers from the walls of the igloo, which is not easy to do. 
"
Jimmy Fallon,"Joe Biden was interviewed on Larry King last night and said some of Sarah Palin’s recent comments “are just too far out there,” he doesn’t “know where they come from.” Biden was like, ""Who the heck is she, me?” 
"
Jimmy Fallon," 
 
American Airlines could face a $10 million fine for safety violations. It’s a pretty big deal. In fact, Toyota’s calling it “the mechanical failure story of the year that people should focus on.”  
"
Jimmy Fallon," 
Michelle Obama said that childhood obesity impacts national security because obesity is a common disqualifier for military service. That's great info for moms. ""Honey, you have two choices: you can eat that donut and play video games or you can eat this salad and go to Iraq.""  
 
 
"
Jimmy Fallon,"A new study found that the Reebok Classic is the most popular shoe worn by burglars. The second most popular shoe worn by burglars: yours. 
"
Craig Ferguson,"Sarah Palin’s birthday is today. She remembered it by writing it on her hand.

"
Craig Ferguson,"She blew out the candles on her cake — well, not all of them. She blew out half of them and then quit.

"
Craig Ferguson,"The three drunkest cities in America: Fresno, Riverside, and whatever Mel Gibson is driving through.
"
